voltage_spot_5_scan_1	absJ_spot_5_scan_1	J_spot_5_scan_1	current_spot_5_scan_1	time_spot_5_scan_1	
0.000000E+0	1.026922E-9	-1.026922E-9	-3.584633E-14	0.000000E+0
5.000000E-2	9.802669E-8	9.802669E-8	3.421777E-12	7.031250E-1
1.000000E-1	2.133389E-7	2.133389E-7	7.446932E-12	1.406250E+0
1.500000E-1	3.329214E-7	3.329214E-7	1.162115E-11	2.109375E+0
2.000000E-1	4.992858E-7	4.992858E-7	1.742836E-11	2.812500E+0
2.500000E-1	6.860711E-7	6.860711E-7	2.394840E-11	3.515625E+0
3.000000E-1	9.197907E-7	9.197907E-7	3.210675E-11	4.218750E+0
3.500000E-1	1.370400E-6	1.370400E-6	4.783600E-11	4.921875E+0
4.000000E-1	1.728315E-6	1.728315E-6	6.032959E-11	5.625000E+0
4.500000E-1	2.074862E-6	2.074862E-6	7.242636E-11	6.328125E+0
5.000000E-1	2.987786E-6	2.987786E-6	1.042934E-10	7.610352E+0
5.000000E-1	3.351471E-6	3.351471E-6	1.169884E-10	7.978516E+0
4.500000E-1	1.707752E-6	1.707752E-6	5.961178E-11	9.153320E+0
4.000000E-1	1.561911E-6	1.561911E-6	5.452097E-11	9.856445E+0
3.500000E-1	1.157436E-6	1.157436E-6	4.040213E-11	1.055957E+1
3.000000E-1	8.773694E-7	8.773694E-7	3.062597E-11	1.126270E+1
2.500000E-1	6.539102E-7	6.539102E-7	2.282577E-11	1.196582E+1
2.000000E-1	5.087708E-7	5.087708E-7	1.775945E-11	1.266895E+1
1.500000E-1	3.489155E-7	3.489155E-7	1.217945E-11	1.337207E+1
1.000000E-1	2.164705E-7	2.164705E-7	7.556247E-12	1.407520E+1
5.000000E-2	9.879557E-8	9.879557E-8	3.448616E-12	1.477832E+1
0.000000E+0	1.069462E-9	-1.069462E-9	-3.733125E-14	1.548145E+1
-5.000000E-2	1.008912E-7	-1.008912E-7	-3.521766E-12	1.618555E+1
-1.000000E-1	2.090241E-7	-2.090241E-7	-7.296316E-12	1.688770E+1
-1.500000E-1	3.371330E-7	-3.371330E-7	-1.176816E-11	1.759082E+1
-2.000000E-1	4.669104E-7	-4.669104E-7	-1.629825E-11	1.829492E+1
-2.500000E-1	6.103662E-7	-6.103662E-7	-2.130580E-11	1.899707E+1
-3.000000E-1	7.724743E-7	-7.724743E-7	-2.696444E-11	1.970117E+1
-3.500000E-1	9.808559E-7	-9.808559E-7	-3.423833E-11	2.040430E+1
-4.000000E-1	1.205974E-6	-1.205974E-6	-4.209642E-11	2.110645E+1
-4.500000E-1	1.444069E-6	-1.444069E-6	-5.040751E-11	2.180957E+1
-5.000000E-1	1.701778E-6	-1.701778E-6	-5.940327E-11	2.251270E+1
-5.000000E-1	1.681629E-6	-1.681629E-6	-5.869993E-11	2.321582E+1
-4.500000E-1	1.498064E-6	-1.498064E-6	-5.229228E-11	2.391895E+1
-4.000000E-1	1.172229E-6	-1.172229E-6	-4.091850E-11	2.462207E+1
-3.500000E-1	9.473528E-7	-9.473528E-7	-3.306885E-11	2.532520E+1
-3.000000E-1	7.556293E-7	-7.556293E-7	-2.637644E-11	2.602832E+1
-2.500000E-1	5.674121E-7	-5.674121E-7	-1.980642E-11	2.673145E+1
-2.000000E-1	4.133283E-7	-4.133283E-7	-1.442788E-11	2.743457E+1
-1.500000E-1	2.798586E-7	-2.798586E-7	-9.768908E-12	2.813770E+1
-1.000000E-1	1.866294E-7	-1.866294E-7	-6.514594E-12	2.884082E+1
-5.000000E-2	8.661168E-8	-8.661168E-8	-3.023318E-12	2.954395E+1
0.000000E+0	2.878402E-9	2.878402E-9	1.004752E-13	3.024707E+1
