voltage_spot_14_scan_2_21	absJ_spot_14_scan_2_21	J_spot_14_scan_2_21	current_spot_14_scan_2_21	time_spot_14_scan_2_21	
0.000000E+0	4.072600E-9	-4.072600E-9	-2.274569E-14	0.000000E+0
5.000000E-2	7.790844E-7	7.790844E-7	4.351228E-12	7.031250E-1
1.000000E-1	1.480295E-6	1.480295E-6	8.267526E-12	1.406250E+0
1.500000E-1	2.524167E-6	2.524167E-6	1.409761E-11	2.109375E+0
2.000000E-1	3.710829E-6	3.710829E-6	2.072518E-11	2.812500E+0
2.500000E-1	5.841007E-6	5.841007E-6	3.262234E-11	3.515625E+0
3.000000E-1	6.639938E-6	6.639938E-6	3.708441E-11	4.218750E+0
3.500000E-1	8.667897E-6	8.667897E-6	4.841067E-11	4.921875E+0
4.000000E-1	1.018064E-5	1.018064E-5	5.685943E-11	5.625000E+0
4.500000E-1	1.148719E-5	1.148719E-5	6.415656E-11	6.328125E+0
5.000000E-1	1.328602E-5	1.328602E-5	7.420315E-11	7.031250E+0
5.000000E-1	1.348336E-5	1.348336E-5	7.530528E-11	7.734375E+0
4.500000E-1	1.152663E-5	1.152663E-5	6.437683E-11	8.437500E+0
4.000000E-1	9.421621E-6	9.421621E-6	5.262026E-11	9.140625E+0
3.500000E-1	7.645286E-6	7.645286E-6	4.269933E-11	9.843750E+0
3.000000E-1	6.275095E-6	6.275095E-6	3.504674E-11	1.054688E+1
2.500000E-1	4.705120E-6	4.705120E-6	2.627835E-11	1.125000E+1
2.000000E-1	3.508783E-6	3.508783E-6	1.959674E-11	1.195313E+1
1.500000E-1	2.562163E-6	2.562163E-6	1.430982E-11	1.265625E+1
1.000000E-1	1.536456E-6	1.536456E-6	8.581191E-12	1.335938E+1
5.000000E-2	7.205472E-7	7.205472E-7	4.024295E-12	1.406250E+1
0.000000E+0	2.085749E-8	2.085749E-8	1.164902E-13	1.476563E+1
-5.000000E-2	6.654962E-7	-6.654962E-7	-3.716832E-12	1.546973E+1
-1.000000E-1	1.658513E-6	-1.658513E-6	-9.262882E-12	1.617285E+1
