voltage_spot_18_scan_1	absJ_spot_18_scan_1	J_spot_18_scan_1	current_spot_18_scan_1	time_spot_18_scan_1	
0.000000E+0	2.204840E-8	2.204840E-8	8.551493E-14	0.000000E+0
5.000000E-2	4.693424E-8	4.693424E-8	1.820349E-13	7.031250E-1
1.000000E-1	8.601809E-8	8.601809E-8	3.336220E-13	1.406250E+0
1.500000E-1	1.442306E-7	1.442306E-7	5.593997E-13	2.109375E+0
2.000000E-1	2.147232E-7	2.147232E-7	8.328060E-13	2.812500E+0
2.500000E-1	5.630679E-7	5.630679E-7	2.183864E-12	3.515625E+0
3.000000E-1	6.526497E-7	6.526497E-7	2.531308E-12	4.218750E+0
3.500000E-1	9.689275E-7	9.689275E-7	3.757994E-12	4.921875E+0
4.000000E-1	1.305217E-6	1.305217E-6	5.062298E-12	5.625000E+0
4.500000E-1	1.773662E-6	1.773662E-6	6.879164E-12	6.328125E+0
5.000000E-1	2.529701E-6	2.529701E-6	9.811471E-12	7.031250E+0
5.000000E-1	2.575852E-6	2.575852E-6	9.990467E-12	7.734375E+0
4.500000E-1	2.025129E-6	2.025129E-6	7.854481E-12	8.437500E+0
4.000000E-1	1.231469E-6	1.231469E-6	4.776263E-12	9.140625E+0
3.500000E-1	9.632990E-7	9.632990E-7	3.736164E-12	9.843750E+0
3.000000E-1	5.905872E-7	5.905872E-7	2.290598E-12	1.054688E+1
2.500000E-1	4.133376E-7	4.133376E-7	1.603134E-12	1.125000E+1
2.000000E-1	2.275902E-7	2.275902E-7	8.827106E-13	1.195313E+1
1.500000E-1	1.363086E-7	1.363086E-7	5.286743E-13	1.265625E+1
1.000000E-1	7.418167E-8	7.418167E-8	2.877143E-13	1.335938E+1
5.000000E-2	1.615881E-8	1.615881E-8	6.267209E-14	1.406250E+1
0.000000E+0	2.111093E-8	-2.111093E-8	-8.187895E-14	1.476563E+1
-5.000000E-2	6.168687E-8	-6.168687E-8	-2.392531E-13	1.546875E+1
-1.000000E-1	7.737694E-8	-7.737694E-8	-3.001072E-13	1.617188E+1
-1.500000E-1	1.782836E-7	-1.782836E-7	-6.914747E-13	1.687500E+1
-2.000000E-1	2.729894E-7	-2.729894E-7	-1.058792E-12	1.757813E+1
-2.500000E-1	5.603735E-7	-5.603735E-7	-2.173414E-12	1.828125E+1
-3.000000E-1	8.625141E-7	-8.625141E-7	-3.345269E-12	1.898438E+1
-3.500000E-1	1.157240E-6	-1.157240E-6	-4.488368E-12	1.968750E+1
-4.000000E-1	1.444260E-6	-1.444260E-6	-5.601575E-12	2.039063E+1
-4.500000E-1	2.074807E-6	-2.074807E-6	-8.047160E-12	2.109375E+1
-5.000000E-1	2.215954E-6	-2.215954E-6	-8.594597E-12	2.179688E+1
-5.000000E-1	1.774735E-6	-1.774735E-6	-6.883327E-12	2.250000E+1
-4.500000E-1	1.528660E-6	-1.528660E-6	-5.928924E-12	2.320313E+1
-4.000000E-1	1.127746E-6	-1.127746E-6	-4.373973E-12	2.390625E+1
-3.500000E-1	7.972096E-7	-7.972096E-7	-3.091985E-12	2.460938E+1
-3.000000E-1	5.619373E-7	-5.619373E-7	-2.179479E-12	2.531250E+1
-2.500000E-1	4.362341E-7	-4.362341E-7	-1.691938E-12	2.601563E+1
-2.000000E-1	2.440173E-7	-2.440173E-7	-9.464235E-13	2.671875E+1
-1.500000E-1	1.065315E-7	-1.065315E-7	-4.131834E-13	2.742188E+1
-1.000000E-1	6.095692E-8	-6.095692E-8	-2.364220E-13	2.812500E+1
-5.000000E-2	7.206340E-9	7.206340E-9	2.794986E-14	2.882813E+1
0.000000E+0	3.130857E-8	3.130857E-8	1.214306E-13	2.953125E+1
