voltage_spot_7_scan_2_21	absJ_spot_7_scan_2_21	J_spot_7_scan_2_21	current_spot_7_scan_2_21	time_spot_7_scan_2_21	
0.000000E+0	1.488500E-8	-1.488500E-8	-5.773160E-14	0.000000E+0
5.000000E-2	3.065415E-7	3.065415E-7	1.188924E-12	7.031250E-1
1.000000E-1	4.393185E-7	4.393185E-7	1.703901E-12	1.406250E+0
1.500000E-1	1.572675E-6	1.572675E-6	6.099635E-12	2.109375E+0
2.000000E-1	2.005821E-6	2.005821E-6	7.779596E-12	2.812500E+0
2.500000E-1	2.041008E-6	2.041008E-6	7.916071E-12	3.515625E+0
3.000000E-1	2.793681E-6	2.793681E-6	1.083532E-11	4.218750E+0
3.500000E-1	3.598233E-6	3.598233E-6	1.395578E-11	4.921875E+0
4.000000E-1	4.620479E-6	4.620479E-6	1.792057E-11	5.625000E+0
4.500000E-1	5.854919E-6	5.854919E-6	2.270836E-11	6.328125E+0
5.000000E-1	7.409622E-6	7.409622E-6	2.873829E-11	7.031250E+0
5.000000E-1	7.333660E-6	7.333660E-6	2.844367E-11	7.734375E+0
4.500000E-1	5.960746E-6	5.960746E-6	2.311881E-11	8.437500E+0
4.000000E-1	4.676487E-6	4.676487E-6	1.813780E-11	9.140625E+0
3.500000E-1	3.635997E-6	3.635997E-6	1.410225E-11	9.843750E+0
3.000000E-1	2.828968E-6	2.828968E-6	1.097218E-11	1.054688E+1
2.500000E-1	2.133413E-6	2.133413E-6	8.274464E-12	1.125000E+1
2.000000E-1	1.548702E-6	1.548702E-6	6.006654E-12	1.195313E+1
1.500000E-1	1.059368E-6	1.059368E-6	4.108769E-12	1.265625E+1
1.000000E-1	6.580923E-7	6.580923E-7	2.552417E-12	1.335938E+1
5.000000E-2	3.025446E-7	3.025446E-7	1.173422E-12	1.406250E+1
0.000000E+0	1.692810E-8	-1.692810E-8	-6.565581E-14	1.476563E+1
-5.000000E-2	3.013173E-7	-3.013173E-7	-1.168662E-12	1.546973E+1
-1.000000E-1	5.795201E-7	-5.795201E-7	-2.247674E-12	1.617285E+1
-1.500000E-1	8.560126E-7	-8.560126E-7	-3.320053E-12	1.687598E+1
-2.000000E-1	1.112202E-6	-1.112202E-6	-4.313688E-12	1.757910E+1
-2.500000E-1	1.475558E-6	-1.475558E-6	-5.722964E-12	1.828223E+1
-3.000000E-1	1.823444E-6	-1.823444E-6	-7.072246E-12	1.898535E+1
-3.500000E-1	5.441823E-6	-5.441823E-6	-2.110616E-11	1.968848E+1
-4.000000E-1	7.437986E-6	-7.437986E-6	-2.884830E-11	2.039160E+1
-4.500000E-1	7.382375E-6	-7.382375E-6	-2.863261E-11	2.109473E+1
