voltage_spot_5_scan_1	absJ_spot_5_scan_1	J_spot_5_scan_1	current_spot_5_scan_1	time_spot_5_scan_1	
0.000000E+0	3.245870E-9	-3.245870E-9	-2.467471E-14	0.000000E+0
5.000000E-2	2.751728E-6	2.751728E-6	2.091830E-11	7.031250E-1
1.000000E-1	6.848548E-6	6.848548E-6	5.206183E-11	1.406250E+0
1.500000E-1	1.158461E-5	1.158461E-5	8.806483E-11	2.109375E+0
2.000000E-1	1.727007E-5	1.727007E-5	1.312850E-10	3.558594E+0
2.500000E-1	2.718727E-5	2.718727E-5	2.066743E-10	3.927734E+0
3.000000E-1	3.422258E-5	3.422258E-5	2.601559E-10	4.295898E+0
3.500000E-1	4.124427E-5	4.124427E-5	3.135339E-10	4.664063E+0
4.000000E-1	5.414019E-5	5.414019E-5	4.115671E-10	5.033203E+0
4.500000E-1	6.366165E-5	6.366165E-5	4.839481E-10	5.401367E+0
5.000000E-1	7.901030E-5	7.901030E-5	6.006267E-10	5.769531E+0
5.000000E-1	8.052194E-5	8.052194E-5	6.121180E-10	6.138672E+0
4.500000E-1	5.552213E-5	5.552213E-5	4.220725E-10	6.506836E+0
4.000000E-1	4.886860E-5	4.886860E-5	3.714932E-10	6.875000E+0
3.500000E-1	4.565840E-5	4.565840E-5	3.470896E-10	7.244141E+0
3.000000E-1	3.462229E-5	3.462229E-5	2.631944E-10	7.612305E+0
2.500000E-1	2.457037E-5	2.457037E-5	1.867810E-10	7.980469E+0
2.000000E-1	1.500124E-5	1.500124E-5	1.140376E-10	8.348633E+0
1.500000E-1	1.181834E-5	1.181834E-5	8.984162E-11	9.523438E+0
1.000000E-1	5.546491E-6	5.546491E-6	4.216375E-11	1.022754E+1
5.000000E-2	2.233768E-6	2.233768E-6	1.698083E-11	1.092969E+1
0.000000E+0	5.614733E-8	5.614733E-8	4.268252E-13	1.163281E+1
-5.000000E-2	2.485646E-6	-2.485646E-6	-1.889558E-11	1.233691E+1
-1.000000E-1	6.013640E-6	-6.013640E-6	-4.571496E-11	1.304004E+1
-1.500000E-1	1.056761E-5	-1.056761E-5	-8.033366E-11	1.374316E+1
-2.000000E-1	1.369736E-5	-1.369736E-5	-1.041257E-10	1.444629E+1
-2.500000E-1	2.301846E-5	-2.301846E-5	-1.749835E-10	1.556152E+1
-3.000000E-1	2.933493E-5	-2.933493E-5	-2.230006E-10	1.592969E+1
-3.500000E-1	4.688443E-5	-4.688443E-5	-3.564097E-10	1.629785E+1
-4.000000E-1	6.428381E-5	-6.428381E-5	-4.886777E-10	1.666602E+1
-4.500000E-1	7.827471E-5	-7.827471E-5	-5.950348E-10	1.703516E+1
-5.000000E-1	9.257388E-5	-9.257388E-5	-7.037354E-10	1.740332E+1
-5.000000E-1	9.573900E-5	-9.573900E-5	-7.277962E-10	1.777148E+1
-4.500000E-1	7.642484E-5	-7.642484E-5	-5.809723E-10	1.813965E+1
-4.000000E-1	6.732944E-5	-6.732944E-5	-5.118302E-10	1.850879E+1
-3.500000E-1	5.359336E-5	-5.359336E-5	-4.074102E-10	1.887695E+1
-3.000000E-1	4.014097E-5	-4.014097E-5	-3.051468E-10	1.924512E+1
-2.500000E-1	3.366309E-5	-3.366309E-5	-2.559027E-10	1.961328E+1
-2.000000E-1	2.125013E-5	-2.125013E-5	-1.615409E-10	1.998242E+1
-1.500000E-1	1.308107E-5	-1.308107E-5	-9.944068E-11	2.115723E+1
-1.000000E-1	8.036471E-6	-8.036471E-6	-6.109228E-11	2.186035E+1
-5.000000E-2	3.808106E-6	-3.808106E-6	-2.894876E-11	2.256348E+1
0.000000E+0	9.336713E-8	-9.336713E-8	-7.097656E-13	2.326660E+1
