voltage_spot_7_scan_1	absJ_spot_7_scan_1	J_spot_7_scan_1	current_spot_7_scan_1	time_spot_7_scan_1	
0.000000E+0	2.597791E-9	-2.597791E-9	-1.974809E-14	0.000000E+0
5.000000E-2	2.864893E-6	2.864893E-6	2.177857E-11	7.031250E-1
1.000000E-1	6.049601E-6	6.049601E-6	4.598833E-11	1.406250E+0
1.500000E-1	1.068275E-5	1.068275E-5	8.120900E-11	2.109375E+0
2.000000E-1	1.374163E-5	1.374163E-5	1.044622E-10	2.812500E+0
2.500000E-1	2.975776E-5	2.975776E-5	2.262149E-10	3.926758E+0
3.000000E-1	3.774993E-5	3.774993E-5	2.869704E-10	4.295898E+0
3.500000E-1	4.941504E-5	4.941504E-5	3.756471E-10	4.664063E+0
4.000000E-1	6.169187E-5	6.169187E-5	4.689741E-10	5.032227E+0
4.500000E-1	7.527146E-5	7.527146E-5	5.722045E-10	5.400391E+0
5.000000E-1	9.063799E-5	9.063799E-5	6.890190E-10	5.769531E+0
5.000000E-1	8.860323E-5	8.860323E-5	6.735510E-10	6.137695E+0
4.500000E-1	7.912433E-5	7.912433E-5	6.014936E-10	6.505859E+0
4.000000E-1	6.024708E-5	6.024708E-5	4.579910E-10	6.874023E+0
3.500000E-1	4.659100E-5	4.659100E-5	3.541791E-10	7.243164E+0
3.000000E-1	3.580318E-5	3.580318E-5	2.721714E-10	7.611328E+0
2.500000E-1	2.736213E-5	2.736213E-5	2.080036E-10	7.979492E+0
2.000000E-1	1.938629E-5	1.938629E-5	1.473722E-10	8.348633E+0
1.500000E-1	1.296099E-5	1.296099E-5	9.852791E-11	9.523438E+0
1.000000E-1	7.801146E-6	7.801146E-6	5.930337E-11	1.022559E+1
5.000000E-2	3.612804E-6	3.612804E-6	2.746410E-11	1.092871E+1
0.000000E+0	7.977939E-8	7.977939E-8	6.064732E-13	1.163184E+1
-5.000000E-2	3.429677E-6	-3.429677E-6	-2.607199E-11	1.233594E+1
-1.000000E-1	7.602166E-6	-7.602166E-6	-5.779074E-11	1.303906E+1
-1.500000E-1	1.253636E-5	-1.253636E-5	-9.529985E-11	1.374219E+1
-2.000000E-1	2.050008E-5	-2.050008E-5	-1.558391E-10	1.485742E+1
-2.500000E-1	2.829120E-5	-2.829120E-5	-2.150663E-10	1.522559E+1
-3.000000E-1	3.913545E-5	-3.913545E-5	-2.975029E-10	1.559375E+1
-3.500000E-1	4.931535E-5	-4.931535E-5	-3.748893E-10	1.596191E+1
-4.000000E-1	6.107842E-5	-6.107842E-5	-4.643107E-10	1.633105E+1
-4.500000E-1	7.291666E-5	-7.291666E-5	-5.543036E-10	1.669922E+1
-5.000000E-1	8.589039E-5	-8.589039E-5	-6.529283E-10	1.706738E+1
-5.000000E-1	8.921670E-5	-8.921670E-5	-6.782145E-10	1.743555E+1
-4.500000E-1	7.544369E-5	-7.544369E-5	-5.735138E-10	1.780469E+1
-4.000000E-1	6.369917E-5	-6.369917E-5	-4.842333E-10	1.817285E+1
-3.500000E-1	5.047602E-5	-5.047602E-5	-3.837126E-10	1.854102E+1
-3.000000E-1	3.922432E-5	-3.922432E-5	-2.981785E-10	1.890918E+1
-2.500000E-1	2.893627E-5	-2.893627E-5	-2.199700E-10	1.927832E+1
-2.000000E-1	2.055904E-5	-2.055904E-5	-1.562873E-10	1.964648E+1
-1.500000E-1	1.431609E-5	-1.431609E-5	-1.088292E-10	2.001465E+1
-1.000000E-1	8.091943E-6	-8.091943E-6	-6.151397E-11	2.118945E+1
-5.000000E-2	3.654499E-6	-3.654499E-6	-2.778106E-11	2.189258E+1
0.000000E+0	7.057667E-8	-7.057667E-8	-5.365153E-13	2.259570E+1
