voltage_spot_16_scan_1	absJ_spot_16_scan_1	J_spot_16_scan_1	current_spot_16_scan_1	time_spot_16_scan_1	
0.000000E+0	2.297156E-9	-2.297156E-9	-8.909540E-15	0.000000E+0
5.000000E-2	1.592140E-6	1.592140E-6	6.175130E-12	7.031250E-1
1.000000E-1	3.517403E-6	3.517403E-6	1.364228E-11	1.406250E+0
1.500000E-1	6.939235E-6	6.939235E-6	2.691389E-11	2.109375E+0
2.000000E-1	9.673294E-6	9.673294E-6	3.751796E-11	2.812500E+0
2.500000E-1	1.410008E-5	1.410008E-5	5.468731E-11	3.515625E+0
3.000000E-1	1.993432E-5	1.993432E-5	7.731546E-11	4.218750E+0
3.500000E-1	2.494250E-5	2.494250E-5	9.673972E-11	4.921875E+0
4.000000E-1	2.695597E-5	2.695597E-5	1.045490E-10	5.625000E+0
4.500000E-1	4.089252E-5	4.089252E-5	1.586020E-10	6.740234E+0
5.000000E-1	4.924412E-5	4.924412E-5	1.909938E-10	7.108398E+0
5.000000E-1	4.893009E-5	4.893009E-5	1.897758E-10	7.476563E+0
4.500000E-1	3.996690E-5	3.996690E-5	1.550120E-10	7.845703E+0
4.000000E-1	3.073304E-5	3.073304E-5	1.191984E-10	8.213867E+0
3.500000E-1	2.283665E-5	2.283665E-5	8.857216E-11	9.388672E+0
3.000000E-1	1.910195E-5	1.910195E-5	7.408708E-11	1.009180E+1
2.500000E-1	1.291761E-5	1.291761E-5	5.010108E-11	1.079492E+1
2.000000E-1	9.316955E-6	9.316955E-6	3.613590E-11	1.149805E+1
1.500000E-1	5.416426E-6	5.416426E-6	2.100766E-11	1.220117E+1
1.000000E-1	3.265904E-6	3.265904E-6	1.266684E-11	1.290430E+1
5.000000E-2	1.476581E-6	1.476581E-6	5.726933E-12	1.360742E+1
0.000000E+0	4.910618E-8	4.910618E-8	1.904588E-13	1.431055E+1
-5.000000E-2	1.307239E-6	-1.307239E-6	-5.070139E-12	1.501367E+1
-1.000000E-1	2.748118E-6	-2.748118E-6	-1.065860E-11	1.571680E+1
-1.500000E-1	4.595185E-6	-4.595185E-6	-1.782247E-11	1.642090E+1
-2.000000E-1	6.784599E-6	-6.784599E-6	-2.631413E-11	1.712305E+1
-2.500000E-1	9.562351E-6	-9.562351E-6	-3.708767E-11	1.782715E+1
-3.000000E-1	1.294603E-5	-1.294603E-5	-5.021129E-11	1.853027E+1
-3.500000E-1	1.709846E-5	-1.709846E-5	-6.631654E-11	1.923340E+1
-4.000000E-1	2.314867E-5	-2.314867E-5	-8.978235E-11	1.993652E+1
-4.500000E-1	3.065587E-5	-3.065587E-5	-1.188991E-10	2.105078E+1
-5.000000E-1	4.086418E-5	-4.086418E-5	-1.584921E-10	2.141992E+1
-5.000000E-1	3.919454E-5	-3.919454E-5	-1.520164E-10	2.178809E+1
-4.500000E-1	3.390553E-5	-3.390553E-5	-1.315029E-10	2.215625E+1
-4.000000E-1	2.846220E-5	-2.846220E-5	-1.103909E-10	2.252441E+1
-3.500000E-1	2.175412E-5	-2.175412E-5	-8.437358E-11	2.369922E+1
-3.000000E-1	1.802056E-5	-1.802056E-5	-6.989290E-11	2.440234E+1
-2.500000E-1	1.482661E-5	-1.482661E-5	-5.750514E-11	2.510547E+1
-2.000000E-1	1.018098E-5	-1.018098E-5	-3.948704E-11	2.580859E+1
-1.500000E-1	8.588289E-6	-8.588289E-6	-3.330976E-11	2.651172E+1
-1.000000E-1	6.925147E-6	-6.925147E-6	-2.685925E-11	2.721484E+1
-5.000000E-2	3.428515E-6	-3.428515E-6	-1.329753E-11	2.791797E+1
0.000000E+0	9.526038E-8	-9.526038E-8	-3.694683E-13	2.862109E+1
