voltage_spot_17_scan_1	absJ_spot_17_scan_1	J_spot_17_scan_1	current_spot_17_scan_1	time_spot_17_scan_1	
0.000000E+0	7.889763E-9	7.889763E-9	3.060052E-14	0.000000E+0
5.000000E-2	1.026388E-6	1.026388E-6	3.980857E-12	7.031250E-1
1.000000E-1	2.324714E-6	2.324714E-6	9.016426E-12	1.406250E+0
1.500000E-1	4.052317E-6	4.052317E-6	1.571695E-11	2.109375E+0
2.000000E-1	6.408436E-6	6.408436E-6	2.485518E-11	2.812500E+0
2.500000E-1	8.587361E-6	8.587361E-6	3.330616E-11	3.515625E+0
3.000000E-1	1.257107E-5	1.257107E-5	4.875703E-11	4.218750E+0
3.500000E-1	1.951471E-5	1.951471E-5	7.568800E-11	4.921875E+0
4.000000E-1	1.910114E-5	1.910114E-5	7.408395E-11	5.625000E+0
4.500000E-1	1.851433E-5	1.851433E-5	7.180799E-11	6.328125E+0
5.000000E-1	2.323463E-5	2.323463E-5	9.011572E-11	7.031250E+0
5.000000E-1	2.789046E-5	2.789046E-5	1.081734E-10	8.146484E+0
4.500000E-1	2.155530E-5	2.155530E-5	8.360245E-11	9.321289E+0
4.000000E-1	2.405586E-5	2.405586E-5	9.330088E-11	1.002441E+1
3.500000E-1	3.031337E-5	3.031337E-5	1.175707E-10	1.113965E+1
3.000000E-1	2.330137E-5	2.330137E-5	9.037458E-11	1.231445E+1
2.500000E-1	1.526134E-5	1.526134E-5	5.919124E-11	1.301758E+1
2.000000E-1	9.177157E-6	9.177157E-6	3.559369E-11	1.372070E+1
1.500000E-1	5.311755E-6	5.311755E-6	2.060169E-11	1.442383E+1
1.000000E-1	3.244765E-6	3.244765E-6	1.258485E-11	1.512695E+1
5.000000E-2	1.357841E-6	1.357841E-6	5.266398E-12	1.583008E+1
0.000000E+0	5.045872E-8	5.045872E-8	1.957046E-13	1.653320E+1
-5.000000E-2	1.067941E-6	-1.067941E-6	-4.142020E-12	1.723633E+1
-1.000000E-1	2.485394E-6	-2.485394E-6	-9.639622E-12	1.794043E+1
-1.500000E-1	4.321446E-6	-4.321446E-6	-1.676077E-11	1.864355E+1
-2.000000E-1	6.445497E-6	-6.445497E-6	-2.499892E-11	1.934668E+1
-2.500000E-1	8.945558E-6	-8.945558E-6	-3.469543E-11	2.004980E+1
-3.000000E-1	1.194609E-5	-1.194609E-5	-4.633302E-11	2.075293E+1
-3.500000E-1	1.676330E-5	-1.676330E-5	-6.501662E-11	2.145605E+1
-4.000000E-1	2.169884E-5	-2.169884E-5	-8.415914E-11	2.215918E+1
-4.500000E-1	2.654020E-5	-2.654020E-5	-1.029364E-10	2.286230E+1
-5.000000E-1	4.597617E-5	-4.597617E-5	-1.783190E-10	2.397754E+1
-5.000000E-1	4.516377E-5	-4.516377E-5	-1.751681E-10	2.434570E+1
-4.500000E-1	3.576988E-5	-3.576988E-5	-1.387338E-10	2.471484E+1
-4.000000E-1	2.990058E-5	-2.990058E-5	-1.159697E-10	2.508301E+1
-3.500000E-1	2.297517E-5	-2.297517E-5	-8.910943E-11	2.625781E+1
-3.000000E-1	1.463306E-5	-1.463306E-5	-5.675448E-11	2.696094E+1
-2.500000E-1	1.379990E-5	-1.379990E-5	-5.352303E-11	2.766406E+1
-2.000000E-1	1.075440E-5	-1.075440E-5	-4.171104E-11	2.836719E+1
-1.500000E-1	5.796766E-6	-5.796766E-6	-2.248281E-11	2.907031E+1
-1.000000E-1	5.283169E-6	-5.283169E-6	-2.049082E-11	2.977344E+1
-5.000000E-2	2.708254E-6	-2.708254E-6	-1.050399E-11	3.047656E+1
0.000000E+0	7.042463E-8	-7.042463E-8	-2.731426E-13	3.117969E+1
0.000000E+0	2.978430E-8	-2.978430E-8	-1.155187E-13	3.188379E+1
5.000000E-2	2.212859E-6	2.212859E-6	8.582593E-12	3.258691E+1
1.000000E-1	4.690928E-6	4.690928E-6	1.819381E-11	3.329004E+1
1.500000E-1	1.004701E-5	1.004701E-5	3.896741E-11	3.399316E+1
2.000000E-1	1.578503E-5	1.578503E-5	6.122240E-11	3.469629E+1
2.500000E-1	2.415004E-5	2.415004E-5	9.366617E-11	3.539941E+1
