voltage_spot_5_scan_2_21	absJ_spot_5_scan_2_21	J_spot_5_scan_2_21	current_spot_5_scan_2_21	time_spot_5_scan_2_21	
0.000000E+0	3.211184E-9	3.211184E-9	2.441103E-14	0.000000E+0
5.000000E-2	3.439028E-6	3.439028E-6	2.614307E-11	7.031250E-1
1.000000E-1	8.000996E-6	8.000996E-6	6.082260E-11	1.406250E+0
1.500000E-1	1.296602E-5	1.296602E-5	9.856608E-11	2.109375E+0
2.000000E-1	9.790643E-5	9.790643E-5	7.442728E-10	3.224609E+0
2.500000E-1	8.970714E-5	8.970714E-5	6.819428E-10	3.592773E+0
3.000000E-1	8.614167E-5	8.614167E-5	6.548385E-10	3.960938E+0
3.500000E-1	8.242468E-5	8.242468E-5	6.265824E-10	4.330078E+0
4.000000E-1	8.199364E-5	8.199364E-5	6.233057E-10	4.698242E+0
4.500000E-1	8.668126E-5	8.668126E-5	6.589404E-10	5.066406E+0
5.000000E-1	9.935180E-5	9.935180E-5	7.552603E-10	5.434570E+0
5.000000E-1	9.410675E-5	9.410675E-5	7.153881E-10	5.803711E+0
4.500000E-1	1.165090E-4	1.165090E-4	8.856872E-10	6.171875E+0
4.000000E-1	7.812250E-5	7.812250E-5	5.938778E-10	6.540039E+0
3.500000E-1	6.390544E-5	6.390544E-5	4.858014E-10	6.908203E+0
3.000000E-1	4.869003E-5	4.869003E-5	3.701357E-10	7.277344E+0
2.500000E-1	3.586925E-5	3.586925E-5	2.726737E-10	7.645508E+0
2.000000E-1	2.901149E-5	2.901149E-5	2.205418E-10	8.013672E+0
1.500000E-1	1.369909E-5	1.369909E-5	1.041388E-10	8.381836E+0
1.000000E-1	6.374214E-6	6.374214E-6	4.845600E-11	9.557617E+0
5.000000E-2	2.597605E-6	2.597605E-6	1.974668E-11	1.026074E+1
0.000000E+0	5.509216E-8	5.509216E-8	4.188039E-13	1.096387E+1
-5.000000E-2	2.353392E-6	-2.353392E-6	-1.789020E-11	1.166699E+1
-1.000000E-1	5.191005E-6	-5.191005E-6	-3.946139E-11	1.237012E+1
-1.500000E-1	9.665922E-6	-9.665922E-6	-7.347917E-11	1.307324E+1
-2.000000E-1	1.428772E-5	-1.428772E-5	-1.086135E-10	1.435547E+1
-2.500000E-1	2.015123E-5	-2.015123E-5	-1.531872E-10	1.472461E+1
-3.000000E-1	2.909678E-5	-2.909678E-5	-2.211902E-10	1.509277E+1
-3.500000E-1	3.671018E-5	-3.671018E-5	-2.790663E-10	1.546094E+1
-4.000000E-1	4.549924E-5	-4.549924E-5	-3.458797E-10	1.582910E+1
-4.500000E-1	5.475309E-5	-5.475309E-5	-4.162263E-10	1.619824E+1
-5.000000E-1	6.584216E-5	-6.584216E-5	-5.005241E-10	1.656641E+1
-5.000000E-1	6.367048E-5	-6.367048E-5	-4.840153E-10	1.693457E+1
-4.500000E-1	5.409667E-5	-5.409667E-5	-4.112363E-10	1.730371E+1
-4.000000E-1	4.539074E-5	-4.539074E-5	-3.450549E-10	1.767187E+1
-3.500000E-1	3.772615E-5	-3.772615E-5	-2.867896E-10	1.804004E+1
-3.000000E-1	2.781714E-5	-2.781714E-5	-2.114625E-10	1.840820E+1
-2.500000E-1	2.130064E-5	-2.130064E-5	-1.619249E-10	1.877734E+1
-2.000000E-1	1.505312E-5	-1.505312E-5	-1.144320E-10	1.914551E+1
-1.500000E-1	9.167449E-6	-9.167449E-6	-6.968984E-11	2.032031E+1
-1.000000E-1	5.284719E-6	-5.284719E-6	-4.017379E-11	2.102344E+1
-5.000000E-2	2.695560E-6	-2.695560E-6	-2.049132E-11	2.172656E+1
0.000000E+0	6.148715E-8	-6.148715E-8	-4.674178E-13	2.242969E+1
0.000000E+0	2.811566E-8	-2.811566E-8	-2.137318E-13	2.313379E+1
5.000000E-2	2.132998E-6	2.132998E-6	1.621479E-11	2.383691E+1
1.000000E-1	4.630687E-6	4.630687E-6	3.520192E-11	2.454004E+1
1.500000E-1	8.683617E-6	8.683617E-6	6.601180E-11	2.524316E+1
2.000000E-1	1.333255E-5	1.333255E-5	1.013524E-10	2.594629E+1
2.500000E-1	2.249007E-5	2.249007E-5	1.709668E-10	2.706152E+1
3.000000E-1	2.860763E-5	2.860763E-5	2.174717E-10	2.742969E+1
3.500000E-1	3.529665E-5	3.529665E-5	2.683208E-10	2.779785E+1
4.000000E-1	4.597307E-5	4.597307E-5	3.494817E-10	2.816699E+1
4.500000E-1	4.233581E-5	4.233581E-5	3.218317E-10	2.853516E+1
5.000000E-1	6.554285E-5	6.554285E-5	4.982488E-10	2.890332E+1
5.000000E-1	6.246804E-5	6.246804E-5	4.748744E-10	2.927246E+1
4.500000E-1	4.998073E-5	4.998073E-5	3.799474E-10	2.964062E+1
4.000000E-1	4.436289E-5	4.436289E-5	3.372413E-10	3.000879E+1
3.500000E-1	3.940981E-5	3.940981E-5	2.995886E-10	3.037695E+1
3.000000E-1	2.799120E-5	2.799120E-5	2.127857E-10	3.074609E+1
2.500000E-1	2.005298E-5	2.005298E-5	1.524403E-10	3.111426E+1
2.000000E-1	1.244512E-5	1.244512E-5	9.460625E-11	3.228906E+1
1.500000E-1	7.680601E-6	7.680601E-6	5.838700E-11	3.299219E+1
1.000000E-1	4.671974E-6	4.671974E-6	3.551578E-11	3.369531E+1
5.000000E-2	2.072736E-6	2.072736E-6	1.575669E-11	3.439844E+1
0.000000E+0	5.457734E-8	5.457734E-8	4.148903E-13	3.510156E+1
-5.000000E-2	1.956743E-6	-1.956743E-6	-1.487492E-11	3.580566E+1
-1.000000E-1	4.802313E-6	-4.802313E-6	-3.650660E-11	3.650879E+1
-1.500000E-1	7.878349E-6	-7.878349E-6	-5.989025E-11	3.721191E+1
-2.000000E-1	1.173873E-5	-1.173873E-5	-8.923637E-11	3.791504E+1
-2.500000E-1	1.780899E-5	-1.780899E-5	-1.353818E-10	3.919727E+1
-3.000000E-1	2.401633E-5	-2.401633E-5	-1.825692E-10	3.956543E+1
-3.500000E-1	3.073791E-5	-3.073791E-5	-2.336659E-10	3.993457E+1
-4.000000E-1	3.536951E-5	-3.536951E-5	-2.688747E-10	4.030273E+1
-4.500000E-1	4.429673E-5	-4.429673E-5	-3.367384E-10	4.067090E+1
-5.000000E-1	5.142616E-5	-5.142616E-5	-3.909354E-10	4.104004E+1
-5.000000E-1	5.173367E-5	-5.173367E-5	-3.932731E-10	4.140820E+1
-4.500000E-1	4.580564E-5	-4.580564E-5	-3.482089E-10	4.177637E+1
-4.000000E-1	3.874868E-5	-3.874868E-5	-2.945628E-10	4.214453E+1
-3.500000E-1	3.280905E-5	-3.280905E-5	-2.494104E-10	4.251367E+1
-3.000000E-1	2.408755E-5	-2.408755E-5	-1.831106E-10	4.288184E+1
-2.500000E-1	1.799976E-5	-1.799976E-5	-1.368320E-10	4.325000E+1
