voltage_spot_18_scan_1	absJ_spot_18_scan_1	J_spot_18_scan_1	current_spot_18_scan_1	time_spot_18_scan_1	
0.000000E+0	4.071905E-9	4.071905E-9	1.579292E-14	0.000000E+0
5.000000E-2	6.689302E-7	6.689302E-7	2.594452E-12	7.031250E-1
1.000000E-1	1.504891E-6	1.504891E-6	5.836734E-12	1.406250E+0
1.500000E-1	2.629361E-6	2.629361E-6	1.019800E-11	2.109375E+0
2.000000E-1	4.253281E-6	4.253281E-6	1.649639E-11	2.812500E+0
2.500000E-1	6.147459E-6	6.147459E-6	2.384298E-11	3.515625E+0
3.000000E-1	8.444971E-6	8.444971E-6	3.275390E-11	4.218750E+0
3.500000E-1	1.023982E-5	1.023982E-5	3.971523E-11	4.921875E+0
4.000000E-1	1.260749E-5	1.260749E-5	4.889827E-11	5.625000E+0
4.500000E-1	1.581166E-5	1.581166E-5	6.132569E-11	6.328125E+0
5.000000E-1	1.912204E-5	1.912204E-5	7.416502E-11	7.031250E+0
5.000000E-1	1.856021E-5	1.856021E-5	7.198596E-11	7.734375E+0
4.500000E-1	1.413659E-5	1.413659E-5	5.482888E-11	8.437500E+0
4.000000E-1	1.105456E-5	1.105456E-5	4.287521E-11	9.140625E+0
3.500000E-1	8.611847E-6	8.611847E-6	3.340113E-11	9.843750E+0
3.000000E-1	6.761711E-6	6.761711E-6	2.622536E-11	1.054688E+1
2.500000E-1	5.315364E-6	5.315364E-6	2.061569E-11	1.125000E+1
2.000000E-1	3.735670E-6	3.735670E-6	1.448883E-11	1.195313E+1
1.500000E-1	2.442503E-6	2.442503E-6	9.473269E-12	1.265625E+1
1.000000E-1	1.532092E-6	1.532092E-6	5.942233E-12	1.335938E+1
5.000000E-2	5.664815E-7	5.664815E-7	2.197104E-12	1.406250E+1
0.000000E+0	7.392404E-9	7.392404E-9	2.867151E-14	1.476563E+1
-5.000000E-2	5.991640E-7	-5.991640E-7	-2.323863E-12	1.546875E+1
-1.000000E-1	1.455588E-6	-1.455588E-6	-5.645512E-12	1.617188E+1
-1.500000E-1	2.500937E-6	-2.500937E-6	-9.699908E-12	1.687500E+1
-2.000000E-1	3.916891E-6	-3.916891E-6	-1.519170E-11	1.757813E+1
-2.500000E-1	5.508967E-6	-5.508967E-6	-2.136658E-11	1.828125E+1
-3.000000E-1	7.554632E-6	-7.554632E-6	-2.930071E-11	1.898438E+1
-3.500000E-1	9.675261E-6	-9.675261E-6	-3.752559E-11	1.968750E+1
-4.000000E-1	1.193084E-5	-1.193084E-5	-4.627387E-11	2.039063E+1
-4.500000E-1	1.509019E-5	-1.509019E-5	-5.852746E-11	2.109375E+1
-5.000000E-1	1.894785E-5	-1.894785E-5	-7.348941E-11	2.179688E+1
-5.000000E-1	1.871948E-5	-1.871948E-5	-7.260369E-11	2.250000E+1
-4.500000E-1	1.673749E-5	-1.673749E-5	-6.491650E-11	2.320313E+1
-4.000000E-1	1.337173E-5	-1.337173E-5	-5.186240E-11	2.390625E+1
-3.500000E-1	9.589981E-6	-9.589981E-6	-3.719483E-11	2.460938E+1
-3.000000E-1	5.283347E-6	-5.283347E-6	-2.049151E-11	2.531250E+1
-2.500000E-1	3.868860E-6	-3.868860E-6	-1.500541E-11	2.601563E+1
-2.000000E-1	3.599664E-6	-3.599664E-6	-1.396133E-11	2.671875E+1
-1.500000E-1	2.322049E-6	-2.322049E-6	-9.006088E-12	2.742188E+1
-1.000000E-1	1.310177E-6	-1.310177E-6	-5.081532E-12	2.812500E+1
-5.000000E-2	5.106232E-7	-5.106232E-7	-1.980457E-12	2.882813E+1
0.000000E+0	2.633499E-9	-2.633499E-9	-1.021405E-14	2.953125E+1
