voltage_spot_11_scan_2_21	absJ_spot_11_scan_2_21	J_spot_11_scan_2_21	current_spot_11_scan_2_21	time_spot_11_scan_2_21	
0.000000E+0	1.028711E-8	-1.028711E-8	-5.745404E-14	0.000000E+0
5.000000E-2	7.602147E-7	7.602147E-7	4.245840E-12	7.031250E-1
1.000000E-1	2.224587E-6	2.224587E-6	1.242444E-11	1.406250E+0
1.500000E-1	4.107225E-6	4.107225E-6	2.293907E-11	2.109375E+0
2.000000E-1	8.735714E-6	8.735714E-6	4.878943E-11	2.812500E+0
2.500000E-1	1.292175E-5	1.292175E-5	7.216869E-11	3.515625E+0
3.000000E-1	1.849033E-5	1.849033E-5	1.032695E-10	4.218750E+0
3.500000E-1	2.691117E-5	2.691117E-5	1.503003E-10	5.500977E+0
4.000000E-1	3.738888E-5	3.738888E-5	2.088189E-10	5.869141E+0
4.500000E-1	5.169948E-5	5.169948E-5	2.887444E-10	6.238281E+0
5.000000E-1	6.820117E-5	6.820117E-5	3.809072E-10	6.606445E+0
5.000000E-1	6.702007E-5	6.702007E-5	3.743107E-10	6.974609E+0
4.500000E-1	4.948828E-5	4.948828E-5	2.763947E-10	7.342773E+0
4.000000E-1	3.566809E-5	3.566809E-5	1.992082E-10	7.711914E+0
3.500000E-1	2.935281E-5	2.935281E-5	1.639370E-10	8.080078E+0
3.000000E-1	2.140395E-5	2.140395E-5	1.195422E-10	8.448242E+0
2.500000E-1	1.264701E-5	1.264701E-5	7.063421E-11	9.623047E+0
2.000000E-1	8.535861E-6	8.535861E-6	4.767324E-11	1.032617E+1
1.500000E-1	5.724470E-6	5.724470E-6	3.197147E-11	1.102930E+1
1.000000E-1	3.059340E-6	3.059340E-6	1.708658E-11	1.173242E+1
5.000000E-2	1.205547E-6	1.205547E-6	6.733045E-12	1.243555E+1
0.000000E+0	4.237343E-8	4.237343E-8	2.366579E-13	1.313867E+1
-5.000000E-2	8.297247E-7	-8.297247E-7	-4.634057E-12	1.384277E+1
-1.000000E-1	1.717226E-6	-1.717226E-6	-9.590800E-12	1.454590E+1
-1.500000E-1	3.439956E-6	-3.439956E-6	-1.921234E-11	1.524902E+1
-2.000000E-1	6.526713E-6	-6.526713E-6	-3.645204E-11	1.595215E+1
-2.500000E-1	1.084369E-5	-1.084369E-5	-6.056262E-11	1.665527E+1
-3.000000E-1	1.497515E-5	-1.497515E-5	-8.363704E-11	1.735840E+1
-3.500000E-1	2.534987E-5	-2.534987E-5	-1.415804E-10	1.847363E+1
-4.000000E-1	3.413978E-5	-3.413978E-5	-1.906725E-10	1.884180E+1
-4.500000E-1	4.507468E-5	-4.507468E-5	-2.517445E-10	1.921094E+1
-5.000000E-1	5.871165E-5	-5.871165E-5	-3.279077E-10	1.957910E+1
-5.000000E-1	5.570763E-5	-5.570763E-5	-3.111301E-10	1.994727E+1
-4.500000E-1	3.852955E-5	-3.852955E-5	-2.151896E-10	2.031543E+1
-4.000000E-1	2.851715E-5	-2.851715E-5	-1.592698E-10	2.068457E+1
-3.500000E-1	2.015026E-5	-2.015026E-5	-1.125403E-10	2.105273E+1
-3.000000E-1	1.406319E-5	-1.406319E-5	-7.854366E-11	2.222754E+1
-2.500000E-1	9.077363E-6	-9.077363E-6	-5.069756E-11	2.293066E+1
-2.000000E-1	6.128913E-6	-6.128913E-6	-3.423031E-11	2.363379E+1
-1.500000E-1	3.560487E-6	-3.560487E-6	-1.988551E-11	2.433691E+1
-1.000000E-1	1.879799E-6	-1.879799E-6	-1.049878E-11	2.504004E+1
-5.000000E-2	8.377108E-7	-8.377108E-7	-4.678660E-12	2.574316E+1
0.000000E+0	2.301430E-8	-2.301430E-8	-1.285361E-13	2.644629E+1
0.000000E+0	1.225259E-8	-1.225259E-8	-6.843137E-14	2.715039E+1
5.000000E-2	9.160245E-7	9.160245E-7	5.116046E-12	2.785352E+1
1.000000E-1	2.172169E-6	2.172169E-6	1.213168E-11	2.855664E+1
1.500000E-1	4.246511E-6	4.246511E-6	2.371699E-11	2.925977E+1
2.000000E-1	6.922959E-6	6.922959E-6	3.866510E-11	2.996289E+1
2.500000E-1	1.175474E-5	1.175474E-5	6.565087E-11	3.066602E+1
3.000000E-1	1.645563E-5	1.645563E-5	9.190559E-11	3.178125E+1
3.500000E-1	2.580534E-5	2.580534E-5	1.441242E-10	3.214941E+1
4.000000E-1	3.787237E-5	3.787237E-5	2.115192E-10	3.251758E+1
4.500000E-1	5.252644E-5	5.252644E-5	2.933630E-10	3.288672E+1
5.000000E-1	7.032325E-5	7.032325E-5	3.927591E-10	3.325488E+1
5.000000E-1	6.527014E-5	6.527014E-5	3.645372E-10	3.362305E+1
4.500000E-1	4.811025E-5	4.811025E-5	2.686983E-10	3.399121E+1
4.000000E-1	3.328444E-5	3.328444E-5	1.858954E-10	3.436035E+1
3.500000E-1	2.532017E-5	2.532017E-5	1.414145E-10	3.472852E+1
3.000000E-1	1.859221E-5	1.859221E-5	1.038385E-10	3.509668E+1
2.500000E-1	1.150693E-5	1.150693E-5	6.426681E-11	3.627148E+1
2.000000E-1	7.806600E-6	7.806600E-6	4.360028E-11	3.697461E+1
1.500000E-1	5.061847E-6	5.061847E-6	2.827069E-11	3.767773E+1
1.000000E-1	2.505752E-6	2.505752E-6	1.399476E-11	3.838086E+1
5.000000E-2	9.594938E-7	9.594938E-7	5.358824E-12	3.908398E+1
0.000000E+0	3.280445E-8	3.280445E-8	1.832146E-13	3.978711E+1
-5.000000E-2	8.035323E-7	-8.035323E-7	-4.487771E-12	4.049121E+1
-1.000000E-1	1.865978E-6	-1.865978E-6	-1.042159E-11	4.119434E+1
-1.500000E-1	3.745357E-6	-3.745357E-6	-2.091802E-11	4.189746E+1
-2.000000E-1	6.522582E-6	-6.522582E-6	-3.642897E-11	4.260059E+1
-2.500000E-1	1.010943E-5	-1.010943E-5	-5.646172E-11	4.330371E+1
-3.000000E-1	1.558393E-5	-1.558393E-5	-8.703709E-11	4.400684E+1
