voltage_spot_13_scan_2_21	absJ_spot_13_scan_2_21	J_spot_13_scan_2_21	current_spot_13_scan_2_21	time_spot_13_scan_2_21	
0.000000E+0	5.394420E-7	5.394420E-7	7.532031E-13	0.000000E+0
5.000000E-2	2.581308E-6	2.581308E-6	3.604186E-12	7.031250E-1
1.000000E-1	5.102007E-6	5.102007E-6	7.123746E-12	1.406250E+0
1.500000E-1	7.853919E-6	7.853919E-6	1.096614E-11	2.109375E+0
2.000000E-1	1.108052E-5	1.108052E-5	1.547133E-11	2.812500E+0
2.500000E-1	1.543823E-5	1.543823E-5	2.155584E-11	3.515625E+0
3.000000E-1	1.959917E-5	1.959917E-5	2.736560E-11	4.218750E+0
3.500000E-1	2.422686E-5	2.422686E-5	3.382708E-11	4.921875E+0
4.000000E-1	2.843744E-5	2.843744E-5	3.970615E-11	5.625000E+0
4.500000E-1	3.455528E-5	3.455528E-5	4.824827E-11	6.328125E+0
5.000000E-1	4.196077E-5	4.196077E-5	5.858829E-11	7.031250E+0
5.000000E-1	4.338828E-5	4.338828E-5	6.058146E-11	7.734375E+0
4.500000E-1	3.477213E-5	3.477213E-5	4.855105E-11	8.437500E+0
4.000000E-1	2.841728E-5	2.841728E-5	3.967801E-11	9.140625E+0
3.500000E-1	2.274133E-5	2.274133E-5	3.175288E-11	9.843750E+0
3.000000E-1	1.836357E-5	1.836357E-5	2.564038E-11	1.054688E+1
2.500000E-1	1.439526E-5	1.439526E-5	2.009958E-11	1.125000E+1
2.000000E-1	1.079978E-5	1.079978E-5	1.507934E-11	1.195313E+1
1.500000E-1	7.637578E-6	7.637578E-6	1.066407E-11	1.265625E+1
1.000000E-1	4.886912E-6	4.886912E-6	6.823417E-12	1.335938E+1
5.000000E-2	2.364613E-6	2.364613E-6	3.301623E-12	1.406250E+1
0.000000E+0	5.844269E-8	5.844269E-8	8.160139E-14	1.476563E+1
-5.000000E-2	2.069587E-6	-2.069587E-6	-2.889688E-12	1.546973E+1
-1.000000E-1	4.133956E-6	-4.133956E-6	-5.772091E-12	1.617285E+1
-1.500000E-1	6.100344E-6	-6.100344E-6	-8.517687E-12	1.687598E+1
-2.000000E-1	8.002652E-6	-8.002652E-6	-1.117381E-11	1.757910E+1
-2.500000E-1	9.788304E-6	-9.788304E-6	-1.366705E-11	1.828223E+1
-3.000000E-1	1.173006E-5	-1.173006E-5	-1.637826E-11	1.898535E+1
-3.500000E-1	1.390096E-5	-1.390096E-5	-1.940940E-11	1.968848E+1
-4.000000E-1	1.620642E-5	-1.620642E-5	-2.262843E-11	2.039160E+1
-4.500000E-1	1.861560E-5	-1.861560E-5	-2.599228E-11	2.109473E+1
-5.000000E-1	2.160887E-5	-2.160887E-5	-3.017168E-11	2.179785E+1
-5.000000E-1	2.446938E-5	-2.446938E-5	-3.416570E-11	2.250098E+1
-4.500000E-1	2.025190E-5	-2.025190E-5	-2.827699E-11	2.320410E+1
-4.000000E-1	1.666171E-5	-1.666171E-5	-2.326413E-11	2.390723E+1
-3.500000E-1	1.425148E-5	-1.425148E-5	-1.989882E-11	2.461035E+1
-3.000000E-1	1.220990E-5	-1.220990E-5	-1.704824E-11	2.531348E+1
-2.500000E-1	1.000887E-5	-1.000887E-5	-1.397502E-11	2.601660E+1
-2.000000E-1	8.033076E-6	-8.033076E-6	-1.121629E-11	2.671973E+1
-1.500000E-1	6.083616E-6	-6.083616E-6	-8.494330E-12	2.742285E+1
-1.000000E-1	4.064222E-6	-4.064222E-6	-5.674725E-12	2.812598E+1
-5.000000E-2	2.094922E-6	-2.094922E-6	-2.925063E-12	2.882910E+1
0.000000E+0	2.409270E-8	2.409270E-8	3.363976E-14	2.953223E+1
0.000000E+0	1.842734E-8	1.842734E-8	2.572942E-14	3.023633E+1
5.000000E-2	2.301758E-6	2.301758E-6	3.213860E-12	3.093945E+1
1.000000E-1	4.788802E-6	4.788802E-6	6.686429E-12	3.164258E+1
1.500000E-1	7.641116E-6	7.641116E-6	1.066901E-11	3.234570E+1
2.000000E-1	1.076704E-5	1.076704E-5	1.503363E-11	3.304883E+1
2.500000E-1	1.425770E-5	1.425770E-5	1.990751E-11	3.375195E+1
3.000000E-1	1.827696E-5	1.827696E-5	2.551945E-11	3.445508E+1
3.500000E-1	2.281802E-5	2.281802E-5	3.185997E-11	3.515820E+1
4.000000E-1	2.776761E-5	2.776761E-5	3.877090E-11	3.586133E+1
4.500000E-1	3.352726E-5	3.352726E-5	4.681289E-11	3.656445E+1
5.000000E-1	4.587796E-5	4.587796E-5	6.405772E-11	3.726758E+1
5.000000E-1	4.677472E-5	4.677472E-5	6.530983E-11	3.797070E+1
4.500000E-1	3.945508E-5	3.945508E-5	5.508968E-11	3.867383E+1
4.000000E-1	3.182532E-5	3.182532E-5	4.443653E-11	3.937695E+1
3.500000E-1	2.718367E-5	2.718367E-5	3.795557E-11	4.008008E+1
3.000000E-1	1.959599E-5	1.959599E-5	2.736117E-11	4.078320E+1
2.500000E-1	1.512917E-5	1.512917E-5	2.112430E-11	4.148633E+1
2.000000E-1	1.134615E-5	1.134615E-5	1.584222E-11	4.218945E+1
1.500000E-1	8.021366E-6	8.021366E-6	1.119994E-11	4.289258E+1
1.000000E-1	5.117075E-6	5.117075E-6	7.144785E-12	4.359570E+1
5.000000E-2	2.443073E-6	2.443073E-6	3.411174E-12	4.429883E+1
0.000000E+0	6.070884E-8	6.070884E-8	8.476553E-14	4.500195E+1
-5.000000E-2	2.079328E-6	-2.079328E-6	-2.903289E-12	4.570605E+1
-1.000000E-1	4.109923E-6	-4.109923E-6	-5.738535E-12	4.640918E+1
-1.500000E-1	6.035758E-6	-6.035758E-6	-8.427509E-12	4.711230E+1
-2.000000E-1	7.889514E-6	-7.889514E-6	-1.101584E-11	4.781543E+1
-2.500000E-1	9.718961E-6	-9.718961E-6	-1.357023E-11	4.851855E+1
-3.000000E-1	1.179578E-5	-1.179578E-5	-1.647001E-11	4.922168E+1
-3.500000E-1	1.402162E-5	-1.402162E-5	-1.957788E-11	4.992480E+1
-4.000000E-1	1.686910E-5	-1.686910E-5	-2.355370E-11	5.062793E+1
-4.500000E-1	1.850859E-5	-1.850859E-5	-2.584286E-11	5.133105E+1
-5.000000E-1	2.090470E-5	-2.090470E-5	-2.918847E-11	5.203418E+1
-5.000000E-1	2.063629E-5	-2.063629E-5	-2.881370E-11	5.273730E+1
-4.500000E-1	1.826352E-5	-1.826352E-5	-2.550068E-11	5.344043E+1
-4.000000E-1	1.560364E-5	-1.560364E-5	-2.178679E-11	5.414355E+1
-3.500000E-1	1.342591E-5	-1.342591E-5	-1.874610E-11	5.484668E+1
-3.000000E-1	1.135938E-5	-1.135938E-5	-1.586069E-11	5.554980E+1
-2.500000E-1	9.576331E-6	-9.576331E-6	-1.337108E-11	5.625293E+1
-2.000000E-1	7.753995E-6	-7.753995E-6	-1.082662E-11	5.695605E+1
-1.500000E-1	5.880428E-6	-5.880428E-6	-8.210627E-12	5.765918E+1
-1.000000E-1	4.014714E-6	-4.014714E-6	-5.605599E-12	5.836230E+1
-5.000000E-2	2.047194E-6	-2.047194E-6	-2.858422E-12	5.906543E+1
0.000000E+0	3.934942E-8	3.934942E-8	5.494216E-14	5.976855E+1
0.000000E+0	2.371501E-8	2.371501E-8	3.311240E-14	6.047266E+1
5.000000E-2	2.298150E-6	2.298150E-6	3.208822E-12	6.117578E+1
1.000000E-1	4.780364E-6	4.780364E-6	6.674647E-12	6.187891E+1
1.500000E-1	7.474743E-6	7.474743E-6	1.043671E-11	6.258203E+1
2.000000E-1	1.061017E-5	1.061017E-5	1.481459E-11	6.328516E+1
2.500000E-1	1.415294E-5	1.415294E-5	1.976123E-11	6.398828E+1
3.000000E-1	1.821784E-5	1.821784E-5	2.543690E-11	6.469141E+1
3.500000E-1	2.295907E-5	2.295907E-5	3.205691E-11	6.539453E+1
4.000000E-1	2.944860E-5	2.944860E-5	4.111800E-11	6.609766E+1
4.500000E-1	3.338137E-5	3.338137E-5	4.660919E-11	6.680078E+1
5.000000E-1	3.908764E-5	3.908764E-5	5.457664E-11	6.750391E+1
5.000000E-1	3.891604E-5	3.891604E-5	5.433704E-11	6.820703E+1
4.500000E-1	3.276883E-5	3.276883E-5	4.575391E-11	6.891016E+1
4.000000E-1	2.736710E-5	2.736710E-5	3.821168E-11	6.961328E+1
3.500000E-1	2.258825E-5	2.258825E-5	3.153915E-11	7.031641E+1
3.000000E-1	1.804848E-5	1.804848E-5	2.520043E-11	7.101953E+1
2.500000E-1	1.416071E-5	1.416071E-5	1.977208E-11	7.172266E+1
2.000000E-1	1.068149E-5	1.068149E-5	1.491418E-11	7.242578E+1
1.500000E-1	7.548984E-6	7.548984E-6	1.054037E-11	7.312891E+1
1.000000E-1	4.754253E-6	4.754253E-6	6.638190E-12	7.383203E+1
5.000000E-2	2.280338E-6	2.280338E-6	3.183953E-12	7.453516E+1
0.000000E+0	3.662608E-8	3.662608E-8	5.113965E-14	7.523828E+1
-5.000000E-2	2.056229E-6	-2.056229E-6	-2.871037E-12	7.594238E+1
-1.000000E-1	4.020638E-6	-4.020638E-6	-5.613870E-12	7.664551E+1
-1.500000E-1	5.932470E-6	-5.932470E-6	-8.283291E-12	7.734863E+1
-2.000000E-1	7.726236E-6	-7.726236E-6	-1.078786E-11	7.805176E+1
