voltage_spot_6_run_4_10	absJ_spot_6_run_4_10	J_spot_6_run_4_10	current_spot_6_run_4_10	time_spot_6_run_4_10	
0.000000E+0	8.741268E-9	-8.741268E-9	-9.230117E-14	0.000000E+0
5.000000E-2	3.394803E-6	3.394803E-6	3.584655E-11	7.031250E-1
1.000000E-1	7.906905E-6	7.906905E-6	8.349092E-11	1.406250E+0
1.500000E-1	1.618692E-5	1.618692E-5	1.709216E-10	2.521484E+0
2.000000E-1	2.483346E-5	2.483346E-5	2.622225E-10	2.889648E+0
2.500000E-1	3.650936E-5	3.650936E-5	3.855112E-10	3.257813E+0
3.000000E-1	4.339150E-5	4.339150E-5	4.581813E-10	3.626953E+0
3.500000E-1	5.447851E-5	5.447851E-5	5.752518E-10	3.995117E+0
4.000000E-1	8.376580E-5	8.376580E-5	8.845033E-10	4.363281E+0
4.500000E-1	9.566103E-5	9.566103E-5	1.010108E-9	4.732422E+0
5.000000E-1	7.752613E-5	7.752613E-5	8.186172E-10	5.846680E+0
5.000000E-1	6.586579E-5	6.586579E-5	6.954928E-10	6.587891E+0
4.500000E-1	4.810549E-5	4.810549E-5	5.079575E-10	6.956055E+0
4.000000E-1	4.042290E-5	4.042290E-5	4.268352E-10	7.324219E+0
3.500000E-1	3.121758E-5	3.121758E-5	3.296340E-10	7.693359E+0
3.000000E-1	2.347157E-5	2.347157E-5	2.478420E-10	8.061523E+0
2.500000E-1	1.667704E-5	1.667704E-5	1.760969E-10	8.429688E+0
2.000000E-1	1.257087E-5	1.257087E-5	1.327388E-10	8.798828E+0
1.500000E-1	8.355803E-6	8.355803E-6	8.823094E-11	9.973633E+0
1.000000E-1	5.369901E-6	5.369901E-6	5.670208E-11	1.067676E+1
5.000000E-2	2.539989E-6	2.539989E-6	2.682036E-11	1.137988E+1
0.000000E+0	4.527297E-8	4.527297E-8	4.780482E-13	1.208301E+1
-5.000000E-2	2.560058E-6	-2.560058E-6	-2.703227E-11	1.278613E+1
-1.000000E-1	5.559426E-6	-5.559426E-6	-5.870332E-11	1.348926E+1
-1.500000E-1	9.210328E-6	-9.210328E-6	-9.725408E-11	1.419238E+1
-2.000000E-1	1.284173E-5	-1.284173E-5	-1.355989E-10	1.530762E+1
-2.500000E-1	1.832629E-5	-1.832629E-5	-1.935117E-10	1.567578E+1
-3.000000E-1	2.254764E-5	-2.254764E-5	-2.380860E-10	1.604492E+1
-3.500000E-1	2.871320E-5	-2.871320E-5	-3.031896E-10	1.641309E+1
-4.000000E-1	3.748274E-5	-3.748274E-5	-3.957893E-10	1.678125E+1
-4.500000E-1	4.232113E-5	-4.232113E-5	-4.468790E-10	1.715039E+1
-5.000000E-1	4.913586E-5	-4.913586E-5	-5.188374E-10	1.751855E+1
-5.000000E-1	4.896950E-5	-4.896950E-5	-5.170808E-10	1.788672E+1
-4.500000E-1	4.276050E-5	-4.276050E-5	-4.515185E-10	1.825488E+1
-4.000000E-1	3.485147E-5	-3.485147E-5	-3.680051E-10	1.862402E+1
-3.500000E-1	2.971641E-5	-2.971641E-5	-3.137828E-10	1.899219E+1
-3.000000E-1	2.293723E-5	-2.293723E-5	-2.421998E-10	1.936035E+1
-2.500000E-1	1.636796E-5	-1.636796E-5	-1.728332E-10	1.972949E+1
-2.000000E-1	1.244871E-5	-1.244871E-5	-1.314489E-10	2.009766E+1
-1.500000E-1	8.152170E-6	-8.152170E-6	-8.608074E-11	2.127246E+1
-1.000000E-1	5.438709E-6	-5.438709E-6	-5.742865E-11	2.197559E+1
-5.000000E-2	2.447023E-6	-2.447023E-6	-2.583871E-11	2.267871E+1
0.000000E+0	4.387589E-8	-4.387589E-8	-4.632961E-13	2.338184E+1
0.000000E+0	1.936064E-8	-1.936064E-8	-2.044337E-13	2.408594E+1
5.000000E-2	2.349903E-6	2.349903E-6	2.481319E-11	2.478906E+1
1.000000E-1	5.072267E-6	5.072267E-6	5.355930E-11	2.549219E+1
1.500000E-1	8.286516E-6	8.286516E-6	8.749933E-11	2.619531E+1
2.000000E-1	1.061715E-5	1.061715E-5	1.121091E-10	2.731055E+1
2.500000E-1	1.540218E-5	1.540218E-5	1.626353E-10	2.767871E+1
3.000000E-1	2.081697E-5	2.081697E-5	2.198114E-10	2.804688E+1
3.500000E-1	2.729008E-5	2.729008E-5	2.881626E-10	2.841602E+1
4.000000E-1	4.058326E-5	4.058326E-5	4.285285E-10	2.878418E+1
4.500000E-1	5.975575E-5	5.975575E-5	6.309754E-10	2.915234E+1
5.000000E-1	7.246677E-5	7.246677E-5	7.651942E-10	2.952051E+1
5.000000E-1	6.816485E-5	6.816485E-5	7.197692E-10	2.988965E+1
4.500000E-1	5.049784E-5	5.049784E-5	5.332189E-10	3.025781E+1
4.000000E-1	3.547537E-5	3.547537E-5	3.745930E-10	3.062598E+1
3.500000E-1	3.460596E-5	3.460596E-5	3.654127E-10	3.099512E+1
3.000000E-1	2.492779E-5	2.492779E-5	2.632186E-10	3.136328E+1
2.500000E-1	2.050002E-5	2.050002E-5	2.164647E-10	3.173145E+1
2.000000E-1	1.535100E-5	1.535100E-5	1.620949E-10	3.209961E+1
1.500000E-1	7.459046E-6	7.459046E-6	7.876187E-11	3.327539E+1
1.000000E-1	4.071217E-6	4.071217E-6	4.298897E-11	3.397852E+1
5.000000E-2	1.815665E-6	1.815665E-6	1.917205E-11	3.468164E+1
0.000000E+0	3.411342E-8	3.411342E-8	3.602119E-13	3.538477E+1
-5.000000E-2	1.699142E-6	-1.699142E-6	-1.794165E-11	3.608789E+1
-1.000000E-1	3.738118E-6	-3.738118E-6	-3.947169E-11	3.679102E+1
-1.500000E-1	7.049702E-6	-7.049702E-6	-7.443951E-11	3.749414E+1
-2.000000E-1	1.275439E-5	-1.275439E-5	-1.346767E-10	3.877637E+1
-2.500000E-1	1.847644E-5	-1.847644E-5	-1.950972E-10	3.914551E+1
-3.000000E-1	2.383261E-5	-2.383261E-5	-2.516543E-10	3.951367E+1
-3.500000E-1	2.770657E-5	-2.770657E-5	-2.925604E-10	3.988184E+1
-4.000000E-1	3.237593E-5	-3.237593E-5	-3.418653E-10	4.025098E+1
-4.500000E-1	4.161211E-5	-4.161211E-5	-4.393923E-10	4.061914E+1
-5.000000E-1	5.341236E-5	-5.341236E-5	-5.639941E-10	4.098730E+1
-5.000000E-1	5.603442E-5	-5.603442E-5	-5.916810E-10	4.135547E+1
-4.500000E-1	4.351646E-5	-4.351646E-5	-4.595008E-10	4.172461E+1
-4.000000E-1	3.500155E-5	-3.500155E-5	-3.695899E-10	4.209277E+1
-3.500000E-1	2.618097E-5	-2.618097E-5	-2.764512E-10	4.246094E+1
-3.000000E-1	2.061292E-5	-2.061292E-5	-2.176568E-10	4.283008E+1
-2.500000E-1	1.599357E-5	-1.599357E-5	-1.688800E-10	4.319824E+1
-2.000000E-1	1.203723E-5	-1.203723E-5	-1.271040E-10	4.356641E+1
