voltage_spot_2_run_2	absJ_spot_2_run_2	J_spot_2_run_2	current_spot_2_run_2	time_spot_2_run_2	
0.000000E+0	6.205541E-8	-6.205541E-8	-2.406825E-13	0.000000E+0
5.000000E-2	1.993486E-5	1.993486E-5	7.731756E-11	7.031250E-1
1.000000E-1	6.849660E-5	6.849660E-5	2.656647E-10	1.818359E+0
1.500000E-1	1.141296E-4	1.141296E-4	4.426528E-10	2.186523E+0
2.000000E-1	1.363004E-4	1.363004E-4	5.286426E-10	2.554688E+0
2.500000E-1	2.296657E-4	2.296657E-4	8.907605E-10	2.923828E+0
3.000000E-1	2.680210E-4	2.680210E-4	1.039522E-9	3.291992E+0
3.500000E-1	6.297796E-5	6.297796E-5	2.442606E-10	4.406250E+0
4.000000E-1	1.035067E-4	1.035067E-4	4.014519E-10	5.147461E+0
4.500000E-1	1.359562E-4	1.359562E-4	5.273073E-10	5.515625E+0
5.000000E-1	1.542757E-4	1.542757E-4	5.983598E-10	5.884766E+0
5.000000E-1	1.772919E-4	1.772919E-4	6.876284E-10	6.252930E+0
4.500000E-1	1.832009E-4	1.832009E-4	7.105465E-10	6.621094E+0
4.000000E-1	1.609302E-4	1.609302E-4	6.241693E-10	6.990234E+0
3.500000E-1	1.562967E-4	1.562967E-4	6.061983E-10	7.358398E+0
3.000000E-1	1.218314E-4	1.218314E-4	4.725243E-10	7.726563E+0
2.500000E-1	1.034151E-4	1.034151E-4	4.010966E-10	8.094727E+0
2.000000E-1	8.363141E-5	8.363141E-5	3.243652E-10	8.463867E+0
1.500000E-1	4.784266E-5	4.784266E-5	1.855582E-10	9.578125E+0
1.000000E-1	2.891371E-5	2.891371E-5	1.121421E-10	1.031934E+1
5.000000E-2	1.499143E-5	1.499143E-5	5.814440E-11	1.149414E+1
0.000000E+0	1.612768E-7	1.612768E-7	6.255135E-13	1.219727E+1
-5.000000E-2	1.145010E-5	-1.145010E-5	-4.440932E-11	1.290039E+1
-1.000000E-1	2.275073E-5	-2.275073E-5	-8.823892E-11	1.360352E+1
-1.500000E-1	1.281917E-4	-1.281917E-4	-4.971927E-10	1.471875E+1
-2.000000E-1	1.602550E-4	-1.602550E-4	-6.215507E-10	1.508691E+1
-2.500000E-1	1.679834E-4	-1.679834E-4	-6.515254E-10	1.545605E+1
-3.000000E-1	1.308796E-3	-1.308796E-3	-5.076179E-9	1.657031E+1
-3.500000E-1	1.728346E-3	-1.728346E-3	-6.703406E-9	1.693848E+1
-4.000000E-1	2.500789E-4	-2.500789E-4	-9.699335E-10	1.805273E+1
-4.500000E-1	2.223838E-4	-2.223838E-4	-8.625175E-10	1.879297E+1
-5.000000E-1	2.498251E-4	-2.498251E-4	-9.689490E-10	1.916211E+1
-5.000000E-1	1.902471E-4	-1.902471E-4	-7.378752E-10	1.953027E+1
-4.500000E-1	1.686938E-4	-1.686938E-4	-6.542805E-10	1.989844E+1
-4.000000E-1	1.387007E-4	-1.387007E-4	-5.379521E-10	2.026660E+1
-3.500000E-1	1.206977E-4	-1.206977E-4	-4.681272E-10	2.063574E+1
-3.000000E-1	1.016536E-4	-1.016536E-4	-3.942645E-10	2.100391E+1
-2.500000E-1	8.938176E-5	-8.938176E-5	-3.466680E-10	2.137207E+1
-2.000000E-1	7.286737E-5	-7.286737E-5	-2.826168E-10	2.174023E+1
-1.500000E-1	5.638834E-5	-5.638834E-5	-2.187027E-10	2.210938E+1
-1.000000E-1	3.714223E-5	-3.714223E-5	-1.440565E-10	2.247754E+1
-5.000000E-2	1.775152E-5	-1.775152E-5	-6.884945E-11	2.365234E+1
0.000000E+0	2.554423E-7	-2.554423E-7	-9.907353E-13	2.435547E+1
