voltage_spot_4_run_2_10	absJ_spot_4_run_2_10	J_spot_4_run_2_10	current_spot_4_run_2_10	time_spot_4_run_2_10	
0.000000E+0	4.043280E-9	4.043280E-9	1.568190E-14	0.000000E+0
5.000000E-2	2.247359E-6	2.247359E-6	8.716403E-12	7.031250E-1
1.000000E-1	6.701051E-6	6.701051E-6	2.599009E-11	1.406250E+0
1.500000E-1	1.104247E-5	1.104247E-5	4.282832E-11	2.109375E+0
2.000000E-1	1.418416E-5	1.418416E-5	5.501340E-11	2.812500E+0
2.500000E-1	2.028587E-5	2.028587E-5	7.867893E-11	3.515625E+0
3.000000E-1	3.017239E-5	3.017239E-5	1.170239E-10	4.630859E+0
3.500000E-1	2.214991E-5	2.214991E-5	8.590864E-11	5.805664E+0
4.000000E-1	1.537709E-5	1.537709E-5	5.964018E-11	6.920898E+0
4.500000E-1	1.911318E-5	1.911318E-5	7.413065E-11	8.095703E+0
5.000000E-1	2.224275E-5	2.224275E-5	8.626872E-11	8.798828E+0
5.000000E-1	1.799832E-5	1.799832E-5	6.980667E-11	9.501953E+0
4.500000E-1	1.093605E-5	1.093605E-5	4.241558E-11	1.020508E+1
4.000000E-1	9.172207E-6	9.172207E-6	3.557449E-11	1.090820E+1
3.500000E-1	6.639424E-6	6.639424E-6	2.575107E-11	1.161133E+1
3.000000E-1	5.042481E-6	5.042481E-6	1.955731E-11	1.231445E+1
2.500000E-1	3.974839E-6	3.974839E-6	1.541645E-11	1.301758E+1
2.000000E-1	4.514438E-6	4.514438E-6	1.750929E-11	1.372070E+1
1.500000E-1	3.811933E-6	3.811933E-6	1.478462E-11	1.442383E+1
1.000000E-1	1.994600E-6	1.994600E-6	7.736076E-12	1.512695E+1
5.000000E-2	2.817879E-7	2.817879E-7	1.092917E-12	1.583008E+1
0.000000E+0	1.778685E-8	-1.778685E-8	-6.898648E-14	1.653320E+1
-5.000000E-2	3.161880E-7	-3.161880E-7	-1.226338E-12	1.723730E+1
-1.000000E-1	6.626935E-7	-6.626935E-7	-2.570263E-12	1.794043E+1
-1.500000E-1	9.741766E-7	-9.741766E-7	-3.778353E-12	1.864355E+1
-2.000000E-1	1.417005E-6	-1.417005E-6	-5.495868E-12	1.934668E+1
-2.500000E-1	1.974158E-6	-1.974158E-6	-7.656792E-12	2.004980E+1
-3.000000E-1	2.478137E-6	-2.478137E-6	-9.611478E-12	2.075293E+1
-3.500000E-1	2.817067E-6	-2.817067E-6	-1.092602E-11	2.145605E+1
-4.000000E-1	4.453152E-6	-4.453152E-6	-1.727159E-11	2.215918E+1
-4.500000E-1	4.439301E-6	-4.439301E-6	-1.721787E-11	2.286230E+1
-5.000000E-1	5.576258E-6	-5.576258E-6	-2.162757E-11	2.356543E+1
-5.000000E-1	4.706404E-6	-4.706404E-6	-1.825383E-11	2.426855E+1
-4.500000E-1	3.784606E-6	-3.784606E-6	-1.467863E-11	2.497168E+1
-4.000000E-1	3.126446E-6	-3.126446E-6	-1.212595E-11	2.567480E+1
-3.500000E-1	2.726599E-6	-2.726599E-6	-1.057514E-11	2.637793E+1
-3.000000E-1	2.324020E-6	-2.324020E-6	-9.013734E-12	2.708105E+1
-2.500000E-1	1.654471E-6	-1.654471E-6	-6.416881E-12	2.778418E+1
-2.000000E-1	1.193716E-6	-1.193716E-6	-4.629838E-12	2.848730E+1
-1.500000E-1	8.238701E-7	-8.238701E-7	-3.195388E-12	2.919043E+1
-1.000000E-1	4.826532E-7	-4.826532E-7	-1.871975E-12	2.989355E+1
-5.000000E-2	1.941275E-7	-1.941275E-7	-7.529255E-13	3.059668E+1
0.000000E+0	6.953370E-8	6.953370E-8	2.696871E-13	3.129980E+1
0.000000E+0	3.819289E-8	3.819289E-8	1.481315E-13	3.200391E+1
5.000000E-2	3.503377E-7	3.503377E-7	1.358788E-12	3.270703E+1
1.000000E-1	6.885993E-7	6.885993E-7	2.670739E-12	3.341016E+1
1.500000E-1	1.168233E-6	1.168233E-6	4.531001E-12	3.411328E+1
2.000000E-1	1.711932E-6	1.711932E-6	6.639744E-12	3.481641E+1
2.500000E-1	2.537716E-6	2.537716E-6	9.842557E-12	3.551953E+1
3.000000E-1	3.508763E-6	3.508763E-6	1.360877E-11	3.622266E+1
3.500000E-1	4.825166E-6	4.825166E-6	1.871445E-11	3.692578E+1
4.000000E-1	6.420454E-6	6.420454E-6	2.490179E-11	3.762891E+1
4.500000E-1	8.632218E-6	8.632218E-6	3.348014E-11	3.833203E+1
5.000000E-1	1.278888E-5	1.278888E-5	4.960179E-11	3.903516E+1
5.000000E-1	1.259812E-5	1.259812E-5	4.886191E-11	3.973828E+1
4.500000E-1	1.308218E-5	1.308218E-5	5.073934E-11	4.044141E+1
