voltage_spot_3_run_1	absJ_spot_3_run_1	J_spot_3_run_1	current_spot_3_run_1	time_spot_3_run_1	
0.000000E+0	5.009946E-7	-5.009946E-7	-3.036113E-12	0.000000E+0
5.000000E-2	9.595538E-6	9.595538E-6	5.815060E-11	1.115234E+0
1.000000E-1	2.334416E-5	2.334416E-5	1.414696E-10	1.483398E+0
1.500000E-1	3.621691E-5	3.621691E-5	2.194807E-10	1.851563E+0
2.000000E-1	4.761278E-5	4.761278E-5	2.885416E-10	2.219727E+0
2.500000E-1	1.024371E-4	1.024371E-4	6.207865E-10	2.588867E+0
3.000000E-1	2.737961E-5	2.737961E-5	1.659251E-10	3.703125E+0
3.500000E-1	3.596431E-5	3.596431E-5	2.179499E-10	4.444336E+0
4.000000E-1	6.655175E-5	6.655175E-5	4.033150E-10	4.813477E+0
4.500000E-1	1.050226E-4	1.050226E-4	6.364547E-10	5.181641E+0
5.000000E-1	8.707459E-5	8.707459E-5	5.276869E-10	5.549805E+0
5.000000E-1	8.268569E-5	8.268569E-5	5.010894E-10	5.917969E+0
4.500000E-1	6.911704E-5	6.911704E-5	4.188611E-10	6.287109E+0
4.000000E-1	4.355834E-5	4.355834E-5	2.639710E-10	6.655273E+0
3.500000E-1	3.074004E-5	3.074004E-5	1.862899E-10	7.023438E+0
3.000000E-1	2.902204E-5	2.902204E-5	1.758785E-10	7.391602E+0
2.500000E-1	2.277708E-5	2.277708E-5	1.380330E-10	7.760742E+0
2.000000E-1	1.652808E-5	1.652808E-5	1.001630E-10	8.128906E+0
1.500000E-1	1.134402E-5	1.134402E-5	6.874668E-11	9.303711E+0
1.000000E-1	6.800762E-6	6.800762E-6	4.121378E-11	1.000684E+1
5.000000E-2	3.235759E-6	3.235759E-6	1.960925E-11	1.070996E+1
0.000000E+0	6.177273E-8	6.177273E-8	3.743533E-13	1.141309E+1
-5.000000E-2	2.934348E-6	-2.934348E-6	-1.778265E-11	1.211621E+1
-1.000000E-1	6.042143E-6	-6.042143E-6	-3.661642E-11	1.281934E+1
-1.500000E-1	1.021449E-5	-1.021449E-5	-6.190157E-11	1.352246E+1
-2.000000E-1	1.424216E-5	-1.424216E-5	-8.630993E-11	1.422559E+1
-2.500000E-1	2.241293E-5	-2.241293E-5	-1.358262E-10	1.550781E+1
-3.000000E-1	2.675685E-5	-2.675685E-5	-1.621511E-10	1.587598E+1
-3.500000E-1	3.113586E-5	-3.113586E-5	-1.886886E-10	1.624512E+1
-4.000000E-1	3.537328E-5	-3.537328E-5	-2.143681E-10	1.661328E+1
-4.500000E-1	3.366001E-5	-3.366001E-5	-2.039854E-10	1.698145E+1
-5.000000E-1	3.790787E-5	-3.790787E-5	-2.297282E-10	1.734961E+1
-5.000000E-1	3.825767E-5	-3.825767E-5	-2.318480E-10	1.771875E+1
-4.500000E-1	3.420956E-5	-3.420956E-5	-2.073158E-10	1.808691E+1
-4.000000E-1	3.085764E-5	-3.085764E-5	-1.870026E-10	1.845508E+1
-3.500000E-1	2.603146E-5	-2.603146E-5	-1.577551E-10	1.882324E+1
-3.000000E-1	2.334875E-5	-2.334875E-5	-1.414974E-10	1.919238E+1
-2.500000E-1	1.901733E-5	-1.901733E-5	-1.152483E-10	1.956055E+1
-2.000000E-1	1.514740E-5	-1.514740E-5	-9.179586E-11	2.073535E+1
-1.500000E-1	1.256241E-5	-1.256241E-5	-7.613038E-11	2.143848E+1
-1.000000E-1	9.998844E-6	-9.998844E-6	-6.059470E-11	2.214160E+1
-5.000000E-2	5.123420E-6	-5.123420E-6	-3.104880E-11	2.284473E+1
0.000000E+0	1.105291E-7	-1.105291E-7	-6.698253E-13	2.354785E+1
