voltage_spot_2_run_1	absJ_spot_2_run_1	J_spot_2_run_1	current_spot_2_run_1	time_spot_2_run_1	
0.000000E+0	2.716154E-8	-2.716154E-8	-1.053463E-13	0.000000E+0
5.000000E-2	1.672260E-5	1.672260E-5	6.485875E-11	7.031250E-1
1.000000E-1	7.823438E-6	7.823438E-6	3.034328E-11	1.817383E+0
1.500000E-1	1.588386E-5	1.588386E-5	6.160569E-11	2.992188E+0
2.000000E-1	1.517299E-5	1.517299E-5	5.884859E-11	4.107422E+0
2.500000E-1	1.290970E-5	1.290970E-5	5.007039E-11	5.861328E+0
3.000000E-1	2.237609E-5	2.237609E-5	8.678586E-11	7.036133E+0
3.500000E-1	1.509050E-5	1.509050E-5	5.852863E-11	8.151367E+0
4.000000E-1	1.840690E-5	1.840690E-5	7.139132E-11	9.326172E+0
4.500000E-1	2.303686E-5	2.303686E-5	8.934866E-11	1.002930E+1
5.000000E-1	2.505485E-4	2.505485E-4	9.717549E-10	1.114453E+1
5.000000E-1	2.928063E-5	2.928063E-5	1.135652E-10	1.225879E+1
4.500000E-1	2.171428E-5	2.171428E-5	8.421903E-11	1.343359E+1
4.000000E-1	1.759632E-5	1.759632E-5	6.824750E-11	1.413672E+1
3.500000E-1	1.604443E-5	1.604443E-5	6.222848E-11	1.483984E+1
3.000000E-1	1.370942E-5	1.370942E-5	5.317212E-11	1.554297E+1
2.500000E-1	1.070874E-5	1.070874E-5	4.153396E-11	1.624609E+1
2.000000E-1	7.866434E-6	7.866434E-6	3.051004E-11	1.694922E+1
1.500000E-1	4.930830E-6	4.930830E-6	1.912427E-11	1.765234E+1
1.000000E-1	2.990994E-6	2.990994E-6	1.160060E-11	1.835547E+1
5.000000E-2	1.489702E-6	1.489702E-6	5.777823E-12	1.905859E+1
0.000000E+0	2.473199E-8	2.473199E-8	9.592327E-14	1.976172E+1
-5.000000E-2	1.409212E-6	-1.409212E-6	-5.465642E-12	2.046484E+1
-1.000000E-1	6.400059E-5	-6.400059E-5	-2.482269E-10	2.158008E+1
-1.500000E-1	1.264861E-4	-1.264861E-4	-4.905775E-10	2.194824E+1
-2.000000E-1	1.949466E-4	-1.949466E-4	-7.561023E-10	2.231641E+1
-2.500000E-1	8.982162E-4	-8.982162E-4	-3.483740E-9	2.343164E+1
-3.000000E-1	1.261821E-3	-1.261821E-3	-4.893984E-9	2.379883E+1
-3.500000E-1	2.089573E-3	-2.089573E-3	-8.104429E-9	2.416699E+1
-4.000000E-1	1.249606E-3	-1.249606E-3	-4.846608E-9	2.453516E+1
-4.500000E-1	1.698901E-3	-1.698901E-3	-6.589204E-9	2.490234E+1
-5.000000E-1	6.645066E-4	-6.645066E-4	-2.577295E-9	2.527051E+1
-5.000000E-1	7.233498E-4	-7.233498E-4	-2.805519E-9	2.563770E+1
-4.500000E-1	5.939805E-4	-5.939805E-4	-2.303759E-9	2.600586E+1
-4.000000E-1	5.891578E-4	-5.891578E-4	-2.285054E-9	2.637402E+1
-3.500000E-1	4.043198E-4	-4.043198E-4	-1.568158E-9	2.674121E+1
-3.000000E-1	3.141766E-4	-3.141766E-4	-1.218537E-9	2.710938E+1
-2.500000E-1	2.648468E-4	-2.648468E-4	-1.027211E-9	2.785059E+1
-2.000000E-1	5.542511E-5	-5.542511E-5	-2.149668E-10	2.821875E+1
-1.500000E-1	3.674806E-5	-3.674806E-5	-1.425277E-10	2.858691E+1
-1.000000E-1	1.999141E-5	-1.999141E-5	-7.753687E-11	2.976172E+1
-5.000000E-2	1.296685E-5	-1.296685E-5	-5.029206E-11	3.046484E+1
0.000000E+0	2.396449E-7	-2.396449E-7	-9.294648E-13	3.116797E+1
