voltage_1_6_10	absJ_1_6_10	J_1_6_10	current_1_6_10	time_1_6_10	
0.000000E+0	4.907355E-6	4.907355E-6	2.740784E-11	0.000000E+0
5.000000E-2	1.976844E-3	1.976844E-3	1.104078E-8	3.828125E-1
1.000000E-1	4.184982E-3	4.184982E-3	2.337335E-8	5.712891E-1
1.500000E-1	6.638228E-3	6.638228E-3	3.707486E-8	7.587891E-1
2.000000E-1	9.385784E-3	9.385784E-3	5.242011E-8	9.472656E-1
2.500000E-1	1.198763E-2	1.198763E-2	6.695155E-8	1.134766E+0
3.000000E-1	1.524702E-2	1.524702E-2	8.515542E-8	1.323242E+0
3.500000E-1	1.845762E-2	1.845762E-2	1.030868E-7	1.511719E+0
4.000000E-1	1.935573E-2	1.935573E-2	1.081028E-7	2.085938E+0
4.500000E-1	2.312739E-2	2.312739E-2	1.291677E-7	2.274414E+0
5.000000E-1	2.718234E-2	2.718234E-2	1.518148E-7	2.461914E+0
5.000000E-1	2.735010E-2	2.735010E-2	1.527518E-7	2.650391E+0
4.500000E-1	2.308243E-2	2.308243E-2	1.289166E-7	2.837891E+0
4.000000E-1	1.932307E-2	1.932307E-2	1.079204E-7	3.026367E+0
3.500000E-1	1.532547E-2	1.532547E-2	8.559360E-8	3.408203E+0
3.000000E-1	1.245314E-2	1.245314E-2	6.955147E-8	3.596680E+0
2.500000E-1	9.845779E-3	9.845779E-3	5.498920E-8	3.784180E+0
2.000000E-1	7.557347E-3	7.557347E-3	4.220819E-8	3.972656E+0
1.500000E-1	5.397454E-3	5.397454E-3	3.014507E-8	4.160156E+0
1.000000E-1	3.438509E-3	3.438509E-3	1.920426E-8	4.348633E+0
5.000000E-2	1.592971E-3	1.592971E-3	8.896830E-9	4.730469E+0
0.000000E+0	2.967592E-6	2.967592E-6	1.657416E-11	5.625000E+0
-5.000000E-2	1.555198E-3	-1.555198E-3	-8.685863E-9	6.202148E+0
-1.000000E-1	3.466141E-3	-3.466141E-3	-1.935858E-8	6.777344E+0
-1.500000E-1	5.098261E-3	-5.098261E-3	-2.847406E-8	6.964844E+0
-2.000000E-1	6.847997E-3	-6.847997E-3	-3.824643E-8	7.153320E+0
-2.500000E-1	8.845983E-3	-8.845983E-3	-4.940529E-8	7.340820E+0
-3.000000E-1	1.139507E-2	-1.139507E-2	-6.364208E-8	7.529297E+0
-3.500000E-1	1.379993E-2	-1.379993E-2	-7.707337E-8	7.717773E+0
-4.000000E-1	1.644074E-2	-1.644074E-2	-9.182241E-8	7.905273E+0
-4.500000E-1	1.924542E-2	-1.924542E-2	-1.074867E-7	8.480469E+0
-5.000000E-1	2.150783E-2	-2.150783E-2	-1.201224E-7	8.667969E+0
-5.000000E-1	2.490642E-2	-2.490642E-2	-1.391037E-7	8.856445E+0
-4.500000E-1	1.923246E-2	-1.923246E-2	-1.074143E-7	9.043945E+0
-4.000000E-1	1.840736E-2	-1.840736E-2	-1.028061E-7	9.425781E+0
-3.500000E-1	1.341980E-2	-1.341980E-2	-7.495032E-8	9.614258E+0
-3.000000E-1	1.125940E-2	-1.125940E-2	-6.288433E-8	9.802734E+0
-2.500000E-1	9.152224E-3	-9.152224E-3	-5.111566E-8	9.990234E+0
-2.000000E-1	7.029127E-3	-7.029127E-3	-3.925805E-8	1.017871E+1
-1.500000E-1	5.143641E-3	-5.143641E-3	-2.872751E-8	1.036621E+1
-1.000000E-1	3.432737E-3	-3.432737E-3	-1.917202E-8	1.055469E+1
-5.000000E-2	1.601669E-3	-1.601669E-3	-8.945410E-9	1.093652E+1
0.000000E+0	4.677481E-6	4.677481E-6	2.612398E-11	1.183105E+1
0.000000E+0	1.079433E-6	-1.079433E-6	-6.028691E-12	1.235547E+1
5.000000E-2	1.800509E-3	1.800509E-3	1.005594E-8	1.273730E+1
1.000000E-1	3.708033E-3	3.708033E-3	2.070956E-8	1.292578E+1
1.500000E-1	5.848599E-3	5.848599E-3	3.266474E-8	1.311426E+1
2.000000E-1	8.812284E-3	8.812284E-3	4.921708E-8	1.368848E+1
2.500000E-1	1.072171E-2	1.072171E-2	5.988132E-8	1.406934E+1
3.000000E-1	1.317380E-2	1.317380E-2	7.357637E-8	1.425781E+1
3.500000E-1	1.693291E-2	1.693291E-2	9.457121E-8	1.444629E+1
4.000000E-1	2.043971E-2	2.043971E-2	1.141569E-7	1.502051E+1
4.500000E-1	2.683494E-2	2.683494E-2	1.498746E-7	1.520898E+1
5.000000E-1	3.190079E-2	3.190079E-2	1.781676E-7	1.539648E+1
5.000000E-1	3.134376E-2	3.134376E-2	1.750566E-7	1.558496E+1
4.500000E-1	2.683251E-2	2.683251E-2	1.498610E-7	1.577246E+1
4.000000E-1	2.201896E-2	2.201896E-2	1.229771E-7	1.596094E+1
3.500000E-1	1.676212E-2	1.676212E-2	9.361736E-8	1.672852E+1
3.000000E-1	1.315984E-2	1.315984E-2	7.349841E-8	1.711035E+1
2.500000E-1	9.993750E-3	9.993750E-3	5.581563E-8	1.729883E+1
2.000000E-1	7.866479E-3	7.866479E-3	4.393471E-8	1.748633E+1
1.500000E-1	5.676703E-3	5.676703E-3	3.170469E-8	1.767480E+1
1.000000E-1	3.566515E-3	3.566515E-3	1.991918E-8	1.786328E+1
5.000000E-2	1.610284E-3	1.610284E-3	8.993521E-9	1.824414E+1
0.000000E+0	4.710202E-6	4.710202E-6	2.630673E-11	1.913965E+1
-5.000000E-2	1.212579E-3	-1.212579E-3	-6.772318E-9	1.971582E+1
-1.000000E-1	2.653547E-3	-2.653547E-3	-1.482020E-8	2.029102E+1
-1.500000E-1	4.092473E-3	-4.092473E-3	-2.285668E-8	2.047949E+1
-2.000000E-1	5.585726E-3	-5.585726E-3	-3.119658E-8	2.066699E+1
-2.500000E-1	7.202715E-3	-7.202715E-3	-4.022755E-8	2.085547E+1
-3.000000E-1	1.077380E-2	-1.077380E-2	-6.017224E-8	2.104297E+1
-3.500000E-1	1.751472E-2	-1.751472E-2	-9.782066E-8	2.123145E+1
-4.000000E-1	1.749250E-2	-1.749250E-2	-9.769654E-8	2.141992E+1
-4.500000E-1	2.210518E-2	-2.210518E-2	-1.234586E-7	2.199414E+1
-5.000000E-1	2.304721E-2	-2.304721E-2	-1.287199E-7	2.218262E+1
