voltage_2_1_500mv_500ms	absJ_2_1_500mv_500ms	J_2_1_500mv_500ms	current_2_1_500mv_500ms	time_2_1_500mv_500ms	
0.000000E+0	3.571445E-7	3.571445E-7	3.116674E-12	0.000000E+0
5.000000E-2	8.864896E-5	8.864896E-5	7.736081E-10	2.013672E+0
1.000000E-1	1.014542E-4	1.014542E-4	8.853549E-10	4.693359E+0
1.500000E-1	1.699108E-4	1.699108E-4	1.482751E-9	5.360352E+0
2.000000E-1	3.200003E-4	3.200003E-4	2.792529E-9	6.028320E+0
2.500000E-1	3.632862E-4	3.632862E-4	3.170270E-9	6.695313E+0
3.000000E-1	5.822493E-4	5.822493E-4	5.081084E-9	7.362305E+0
3.500000E-1	6.402046E-4	6.402046E-4	5.586839E-9	8.029297E+0
4.000000E-1	7.903688E-4	7.903688E-4	6.897269E-9	8.697266E+0
4.500000E-1	9.583010E-4	9.583010E-4	8.362754E-9	9.364258E+0
5.000000E-1	1.097783E-4	1.097783E-4	9.579963E-10	1.137695E+1
5.000000E-1	1.108568E-4	1.108568E-4	9.674079E-10	1.271680E+1
4.500000E-1	9.104261E-5	9.104261E-5	7.944967E-10	1.338477E+1
4.000000E-1	7.656175E-5	7.656175E-5	6.681273E-10	1.405273E+1
3.500000E-1	6.388053E-5	6.388053E-5	5.574628E-10	1.472070E+1
3.000000E-1	5.189437E-5	5.189437E-5	4.528638E-10	1.538770E+1
2.500000E-1	4.102582E-5	4.102582E-5	3.580178E-10	1.605566E+1
2.000000E-1	3.010576E-5	3.010576E-5	2.627223E-10	1.672363E+1
1.500000E-1	2.149984E-5	2.149984E-5	1.876215E-10	1.739160E+1
1.000000E-1	1.352083E-5	1.352083E-5	1.179915E-10	1.805957E+1
5.000000E-2	6.353264E-6	6.353264E-6	5.544269E-11	1.983398E+1
0.000000E+0	3.430229E-8	3.430229E-8	2.993439E-13	2.083594E+1
-5.000000E-2	5.812300E-6	-5.812300E-6	-5.072189E-11	2.183887E+1
-1.000000E-1	1.157462E-5	-1.157462E-5	-1.010076E-10	2.284180E+1
-1.500000E-1	1.737159E-5	-1.737159E-5	-1.515957E-10	2.485547E+1
-2.000000E-1	2.238468E-5	-2.238468E-5	-1.953432E-10	2.552246E+1
-2.500000E-1	2.774094E-5	-2.774094E-5	-2.420854E-10	2.619043E+1
-3.000000E-1	3.304909E-5	-3.304909E-5	-2.884077E-10	2.685840E+1
-3.500000E-1	3.942474E-5	-3.942474E-5	-3.440458E-10	2.752637E+1
-4.000000E-1	4.549600E-5	-4.549600E-5	-3.970275E-10	2.819434E+1
-4.500000E-1	5.114754E-5	-5.114754E-5	-4.463465E-10	2.886133E+1
-5.000000E-1	8.468097E-5	-8.468097E-5	-7.389809E-10	2.952930E+1
-5.000000E-1	5.689523E-5	-5.689523E-5	-4.965045E-10	3.019727E+1
-4.500000E-1	5.037844E-5	-5.037844E-5	-4.396348E-10	3.086523E+1
-4.000000E-1	4.426466E-5	-4.426466E-5	-3.862820E-10	3.153320E+1
-3.500000E-1	3.860279E-5	-3.860279E-5	-3.368729E-10	3.220117E+1
-3.000000E-1	3.349612E-5	-3.349612E-5	-2.923088E-10	3.286816E+1
-2.500000E-1	2.808006E-5	-2.808006E-5	-2.450448E-10	3.353613E+1
-2.000000E-1	2.273684E-5	-2.273684E-5	-1.984164E-10	3.420410E+1
-1.500000E-1	1.677041E-5	-1.677041E-5	-1.463494E-10	3.487207E+1
-1.000000E-1	1.130956E-5	-1.130956E-5	-9.869455E-11	3.664551E+1
-5.000000E-2	5.814762E-6	-5.814762E-6	-5.074337E-11	3.764844E+1
0.000000E+0	4.906164E-8	-4.906164E-8	-4.281436E-13	3.865039E+1
