voltage_spot_1_scan_2_21	absJ_spot_1_scan_2_21	J_spot_1_scan_2_21	current_spot_1_scan_2_21	time_spot_1_scan_2_21	
0.000000E+0	2.702358E-8	-2.702358E-8	-2.358252E-13	0.000000E+0
5.000000E-2	2.948708E-5	2.948708E-5	2.573233E-10	1.115234E+0
1.000000E-1	8.244278E-5	8.244278E-5	7.194490E-10	1.483398E+0
1.500000E-1	1.168018E-4	1.168018E-4	1.019288E-9	1.851563E+0
2.000000E-1	1.195951E-4	1.195951E-4	1.043664E-9	2.219727E+0
2.500000E-1	2.202719E-4	2.202719E-4	1.922235E-9	3.334961E+0
3.000000E-1	2.410651E-4	2.410651E-4	2.103690E-9	3.703125E+0
3.500000E-1	2.847630E-4	2.847630E-4	2.485026E-9	4.070313E+0
4.000000E-1	3.409173E-4	3.409173E-4	2.975065E-9	4.438477E+0
4.500000E-1	3.757178E-4	3.757178E-4	3.278756E-9	4.806641E+0
5.000000E-1	4.248272E-4	4.248272E-4	3.707317E-9	5.173828E+0
5.500000E-1	5.826706E-4	5.826706E-4	5.084760E-9	5.541992E+0
6.000000E-1	8.056376E-4	8.056376E-4	7.030514E-9	5.910156E+0
6.500000E-1	7.861679E-4	7.861679E-4	6.860609E-9	6.277344E+0
7.000000E-1	7.318911E-4	7.318911E-4	6.386955E-9	7.391602E+0
7.500000E-1	8.569650E-4	8.569650E-4	7.478430E-9	8.132813E+0
8.000000E-1	9.872653E-4	9.872653E-4	8.615515E-9	8.500977E+0
8.500000E-1	1.133549E-3	1.133549E-3	9.892085E-9	8.868164E+0
9.000000E-1	1.291748E-3	1.291748E-3	1.127263E-8	9.982422E+0
9.500000E-1	1.501690E-3	1.501690E-3	1.310472E-8	1.035059E+1
1.000000E+0	1.717398E-3	1.717398E-3	1.498712E-8	1.071777E+1
1.000000E+0	1.710624E-3	1.710624E-3	1.492801E-8	1.108594E+1
9.500000E-1	1.476034E-3	1.476034E-3	1.288083E-8	1.145410E+1
9.000000E-1	1.274163E-3	1.274163E-3	1.111917E-8	1.182129E+1
8.500000E-1	1.112470E-3	1.112470E-3	9.708129E-9	1.256250E+1
8.000000E-1	9.600010E-4	9.600010E-4	8.377589E-9	1.293066E+1
7.500000E-1	8.323127E-4	8.323127E-4	7.263299E-9	1.329785E+1
7.000000E-1	7.209229E-4	7.209229E-4	6.291239E-9	1.366602E+1
6.500000E-1	6.233716E-4	6.233716E-4	5.439943E-9	1.403418E+1
6.000000E-1	5.363843E-4	5.363843E-4	4.680836E-9	1.440137E+1
5.500000E-1	4.598437E-4	4.598437E-4	4.012893E-9	1.476953E+1
5.000000E-1	3.909265E-4	3.909265E-4	3.411477E-9	1.513770E+1
4.500000E-1	3.299162E-4	3.299162E-4	2.879062E-9	1.550488E+1
4.000000E-1	2.754885E-4	2.754885E-4	2.404091E-9	1.587305E+1
3.500000E-1	2.266155E-4	2.266155E-4	1.977593E-9	1.624023E+1
3.000000E-1	1.833154E-4	1.833154E-4	1.599729E-9	1.660840E+1
2.500000E-1	1.439928E-4	1.439928E-4	1.256574E-9	1.697656E+1
2.000000E-1	1.084743E-4	1.084743E-4	9.466167E-10	1.771777E+1
1.500000E-1	7.685411E-5	7.685411E-5	6.706786E-10	1.808594E+1
1.000000E-1	4.869654E-5	4.869654E-5	4.249575E-10	1.845410E+1
5.000000E-2	2.322444E-5	2.322444E-5	2.026715E-10	1.882227E+1
0.000000E+0	3.285036E-8	3.285036E-8	2.866735E-13	1.999805E+1
-5.000000E-2	2.113327E-5	-2.113327E-5	-1.844226E-10	2.111328E+1
-1.000000E-1	4.117128E-5	-4.117128E-5	-3.592872E-10	2.148145E+1
-1.500000E-1	6.005064E-5	-6.005064E-5	-5.240407E-10	2.184961E+1
-2.000000E-1	7.808367E-5	-7.808367E-5	-6.814086E-10	2.221875E+1
-2.500000E-1	9.536681E-5	-9.536681E-5	-8.322324E-10	2.258691E+1
-3.000000E-1	1.121365E-4	-1.121365E-4	-9.785753E-10	2.295508E+1
-3.500000E-1	1.278984E-4	-1.278984E-4	-1.116124E-9	2.407031E+1
-4.000000E-1	1.439130E-4	-1.439130E-4	-1.255878E-9	2.443750E+1
-4.500000E-1	1.591170E-4	-1.591170E-4	-1.388558E-9	2.480566E+1
-5.000000E-1	1.741558E-4	-1.741558E-4	-1.519796E-9	2.517383E+1
-5.500000E-1	1.894244E-4	-1.894244E-4	-1.653040E-9	2.554102E+1
-6.000000E-1	2.033311E-4	-2.033311E-4	-1.774399E-9	2.590918E+1
-6.500000E-1	2.184468E-4	-2.184468E-4	-1.906308E-9	2.627734E+1
