voltage_spot_9_scan_1	absJ_spot_9_scan_1	J_spot_9_scan_1	current_spot_9_scan_1	time_spot_9_scan_1	
0.000000E+0	9.374684E-10	-9.374684E-10	-3.635980E-15	0.000000E+0
5.000000E-2	4.022383E-7	4.022383E-7	1.560085E-12	7.031250E-1
1.000000E-1	8.378536E-7	8.378536E-7	3.249623E-12	1.406250E+0
1.500000E-1	1.479601E-6	1.479601E-6	5.738646E-12	2.109375E+0
2.000000E-1	3.922747E-6	3.922747E-6	1.521441E-11	2.812500E+0
2.500000E-1	4.528902E-6	4.528902E-6	1.756539E-11	3.515625E+0
3.000000E-1	1.697743E-5	1.697743E-5	6.584711E-11	4.218750E+0
3.500000E-1	6.529975E-5	6.529975E-5	2.532657E-10	5.333984E+0
4.000000E-1	7.877936E-5	7.877936E-5	3.055465E-10	5.702148E+0
4.500000E-1	1.970297E-4	1.970297E-4	7.641817E-10	6.071289E+0
5.000000E-1	2.620373E-4	2.620373E-4	1.016314E-9	6.439453E+0
5.500000E-1	2.518104E-4	2.518104E-4	9.766490E-10	7.554688E+0
6.000000E-1	4.014027E-4	4.014027E-4	1.556844E-9	7.921875E+0
6.500000E-1	3.776750E-4	3.776750E-4	1.464816E-9	8.290039E+0
7.000000E-1	5.485342E-4	5.485342E-4	2.127495E-9	8.657227E+0
7.500000E-1	4.425254E-4	4.425254E-4	1.716339E-9	9.025391E+0
8.000000E-1	5.439745E-4	5.439745E-4	2.109810E-9	9.393555E+0
8.500000E-1	7.115783E-4	7.115783E-4	2.759863E-9	9.760742E+0
9.000000E-1	8.698648E-4	8.698648E-4	3.373779E-9	1.012891E+1
9.500000E-1	1.063898E-3	1.063898E-3	4.126339E-9	1.049707E+1
1.000000E+0	1.425404E-3	1.425404E-3	5.528443E-9	1.086426E+1
1.000000E+0	1.442881E-3	1.442881E-3	5.596226E-9	1.123242E+1
9.500000E-1	1.524512E-3	1.524512E-3	5.912836E-9	1.160059E+1
9.000000E-1	1.482421E-3	1.482421E-3	5.749583E-9	1.196777E+1
8.500000E-1	1.283270E-3	1.283270E-3	4.977175E-9	1.233594E+1
8.000000E-1	1.041712E-3	1.041712E-3	4.040289E-9	1.270312E+1
7.500000E-1	1.211223E-3	1.211223E-3	4.697738E-9	1.307129E+1
7.000000E-1	1.141342E-3	1.141342E-3	4.426706E-9	1.343945E+1
6.500000E-1	6.778277E-4	6.778277E-4	2.628961E-9	1.380762E+1
6.000000E-1	4.809778E-4	4.809778E-4	1.865477E-9	1.417480E+1
5.500000E-1	3.612248E-4	3.612248E-4	1.401014E-9	1.454297E+1
5.000000E-1	2.826434E-4	2.826434E-4	1.096235E-9	1.491016E+1
4.500000E-1	2.554964E-4	2.554964E-4	9.909453E-10	1.565137E+1
4.000000E-1	1.880802E-4	1.880802E-4	7.294709E-10	1.602051E+1
3.500000E-1	1.372210E-4	1.372210E-4	5.322129E-10	1.638867E+1
3.000000E-1	1.230902E-4	1.230902E-4	4.774066E-10	1.675684E+1
2.500000E-1	8.804019E-5	8.804019E-5	3.414647E-10	1.712500E+1
2.000000E-1	6.462779E-5	6.462779E-5	2.506595E-10	1.749414E+1
1.500000E-1	3.216934E-5	3.216934E-5	1.247691E-10	1.786230E+1
1.000000E-1	1.443643E-5	1.443643E-5	5.599182E-11	1.903711E+1
5.000000E-2	5.272765E-6	5.272765E-6	2.045047E-11	1.974023E+1
0.000000E+0	6.113225E-8	6.113225E-8	2.371020E-13	2.044336E+1
-5.000000E-2	7.358946E-6	-7.358946E-6	-2.854174E-11	2.114648E+1
-1.000000E-1	1.384451E-5	-1.384451E-5	-5.369605E-11	2.184961E+1
-1.500000E-1	2.119417E-5	-2.119417E-5	-8.220177E-11	2.255273E+1
-2.000000E-1	6.800883E-5	-6.800883E-5	-2.637729E-10	2.366797E+1
-2.500000E-1	1.016466E-4	-1.016466E-4	-3.942374E-10	2.403613E+1
-3.000000E-1	7.960238E-5	-7.960238E-5	-3.087386E-10	2.440527E+1
-3.500000E-1	6.712850E-5	-6.712850E-5	-2.603585E-10	2.477344E+1
-4.000000E-1	1.444777E-4	-1.444777E-4	-5.603581E-10	2.514160E+1
-4.500000E-1	1.709587E-4	-1.709587E-4	-6.630650E-10	2.550977E+1
-5.000000E-1	3.163275E-4	-3.163275E-4	-1.226879E-9	2.662500E+1
-5.500000E-1	4.256233E-4	-4.256233E-4	-1.650784E-9	2.699219E+1
-6.000000E-1	4.906403E-4	-4.906403E-4	-1.902953E-9	2.736035E+1
-6.500000E-1	4.968981E-4	-4.968981E-4	-1.927224E-9	2.772852E+1
-7.000000E-1	2.930840E-4	-2.930840E-4	-1.136729E-9	2.809570E+1
-7.500000E-1	3.047470E-4	-3.047470E-4	-1.181964E-9	2.846387E+1
-8.000000E-1	3.787868E-4	-3.787868E-4	-1.469128E-9	2.883105E+1
-8.500000E-1	5.415653E-4	-5.415653E-4	-2.100466E-9	2.919922E+1
-9.000000E-1	4.448322E-4	-4.448322E-4	-1.725286E-9	2.956738E+1
-9.500000E-1	4.054821E-4	-4.054821E-4	-1.572666E-9	2.993457E+1
-1.000000E+0	4.396712E-4	-4.396712E-4	-1.705269E-9	3.030273E+1
-1.000000E+0	6.423927E-4	-6.423927E-4	-2.491526E-9	3.066992E+1
-9.500000E-1	5.751418E-4	-5.751418E-4	-2.230693E-9	3.103809E+1
-9.000000E-1	4.807466E-4	-4.807466E-4	-1.864580E-9	3.140625E+1
-8.500000E-1	4.409369E-4	-4.409369E-4	-1.710178E-9	3.177344E+1
-8.000000E-1	3.762822E-4	-3.762822E-4	-1.459414E-9	3.214160E+1
-7.500000E-1	3.323297E-4	-3.323297E-4	-1.288944E-9	3.250879E+1
-7.000000E-1	2.898472E-4	-2.898472E-4	-1.124175E-9	3.287695E+1
-6.500000E-1	2.201435E-4	-2.201435E-4	-8.538287E-10	3.361816E+1
-6.000000E-1	1.589737E-4	-1.589737E-4	-6.165811E-10	3.398633E+1
-5.500000E-1	1.407514E-4	-1.407514E-4	-5.459055E-10	3.435449E+1
-5.000000E-1	1.271875E-4	-1.271875E-4	-4.932978E-10	3.472363E+1
-4.500000E-1	9.882119E-5	-9.882119E-5	-3.832789E-10	3.509180E+1
-4.000000E-1	4.414740E-5	-4.414740E-5	-1.712261E-10	3.545996E+1
-3.500000E-1	3.166866E-5	-3.166866E-5	-1.228272E-10	3.582813E+1
-3.000000E-1	1.942014E-5	-1.942014E-5	-7.532119E-11	3.774902E+1
-2.500000E-1	1.538040E-5	-1.538040E-5	-5.965303E-11	3.892383E+1
-2.000000E-1	6.423950E-6	-6.423950E-6	-2.491535E-11	3.962695E+1
-1.500000E-1	4.492295E-6	-4.492295E-6	-1.742341E-11	4.033008E+1
-1.000000E-1	2.200643E-6	-2.200643E-6	-8.535214E-12	4.103320E+1
-5.000000E-2	9.645943E-7	-9.645943E-7	-3.741188E-12	4.173633E+1
0.000000E+0	6.089966E-9	6.089966E-9	2.361999E-14	4.244043E+1
