voltage_spot_7_scan_1	absJ_spot_7_scan_1	J_spot_7_scan_1	current_spot_7_scan_1	time_spot_7_scan_1	
0.000000E+0	6.824724E-8	-6.824724E-8	-5.188072E-13	0.000000E+0
5.000000E-2	1.508058E-5	1.508058E-5	1.146407E-10	1.115234E+0
1.000000E-1	3.403581E-5	3.403581E-5	2.587361E-10	1.483398E+0
1.500000E-1	5.851889E-5	5.851889E-5	4.448535E-10	1.852539E+0
2.000000E-1	9.287753E-5	9.287753E-5	7.060437E-10	2.220703E+0
2.500000E-1	1.353856E-4	1.353856E-4	1.029185E-9	2.588867E+0
3.000000E-1	1.890054E-4	1.890054E-4	1.436796E-9	3.703125E+0
3.500000E-1	2.574605E-4	2.574605E-4	1.957183E-9	4.071289E+0
4.000000E-1	3.347185E-4	3.347185E-4	2.544489E-9	4.439453E+0
4.500000E-1	4.254543E-4	4.254543E-4	3.234252E-9	4.807617E+0
5.000000E-1	5.262098E-4	5.262098E-4	4.000183E-9	5.174805E+0
5.500000E-1	6.602753E-4	6.602753E-4	5.019333E-9	5.542969E+0
6.000000E-1	8.306743E-4	8.306743E-4	6.314685E-9	5.911133E+0
6.500000E-1	1.009753E-3	1.009753E-3	7.676023E-9	6.278320E+0
7.000000E-1	1.333141E-3	1.333141E-3	1.013438E-8	6.646484E+0
7.500000E-1	1.690772E-3	1.690772E-3	1.285304E-8	7.760742E+0
8.000000E-1	2.108675E-3	2.108675E-3	1.602989E-8	8.127930E+0
8.500000E-1	2.360165E-3	2.360165E-3	1.794169E-8	8.496094E+0
9.000000E-1	2.990227E-3	2.990227E-3	2.273134E-8	8.864258E+0
9.500000E-1	3.450054E-3	3.450054E-3	2.622689E-8	9.231445E+0
1.000000E+0	3.974058E-3	3.974058E-3	3.021031E-8	9.599609E+0
1.000000E+0	3.756558E-3	3.756558E-3	2.855690E-8	9.967773E+0
9.500000E-1	3.242470E-3	3.242470E-3	2.464886E-8	1.033496E+1
9.000000E-1	2.730951E-3	2.730951E-3	2.076036E-8	1.070313E+1
8.500000E-1	2.440652E-3	2.440652E-3	1.855354E-8	1.107129E+1
8.000000E-1	2.684719E-3	2.684719E-3	2.040891E-8	1.143848E+1
7.500000E-1	2.159920E-3	2.159920E-3	1.641945E-8	1.180664E+1
7.000000E-1	1.878153E-3	1.878153E-3	1.427749E-8	1.217383E+1
6.500000E-1	1.493405E-3	1.493405E-3	1.135268E-8	1.254199E+1
6.000000E-1	1.087813E-3	1.087813E-3	8.269421E-9	1.328320E+1
5.500000E-1	9.473991E-4	9.473991E-4	7.202013E-9	1.365039E+1
5.000000E-1	7.584224E-4	7.584224E-4	5.765435E-9	1.401855E+1
4.500000E-1	6.184039E-4	6.184039E-4	4.701031E-9	1.438672E+1
4.000000E-1	4.907467E-4	4.907467E-4	3.730597E-9	1.475391E+1
3.500000E-1	3.633622E-4	3.633622E-4	2.762235E-9	1.512207E+1
3.000000E-1	2.783423E-4	2.783423E-4	2.115924E-9	1.549023E+1
2.500000E-1	2.021590E-4	2.021590E-4	1.536788E-9	1.585742E+1
2.000000E-1	1.370261E-4	1.370261E-4	1.041656E-9	1.622559E+1
1.500000E-1	8.638695E-5	8.638695E-5	6.567031E-10	1.696680E+1
1.000000E-1	4.707455E-5	4.707455E-5	3.578550E-10	1.733496E+1
5.000000E-2	2.084625E-5	2.084625E-5	1.584707E-10	1.770313E+1
0.000000E+0	2.604546E-8	-2.604546E-8	-1.979944E-13	1.887891E+1
-5.000000E-2	1.862939E-5	-1.862939E-5	-1.416184E-10	2.016113E+1
-1.000000E-1	4.406323E-5	-4.406323E-5	-3.349633E-10	2.052930E+1
-1.500000E-1	7.740607E-5	-7.740607E-5	-5.884315E-10	2.089746E+1
