voltage_spot_12_scan_2_21	absJ_spot_12_scan_2_21	J_spot_12_scan_2_21	current_spot_12_scan_2_21	time_spot_12_scan_2_21	
0.000000E+0	1.345199E-7	-1.345199E-7	-1.173908E-12	0.000000E+0
5.000000E-2	1.378178E-5	1.378178E-5	1.202687E-10	1.115234E+0
1.000000E-1	2.891544E-5	2.891544E-5	2.523348E-10	1.483398E+0
1.500000E-1	5.789021E-5	5.789021E-5	5.051874E-10	1.851563E+0
2.000000E-1	1.000671E-4	1.000671E-4	8.732505E-10	2.219727E+0
2.500000E-1	1.472084E-4	1.472084E-4	1.284636E-9	3.334961E+0
3.000000E-1	2.221183E-4	2.221183E-4	1.938348E-9	3.703125E+0
3.500000E-1	3.412244E-4	3.412244E-4	2.977745E-9	4.070313E+0
4.000000E-1	4.629809E-4	4.629809E-4	4.040271E-9	4.438477E+0
4.500000E-1	6.294389E-4	6.294389E-4	5.492891E-9	4.806641E+0
5.000000E-1	8.517699E-4	8.517699E-4	7.433095E-9	5.173828E+0
5.000000E-1	8.841833E-4	8.841833E-4	7.715955E-9	5.541992E+0
4.500000E-1	6.693631E-4	6.693631E-4	5.841295E-9	5.910156E+0
4.000000E-1	5.072260E-4	5.072260E-4	4.426382E-9	6.277344E+0
3.500000E-1	3.830114E-4	3.830114E-4	3.342405E-9	6.645508E+0
3.000000E-1	2.438804E-4	2.438804E-4	2.128258E-9	7.012695E+0
2.500000E-1	1.787930E-4	1.787930E-4	1.560263E-9	7.380859E+0
2.000000E-1	1.143443E-4	1.143443E-4	9.978421E-10	8.122070E+0
1.500000E-1	6.231331E-5	6.231331E-5	5.437862E-10	8.490234E+0
1.000000E-1	3.191221E-5	3.191221E-5	2.784866E-10	8.858398E+0
5.000000E-2	1.363185E-5	1.363185E-5	1.189603E-10	9.227539E+0
0.000000E+0	3.888387E-8	-3.888387E-8	-3.393258E-13	1.040234E+1
-5.000000E-2	1.193684E-5	-1.193684E-5	-1.041686E-10	1.110547E+1
-1.000000E-1	3.129158E-5	-3.129158E-5	-2.730705E-10	1.222070E+1
-1.500000E-1	5.626687E-5	-5.626687E-5	-4.910211E-10	1.258984E+1
-2.000000E-1	9.506946E-5	-9.506946E-5	-8.296375E-10	1.295801E+1
-2.500000E-1	1.470049E-4	-1.470049E-4	-1.282860E-9	1.407227E+1
-3.000000E-1	2.119438E-4	-2.119438E-4	-1.849559E-9	1.444043E+1
-3.500000E-1	2.987118E-4	-2.987118E-4	-2.606752E-9	1.480859E+1
-4.000000E-1	4.050277E-4	-4.050277E-4	-3.534533E-9	1.517578E+1
-4.500000E-1	5.694244E-4	-5.694244E-4	-4.969165E-9	1.554395E+1
-5.000000E-1	7.208866E-4	-7.208866E-4	-6.290922E-9	1.591113E+1
-5.000000E-1	7.216411E-4	-7.216411E-4	-6.297507E-9	1.627930E+1
-4.500000E-1	5.600532E-4	-5.600532E-4	-4.887386E-9	1.664746E+1
-4.000000E-1	4.080578E-4	-4.080578E-4	-3.560976E-9	1.701465E+1
-3.500000E-1	2.978887E-4	-2.978887E-4	-2.599569E-9	1.738281E+1
-3.000000E-1	2.033009E-4	-2.033009E-4	-1.774135E-9	1.775098E+1
-2.500000E-1	1.420927E-4	-1.420927E-4	-1.239993E-9	1.811816E+1
-2.000000E-1	9.175592E-5	-9.175592E-5	-8.007215E-10	1.885938E+1
-1.500000E-1	5.096196E-5	-5.096196E-5	-4.447270E-10	1.922754E+1
-1.000000E-1	2.936625E-5	-2.936625E-5	-2.562689E-10	1.959570E+1
-5.000000E-2	1.164246E-5	-1.164246E-5	-1.015996E-10	1.996484E+1
0.000000E+0	4.551533E-8	-4.551533E-8	-3.971962E-13	2.113965E+1
0.000000E+0	1.715909E-9	-1.715909E-9	-1.497413E-14	2.184277E+1
5.000000E-2	1.175319E-5	1.175319E-5	1.025659E-10	2.254590E+1
1.000000E-1	2.992610E-5	2.992610E-5	2.611545E-10	2.366113E+1
1.500000E-1	5.642974E-5	5.642974E-5	4.924424E-10	2.403027E+1
2.000000E-1	1.040009E-4	1.040009E-4	9.075792E-10	2.439844E+1
2.500000E-1	1.765198E-4	1.765198E-4	1.540426E-9	2.551270E+1
3.000000E-1	2.686243E-4	2.686243E-4	2.344189E-9	2.588086E+1
3.500000E-1	4.011313E-4	4.011313E-4	3.500531E-9	2.624902E+1
4.000000E-1	5.702809E-4	5.702809E-4	4.976640E-9	2.661621E+1
4.500000E-1	7.613193E-4	7.613193E-4	6.643764E-9	2.698437E+1
5.000000E-1	1.014174E-3	1.014174E-3	8.850335E-9	2.735156E+1
5.000000E-1	9.969325E-4	9.969325E-4	8.699877E-9	2.771973E+1
4.500000E-1	7.601203E-4	7.601203E-4	6.633301E-9	2.808789E+1
4.000000E-1	5.871724E-4	5.871724E-4	5.124046E-9	2.845508E+1
