voltage_spot_3_scan_1	absJ_spot_3_scan_1	J_spot_3_scan_1	current_spot_3_scan_1	time_spot_3_scan_1	
0.000000E+0	5.636665E-7	-5.636665E-7	-1.399159E-12	0.000000E+0
5.000000E-2	1.093801E-5	1.093801E-5	2.715084E-11	1.115234E+0
1.000000E-1	1.798471E-5	1.798471E-5	4.464248E-11	2.290039E+0
1.500000E-1	2.948295E-5	2.948295E-5	7.318394E-11	2.993164E+0
2.000000E-1	4.765627E-5	4.765627E-5	1.182946E-10	4.107422E+0
2.500000E-1	6.745395E-5	6.745395E-5	1.674373E-10	4.476563E+0
3.000000E-1	9.507096E-5	9.507096E-5	2.359895E-10	4.844727E+0
3.500000E-1	1.593250E-4	1.593250E-4	3.954838E-10	5.212891E+0
4.000000E-1	2.063757E-4	2.063757E-4	5.122753E-10	5.582031E+0
4.500000E-1	2.036283E-4	2.036283E-4	5.054556E-10	5.950195E+0
5.000000E-1	2.536056E-4	2.536056E-4	6.295114E-10	6.318359E+0
5.500000E-1	2.994563E-4	2.994563E-4	7.433243E-10	6.686523E+0
6.000000E-1	1.371051E-4	1.371051E-4	3.403287E-10	7.801758E+0
6.500000E-1	1.686535E-4	1.686535E-4	4.186394E-10	8.542969E+0
7.000000E-1	2.165056E-4	2.165056E-4	5.374201E-10	8.911133E+0
7.500000E-1	2.477766E-4	2.477766E-4	6.150425E-10	9.279297E+0
8.000000E-1	2.620337E-4	2.620337E-4	6.504322E-10	9.647461E+0
8.500000E-1	3.146985E-4	3.146985E-4	7.811591E-10	1.001660E+1
9.000000E-1	4.090211E-4	4.090211E-4	1.015291E-9	1.149902E+1
9.500000E-1	4.241256E-4	4.241256E-4	1.052784E-9	1.186621E+1
1.000000E+0	4.721997E-4	4.721997E-4	1.172116E-9	1.223437E+1
1.000000E+0	4.433827E-4	4.433827E-4	1.100585E-9	1.260156E+1
9.500000E-1	3.800720E-4	3.800720E-4	9.434321E-10	1.334277E+1
9.000000E-1	3.585347E-4	3.585347E-4	8.899713E-10	1.371191E+1
8.500000E-1	2.903650E-4	2.903650E-4	7.207573E-10	1.408008E+1
8.000000E-1	2.482693E-4	2.482693E-4	6.162655E-10	1.444824E+1
7.500000E-1	2.211492E-4	2.211492E-4	5.489468E-10	1.481641E+1
7.000000E-1	1.895603E-4	1.895603E-4	4.705352E-10	1.518555E+1
6.500000E-1	1.566218E-4	1.566218E-4	3.887738E-10	1.555371E+1
6.000000E-1	1.338798E-4	1.338798E-4	3.323226E-10	1.592188E+1
5.500000E-1	1.156024E-4	1.156024E-4	2.869536E-10	1.629004E+1
5.000000E-1	9.795210E-5	9.795210E-5	2.431412E-10	1.665918E+1
4.500000E-1	8.068241E-5	8.068241E-5	2.002736E-10	1.702734E+1
4.000000E-1	6.778986E-5	6.778986E-5	1.682711E-10	1.739551E+1
3.500000E-1	5.615132E-5	5.615132E-5	1.393814E-10	1.776367E+1
3.000000E-1	4.490393E-5	4.490393E-5	1.114626E-10	1.813281E+1
2.500000E-1	3.504004E-5	3.504004E-5	8.697800E-11	1.930762E+1
2.000000E-1	2.611198E-5	2.611198E-5	6.481635E-11	2.001074E+1
1.500000E-1	1.846779E-5	1.846779E-5	4.584159E-11	2.071387E+1
1.000000E-1	1.199227E-5	1.199227E-5	2.976776E-11	2.141699E+1
5.000000E-2	5.803414E-6	5.803414E-6	1.440550E-11	2.212012E+1
0.000000E+0	1.829148E-7	1.829148E-7	4.540396E-13	2.282324E+1
-5.000000E-2	5.095776E-6	-5.095776E-6	-1.264897E-11	2.352637E+1
-1.000000E-1	1.017163E-5	-1.017163E-5	-2.524850E-11	2.422949E+1
-1.500000E-1	1.506020E-5	-1.506020E-5	-3.738311E-11	2.493262E+1
-2.000000E-1	2.017795E-5	-2.017795E-5	-5.008664E-11	2.563574E+1
-2.500000E-1	2.476067E-5	-2.476067E-5	-6.146207E-11	2.633887E+1
-3.000000E-1	2.993960E-5	-2.993960E-5	-7.431745E-11	2.704199E+1
-3.500000E-1	3.469447E-5	-3.469447E-5	-8.612022E-11	2.774512E+1
-4.000000E-1	4.672313E-5	-4.672313E-5	-1.159783E-10	2.886035E+1
-4.500000E-1	5.583166E-5	-5.583166E-5	-1.385879E-10	2.922852E+1
-5.000000E-1	6.223682E-5	-6.223682E-5	-1.544871E-10	2.959668E+1
-5.500000E-1	8.576245E-5	-8.576245E-5	-2.128835E-10	2.996582E+1
-6.000000E-1	9.991608E-5	-9.991608E-5	-2.480163E-10	3.033398E+1
-6.500000E-1	1.123659E-4	-1.123659E-4	-2.789198E-10	3.070215E+1
-7.000000E-1	2.323098E-4	-2.323098E-4	-5.766501E-10	3.107031E+1
-7.500000E-1	2.876566E-4	-2.876566E-4	-7.140344E-10	3.143945E+1
-8.000000E-1	1.665352E-4	-1.665352E-4	-4.133813E-10	3.255371E+1
-8.500000E-1	1.863226E-4	-1.863226E-4	-4.624985E-10	3.329492E+1
-9.000000E-1	2.134189E-4	-2.134189E-4	-5.297582E-10	3.366309E+1
-9.500000E-1	3.005008E-4	-3.005008E-4	-7.459169E-10	3.403125E+1
-1.000000E+0	3.238375E-4	-3.238375E-4	-8.038443E-10	3.439941E+1
-1.000000E+0	3.464699E-4	-3.464699E-4	-8.600236E-10	3.476855E+1
-9.500000E-1	2.618364E-4	-2.618364E-4	-6.499425E-10	3.513672E+1
-9.000000E-1	2.301719E-4	-2.301719E-4	-5.713432E-10	3.550488E+1
-8.500000E-1	2.433237E-4	-2.433237E-4	-6.039893E-10	3.587305E+1
-8.000000E-1	1.864153E-4	-1.864153E-4	-4.627287E-10	3.624219E+1
-7.500000E-1	1.377114E-4	-1.377114E-4	-3.418337E-10	3.661035E+1
-7.000000E-1	1.280820E-4	-1.280820E-4	-3.179311E-10	3.697852E+1
-6.500000E-1	9.770011E-5	-9.770011E-5	-2.425157E-10	3.734668E+1
-6.000000E-1	9.333241E-5	-9.333241E-5	-2.316740E-10	3.771582E+1
-5.500000E-1	1.135997E-4	-1.135997E-4	-2.819825E-10	3.808398E+1
-5.000000E-1	8.107512E-5	-8.107512E-5	-2.012484E-10	3.845215E+1
-4.500000E-1	5.247324E-5	-5.247324E-5	-1.302515E-10	3.882031E+1
-4.000000E-1	4.654397E-5	-4.654397E-5	-1.155336E-10	3.918945E+1
-3.500000E-1	4.201437E-5	-4.201437E-5	-1.042900E-10	3.955762E+1
-3.000000E-1	3.912908E-5	-3.912908E-5	-9.712800E-11	4.073242E+1
-2.500000E-1	3.093739E-5	-3.093739E-5	-7.679421E-11	4.143555E+1
-2.000000E-1	2.541684E-5	-2.541684E-5	-6.309085E-11	4.213867E+1
-1.500000E-1	1.851587E-5	-1.851587E-5	-4.596094E-11	4.284180E+1
-1.000000E-1	1.549365E-5	-1.549365E-5	-3.845906E-11	4.354492E+1
-5.000000E-2	7.770064E-6	-7.770064E-6	-1.928721E-11	4.424805E+1
0.000000E+0	2.034443E-7	-2.034443E-7	-5.049988E-13	4.495117E+1
