voltage_spot_14_scan_1	absJ_spot_14_scan_1	J_spot_14_scan_1	current_spot_14_scan_1	time_spot_14_scan_1	
0.000000E+0	3.289171E-8	3.289171E-8	2.870343E-13	0.000000E+0
5.000000E-2	8.543495E-7	8.543495E-7	7.455606E-12	7.031250E-1
1.000000E-1	1.858849E-6	1.858849E-6	1.622152E-11	1.406250E+0
1.500000E-1	3.252751E-6	3.252751E-6	2.838561E-11	2.109375E+0
2.000000E-1	5.014633E-6	5.014633E-6	4.376093E-11	2.812500E+0
2.500000E-1	6.384692E-6	6.384692E-6	5.571695E-11	3.515625E+0
3.000000E-1	9.189193E-6	9.189193E-6	8.019083E-11	4.218750E+0
3.500000E-1	1.171568E-5	1.171568E-5	1.022386E-10	4.921875E+0
4.000000E-1	1.570794E-5	1.570794E-5	1.370776E-10	6.037109E+0
4.500000E-1	1.944690E-5	1.944690E-5	1.697062E-10	6.405273E+0
5.000000E-1	2.275522E-5	2.275522E-5	1.985768E-10	6.773438E+0
5.000000E-1	2.202490E-5	2.202490E-5	1.922035E-10	7.142578E+0
4.500000E-1	1.778209E-5	1.778209E-5	1.551780E-10	7.510742E+0
4.000000E-1	1.365125E-5	1.365125E-5	1.191296E-10	7.878906E+0
3.500000E-1	1.010181E-5	1.010181E-5	8.815496E-11	9.053711E+0
3.000000E-1	6.069343E-6	6.069343E-6	5.296501E-11	9.756836E+0
2.500000E-1	4.414123E-6	4.414123E-6	3.852049E-11	1.045996E+1
2.000000E-1	3.110018E-6	3.110018E-6	2.714003E-11	1.116309E+1
1.500000E-1	2.059254E-6	2.059254E-6	1.797038E-11	1.186621E+1
1.000000E-1	1.149999E-6	1.149999E-6	1.003563E-11	1.256934E+1
5.000000E-2	5.365914E-7	5.365914E-7	4.682643E-12	1.327246E+1
0.000000E+0	8.110414E-9	8.110414E-9	7.077672E-14	1.397559E+1
-5.000000E-2	5.032241E-7	-5.032241E-7	-4.391459E-12	1.467871E+1
-1.000000E-1	1.060680E-6	-1.060680E-6	-9.256179E-12	1.538184E+1
-1.500000E-1	1.845664E-6	-1.845664E-6	-1.610646E-11	1.608496E+1
-2.000000E-1	2.839735E-6	-2.839735E-6	-2.478136E-11	1.678809E+1
-2.500000E-1	4.028248E-6	-4.028248E-6	-3.515310E-11	1.749121E+1
-3.000000E-1	5.441026E-6	-5.441026E-6	-4.748191E-11	1.819434E+1
-3.500000E-1	6.894294E-6	-6.894294E-6	-6.016407E-11	1.889746E+1
-4.000000E-1	9.015729E-6	-9.015729E-6	-7.867708E-11	1.960059E+1
-4.500000E-1	1.109268E-5	-1.109268E-5	-9.680193E-11	2.030371E+1
-5.000000E-1	1.511474E-5	-1.511474E-5	-1.319010E-10	2.141895E+1
-5.000000E-1	1.635742E-5	-1.635742E-5	-1.427454E-10	2.178711E+1
-4.500000E-1	1.356505E-5	-1.356505E-5	-1.183774E-10	2.215527E+1
-4.000000E-1	1.086360E-5	-1.086360E-5	-9.480283E-11	2.333008E+1
-3.500000E-1	7.732451E-6	-7.732451E-6	-6.747836E-11	2.403320E+1
-3.000000E-1	7.494061E-6	-7.494061E-6	-6.539802E-11	2.473633E+1
-2.500000E-1	5.755115E-6	-5.755115E-6	-5.022285E-11	2.543945E+1
-2.000000E-1	4.182010E-6	-4.182010E-6	-3.649492E-11	2.614258E+1
-1.500000E-1	2.939374E-6	-2.939374E-6	-2.565088E-11	2.684570E+1
-1.000000E-1	1.637013E-6	-1.637013E-6	-1.428563E-11	2.754883E+1
-5.000000E-2	6.078120E-7	-6.078120E-7	-5.304160E-12	2.825195E+1
0.000000E+0	3.849108E-8	-3.849108E-8	-3.358980E-13	2.895508E+1
