voltage_spot_8_scan_2_21	absJ_spot_8_scan_2_21	J_spot_8_scan_2_21	current_spot_8_scan_2_21	time_spot_8_scan_2_21	
0.000000E+0	2.223548E-7	-2.223548E-7	-4.225786E-13	0.000000E+0
5.000000E-2	2.424273E-5	2.424273E-5	4.607258E-11	7.031250E-1
1.000000E-1	5.404354E-5	5.404354E-5	1.027081E-10	1.406250E+0
1.500000E-1	5.513864E-5	5.513864E-5	1.047893E-10	2.109375E+0
2.000000E-1	1.884358E-4	1.884358E-4	3.581166E-10	3.224609E+0
2.500000E-1	3.009792E-4	3.009792E-4	5.720019E-10	3.592773E+0
3.000000E-1	4.810076E-4	4.810076E-4	9.141404E-10	3.961914E+0
3.500000E-1	7.605604E-4	7.605604E-4	1.445422E-9	5.076172E+0
4.000000E-1	1.102147E-3	1.102147E-3	2.094596E-9	5.444336E+0
4.500000E-1	1.511305E-3	1.511305E-3	2.872189E-9	5.811523E+0
5.000000E-1	1.909563E-3	1.909563E-3	3.629067E-9	6.179688E+0
5.000000E-1	1.788033E-3	1.788033E-3	3.398103E-9	6.547852E+0
4.500000E-1	1.451653E-3	1.451653E-3	2.758823E-9	6.915039E+0
4.000000E-1	1.154506E-3	1.154506E-3	2.194103E-9	7.283203E+0
3.500000E-1	8.377692E-4	8.377692E-4	1.592155E-9	7.651367E+0
3.000000E-1	5.945010E-4	5.945010E-4	1.129831E-9	8.018555E+0
2.500000E-1	4.040511E-4	4.040511E-4	7.678869E-10	8.759766E+0
2.000000E-1	2.455033E-4	2.455033E-4	4.665715E-10	9.127930E+0
1.500000E-1	1.597063E-4	1.597063E-4	3.035169E-10	9.497070E+0
1.000000E-1	8.250655E-5	8.250655E-5	1.568012E-10	9.865234E+0
5.000000E-2	3.220343E-5	3.220343E-5	6.120164E-11	1.104004E+1
0.000000E+0	1.980163E-7	-1.980163E-7	-3.763240E-13	1.174316E+1
-5.000000E-2	3.471553E-5	-3.471553E-5	-6.597581E-11	1.244629E+1
-1.000000E-1	7.935060E-5	-7.935060E-5	-1.508034E-10	1.356152E+1
-1.500000E-1	1.507723E-4	-1.507723E-4	-2.865381E-10	1.393066E+1
-2.000000E-1	2.261307E-4	-2.261307E-4	-4.297545E-10	1.429883E+1
-2.500000E-1	3.664568E-4	-3.664568E-4	-6.964400E-10	1.466699E+1
-3.000000E-1	5.370578E-4	-5.370578E-4	-1.020662E-9	1.503516E+1
-3.500000E-1	7.490469E-4	-7.490469E-4	-1.423541E-9	1.615039E+1
-4.000000E-1	9.951703E-4	-9.951703E-4	-1.891291E-9	1.651855E+1
-4.500000E-1	1.256040E-3	-1.256040E-3	-2.387065E-9	1.688574E+1
-5.000000E-1	1.550838E-3	-1.550838E-3	-2.947321E-9	1.725391E+1
-5.000000E-1	1.562536E-3	-1.562536E-3	-2.969552E-9	1.762207E+1
-4.500000E-1	1.192244E-3	-1.192244E-3	-2.265823E-9	1.798926E+1
-4.000000E-1	9.482777E-4	-9.482777E-4	-1.802173E-9	1.835742E+1
-3.500000E-1	6.842435E-4	-6.842435E-4	-1.300384E-9	1.872559E+1
-3.000000E-1	4.777683E-4	-4.777683E-4	-9.079841E-10	1.946582E+1
-2.500000E-1	3.056694E-4	-3.056694E-4	-5.809155E-10	1.983496E+1
-2.000000E-1	1.987541E-4	-1.987541E-4	-3.777262E-10	2.020313E+1
-1.500000E-1	1.213898E-4	-1.213898E-4	-2.306976E-10	2.057129E+1
-1.000000E-1	6.978518E-5	-6.978518E-5	-1.326246E-10	2.094043E+1
-5.000000E-2	2.790179E-5	-2.790179E-5	-5.302651E-11	2.211523E+1
0.000000E+0	5.221140E-9	-5.221140E-9	-9.922618E-15	2.281836E+1
0.000000E+0	1.626732E-7	-1.626732E-7	-3.091555E-13	2.352148E+1
5.000000E-2	2.546935E-5	2.546935E-5	4.840373E-11	2.422461E+1
1.000000E-1	6.514958E-5	6.514958E-5	1.238148E-10	2.533984E+1
1.500000E-1	1.267555E-4	1.267555E-4	2.408949E-10	2.570801E+1
2.000000E-1	2.110644E-4	2.110644E-4	4.011214E-10	2.607617E+1
2.500000E-1	3.413486E-4	3.413486E-4	6.487227E-10	2.644531E+1
3.000000E-1	5.394740E-4	5.394740E-4	1.025254E-9	2.681348E+1
