voltage_spot_1_scan_2_21	absJ_spot_1_scan_2_21	J_spot_1_scan_2_21	current_spot_1_scan_2_21	time_spot_1_scan_2_21	
0.000000E+0	7.440923E-7	-7.440923E-7	-2.885969E-12	0.000000E+0
5.000000E-2	2.760241E-4	2.760241E-4	1.070562E-9	1.115234E+0
1.000000E-1	5.824568E-4	5.824568E-4	2.259064E-9	1.483398E+0
1.500000E-1	9.269015E-4	9.269015E-4	3.594996E-9	1.850586E+0
2.000000E-1	1.307366E-3	1.307366E-3	5.070631E-9	2.218750E+0
2.500000E-1	1.734830E-3	1.734830E-3	6.728555E-9	2.586914E+0
3.000000E-1	2.225816E-3	2.225816E-3	8.632847E-9	2.954102E+0
3.500000E-1	2.784541E-3	2.784541E-3	1.079987E-8	4.068359E+0
4.000000E-1	3.406713E-3	3.406713E-3	1.321297E-8	4.436523E+0
4.500000E-1	4.289921E-3	4.289921E-3	1.663850E-8	4.803711E+0
5.000000E-1	4.874086E-3	4.874086E-3	1.890419E-8	5.171875E+0
5.000000E-1	4.874550E-3	4.874550E-3	1.890599E-8	5.540039E+0
4.500000E-1	4.091028E-3	4.091028E-3	1.586709E-8	5.907227E+0
4.000000E-1	3.398703E-3	3.398703E-3	1.318190E-8	6.275391E+0
3.500000E-1	2.784590E-3	2.784590E-3	1.080006E-8	6.643555E+0
3.000000E-1	2.240446E-3	2.240446E-3	8.689592E-9	7.384766E+0
2.500000E-1	1.756651E-3	1.756651E-3	6.813187E-9	7.751953E+0
2.000000E-1	1.320921E-3	1.320921E-3	5.123204E-9	8.120117E+0
1.500000E-1	9.342739E-4	9.342739E-4	3.623590E-9	8.487305E+0
1.000000E-1	5.886398E-4	5.886398E-4	2.283045E-9	8.855469E+0
5.000000E-2	2.792271E-4	2.792271E-4	1.082985E-9	9.223633E+0
0.000000E+0	2.236828E-7	2.236828E-7	8.675560E-13	1.039746E+1
-5.000000E-2	2.585493E-4	-2.585493E-4	-1.002786E-9	1.151270E+1
-1.000000E-1	5.033083E-4	-5.033083E-4	-1.952086E-9	1.262793E+1
-1.500000E-1	7.358203E-4	-7.358203E-4	-2.853886E-9	1.299609E+1
-2.000000E-1	9.596145E-4	-9.596145E-4	-3.721874E-9	1.336328E+1
-2.500000E-1	1.178073E-3	-1.178073E-3	-4.569166E-9	1.373145E+1
-3.000000E-1	1.387872E-3	-1.387872E-3	-5.382873E-9	1.409961E+1
-3.500000E-1	1.596071E-3	-1.596071E-3	-6.190378E-9	1.446680E+1
-4.000000E-1	1.799931E-3	-1.799931E-3	-6.981049E-9	1.483496E+1
-4.500000E-1	2.009046E-3	-2.009046E-3	-7.792103E-9	1.520215E+1
-5.000000E-1	2.201528E-3	-2.201528E-3	-8.538649E-9	1.557031E+1
-5.000000E-1	2.199767E-3	-2.199767E-3	-8.531815E-9	1.593848E+1
-4.500000E-1	1.995220E-3	-1.995220E-3	-7.738478E-9	1.630566E+1
-4.000000E-1	1.784014E-3	-1.784014E-3	-6.919315E-9	1.667383E+1
-3.500000E-1	1.581323E-3	-1.581323E-3	-6.133176E-9	1.704199E+1
-3.000000E-1	1.377096E-3	-1.377096E-3	-5.341079E-9	1.740918E+1
-2.500000E-1	1.167226E-3	-1.167226E-3	-4.527095E-9	1.777734E+1
-2.000000E-1	9.498190E-4	-9.498190E-4	-3.683882E-9	1.814551E+1
-1.500000E-1	7.294400E-4	-7.294400E-4	-2.829140E-9	1.851270E+1
-1.000000E-1	4.974063E-4	-4.974063E-4	-1.929195E-9	1.888086E+1
-5.000000E-2	2.563903E-4	-2.563903E-4	-9.944123E-10	1.962207E+1
0.000000E+0	8.374562E-7	-8.374562E-7	-3.248082E-12	2.079687E+1
0.000000E+0	7.988448E-7	-7.988448E-7	-3.098327E-12	2.150000E+1
5.000000E-2	2.780676E-4	2.780676E-4	1.078488E-9	2.261523E+1
1.000000E-1	5.867850E-4	5.867850E-4	2.275851E-9	2.298340E+1
1.500000E-1	9.309169E-4	9.309169E-4	3.610570E-9	2.335156E+1
2.000000E-1	1.315318E-3	1.315318E-3	5.101474E-9	2.371875E+1
2.500000E-1	1.749070E-3	1.749070E-3	6.783785E-9	2.408691E+1
3.000000E-1	2.238607E-3	2.238607E-3	8.682457E-9	2.445410E+1
3.500000E-1	2.793829E-3	2.793829E-3	1.083589E-8	2.556836E+1
4.000000E-1	3.415240E-3	3.415240E-3	1.324604E-8	2.593652E+1
4.500000E-1	4.123891E-3	4.123891E-3	1.599455E-8	2.630371E+1
5.000000E-1	4.946924E-3	4.946924E-3	1.918669E-8	2.667187E+1
5.000000E-1	4.941955E-3	4.941955E-3	1.916742E-8	2.704004E+1
4.500000E-1	4.147642E-3	4.147642E-3	1.608667E-8	2.740723E+1
4.000000E-1	3.445429E-3	3.445429E-3	1.336313E-8	2.777539E+1
3.500000E-1	2.824500E-3	2.824500E-3	1.095485E-8	2.814355E+1
3.000000E-1	2.269052E-3	2.269052E-3	8.800541E-9	2.888379E+1
2.500000E-1	1.773531E-3	1.773531E-3	6.878656E-9	2.925195E+1
2.000000E-1	1.333558E-3	1.333558E-3	5.172216E-9	2.962012E+1
1.500000E-1	9.439020E-4	9.439020E-4	3.660933E-9	2.998730E+1
1.000000E-1	5.951537E-4	5.951537E-4	2.308309E-9	3.035547E+1
5.000000E-2	2.822218E-4	2.822218E-4	1.094600E-9	3.072363E+1
0.000000E+0	6.680716E-7	-6.680716E-7	-2.591122E-12	3.189746E+1
-5.000000E-2	2.598658E-4	-2.598658E-4	-1.007892E-9	3.301270E+1
-1.000000E-1	5.038397E-4	-5.038397E-4	-1.954147E-9	3.338086E+1
-1.500000E-1	7.359052E-4	-7.359052E-4	-2.854215E-9	3.374902E+1
-2.000000E-1	9.593260E-4	-9.593260E-4	-3.720755E-9	3.411621E+1
-2.500000E-1	1.174696E-3	-1.174696E-3	-4.556068E-9	3.448437E+1
-3.000000E-1	1.382685E-3	-1.382685E-3	-5.362757E-9	3.485254E+1
-3.500000E-1	1.586753E-3	-1.586753E-3	-6.154236E-9	3.521973E+1
-4.000000E-1	1.782216E-3	-1.782216E-3	-6.912341E-9	3.558789E+1
-4.500000E-1	1.980453E-3	-1.980453E-3	-7.681205E-9	3.595605E+1
-5.000000E-1	2.179596E-3	-2.179596E-3	-8.453584E-9	3.632324E+1
-5.000000E-1	2.174496E-3	-2.174496E-3	-8.433805E-9	3.669141E+1
-4.500000E-1	1.969919E-3	-1.969919E-3	-7.640351E-9	3.705859E+1
-4.000000E-1	1.768362E-3	-1.768362E-3	-6.858608E-9	3.742676E+1
-3.500000E-1	1.568303E-3	-1.568303E-3	-6.082677E-9	3.779492E+1
-3.000000E-1	1.364465E-3	-1.364465E-3	-5.292092E-9	3.816211E+1
-2.500000E-1	1.158745E-3	-1.158745E-3	-4.494202E-9	3.853027E+1
-2.000000E-1	9.466665E-4	-9.466665E-4	-3.671655E-9	3.889844E+1
-1.500000E-1	7.257979E-4	-7.257979E-4	-2.815014E-9	3.926563E+1
-1.000000E-1	4.964673E-4	-4.964673E-4	-1.925553E-9	3.963379E+1
-5.000000E-2	2.561245E-4	-2.561245E-4	-9.933814E-10	4.037500E+1
0.000000E+0	8.276058E-7	-8.276058E-7	-3.209877E-12	4.154980E+1
0.000000E+0	7.862964E-7	-7.862964E-7	-3.049658E-12	4.225293E+1
5.000000E-2	2.781587E-4	2.781587E-4	1.078841E-9	4.336816E+1
1.000000E-1	5.863618E-4	5.863618E-4	2.274210E-9	4.373633E+1
1.500000E-1	9.310708E-4	9.310708E-4	3.611167E-9	4.410352E+1
2.000000E-1	1.318620E-3	1.318620E-3	5.114282E-9	4.447168E+1
2.500000E-1	1.753337E-3	1.753337E-3	6.800335E-9	4.483984E+1
3.000000E-1	2.241225E-3	2.241225E-3	8.692612E-9	4.520703E+1
3.500000E-1	2.803765E-3	2.803765E-3	1.087443E-8	4.632129E+1
4.000000E-1	3.421222E-3	3.421222E-3	1.326924E-8	4.668945E+1
4.500000E-1	4.132425E-3	4.132425E-3	1.602765E-8	4.705664E+1
5.000000E-1	4.922494E-3	4.922494E-3	1.909194E-8	4.742480E+1
5.000000E-1	4.942621E-3	4.942621E-3	1.917000E-8	4.779297E+1
4.500000E-1	4.146170E-3	4.146170E-3	1.608096E-8	4.816113E+1
4.000000E-1	3.444756E-3	3.444756E-3	1.336052E-8	4.852832E+1
3.500000E-1	2.820308E-3	2.820308E-3	1.093859E-8	4.889648E+1
3.000000E-1	2.267720E-3	2.267720E-3	8.795374E-9	4.963770E+1
2.500000E-1	1.778746E-3	1.778746E-3	6.898885E-9	5.000488E+1
2.000000E-1	1.336558E-3	1.336558E-3	5.183852E-9	5.037305E+1
1.500000E-1	9.474196E-4	9.474196E-4	3.674576E-9	5.074121E+1
1.000000E-1	5.969657E-4	5.969657E-4	2.315337E-9	5.110840E+1
5.000000E-2	2.829172E-4	2.829172E-4	1.097297E-9	5.147656E+1
0.000000E+0	6.753638E-7	-6.753638E-7	-2.619405E-12	5.265039E+1
-5.000000E-2	2.604792E-4	-2.604792E-4	-1.010271E-9	5.376660E+1
-1.000000E-1	5.049375E-4	-5.049375E-4	-1.958405E-9	5.413477E+1
-1.500000E-1	7.367459E-4	-7.367459E-4	-2.857476E-9	5.450195E+1
-2.000000E-1	9.592492E-4	-9.592492E-4	-3.720457E-9	5.487012E+1
-2.500000E-1	1.175049E-3	-1.175049E-3	-4.557437E-9	5.523828E+1
-3.000000E-1	1.383503E-3	-1.383503E-3	-5.365928E-9	5.560547E+1
-3.500000E-1	1.587830E-3	-1.587830E-3	-6.158414E-9	5.597363E+1
