voltage_spot_19_scan_2_21	absJ_spot_19_scan_2_21	J_spot_19_scan_2_21	current_spot_19_scan_2_21	time_spot_19_scan_2_21	
0.000000E+0	1.348779E-7	-1.348779E-7	-7.533002E-13	0.000000E+0
5.000000E-2	4.998693E-5	4.998693E-5	2.791797E-10	1.115234E+0
1.000000E-1	1.201344E-4	1.201344E-4	6.709570E-10	1.484375E+0
1.500000E-1	2.236779E-4	2.236779E-4	1.249253E-9	2.598633E+0
2.000000E-1	3.619222E-4	3.619222E-4	2.021355E-9	2.966797E+0
2.500000E-1	5.617040E-4	5.617040E-4	3.137147E-9	3.333984E+0
3.000000E-1	8.415167E-4	8.415167E-4	4.699916E-9	3.702148E+0
3.500000E-1	1.185471E-3	1.185471E-3	6.620917E-9	4.070313E+0
4.000000E-1	1.632566E-3	1.632566E-3	9.117967E-9	4.437500E+0
4.500000E-1	2.191800E-3	2.191800E-3	1.224132E-8	5.551758E+0
5.000000E-1	2.862334E-3	2.862334E-3	1.598629E-8	5.919922E+0
5.000000E-1	2.848376E-3	2.848376E-3	1.590833E-8	6.288086E+0
4.500000E-1	2.164466E-3	2.164466E-3	1.208866E-8	6.655273E+0
4.000000E-1	1.636115E-3	1.636115E-3	9.137792E-9	7.396484E+0
3.500000E-1	1.206608E-3	1.206608E-3	6.738972E-9	7.764648E+0
3.000000E-1	8.574010E-4	8.574010E-4	4.788631E-9	8.131836E+0
2.500000E-1	5.769694E-4	5.769694E-4	3.222405E-9	8.500000E+0
2.000000E-1	3.571461E-4	3.571461E-4	1.994680E-9	8.868164E+0
1.500000E-1	2.123921E-4	2.123921E-4	1.186221E-9	9.235352E+0
1.000000E-1	1.161279E-4	1.161279E-4	6.485806E-10	9.976563E+0
5.000000E-2	4.942805E-5	4.942805E-5	2.760583E-10	1.034473E+1
0.000000E+0	8.857348E-8	-8.857348E-8	-4.946876E-13	1.152051E+1
-5.000000E-2	5.050703E-5	-5.050703E-5	-2.820845E-10	1.263574E+1
-1.000000E-1	1.159596E-4	-1.159596E-4	-6.476407E-10	1.300391E+1
-1.500000E-1	1.996101E-4	-1.996101E-4	-1.114833E-9	1.411914E+1
-2.000000E-1	3.244932E-4	-3.244932E-4	-1.812312E-9	1.448633E+1
-2.500000E-1	4.978983E-4	-4.978983E-4	-2.780789E-9	1.485449E+1
-3.000000E-1	7.199036E-4	-7.199036E-4	-4.020700E-9	1.522266E+1
-3.500000E-1	9.902521E-4	-9.902521E-4	-5.530611E-9	1.558984E+1
-4.000000E-1	1.363206E-3	-1.363206E-3	-7.613577E-9	1.595801E+1
