voltage_spot_10_scan_1	absJ_spot_10_scan_1	J_spot_10_scan_1	current_spot_10_scan_1	time_spot_10_scan_1	
0.000000E+0	1.374876E-7	1.374876E-7	2.612910E-13	0.000000E+0
5.000000E-2	2.504387E-6	2.504387E-6	4.759512E-12	7.031250E-1
1.000000E-1	7.024443E-6	7.024443E-6	1.334974E-11	1.406250E+0
1.500000E-1	1.354531E-5	1.354531E-5	2.574245E-11	2.109375E+0
2.000000E-1	2.517499E-5	2.517499E-5	4.784430E-11	2.812500E+0
2.500000E-1	4.261329E-5	4.261329E-5	8.098526E-11	3.515625E+0
3.000000E-1	7.142030E-5	7.142030E-5	1.357321E-10	4.797852E+0
3.500000E-1	1.107100E-4	1.107100E-4	2.104010E-10	5.166016E+0
4.000000E-1	1.713585E-4	1.713585E-4	3.256616E-10	5.534180E+0
4.500000E-1	2.489355E-4	2.489355E-4	4.730943E-10	5.902344E+0
5.000000E-1	3.421571E-4	3.421571E-4	6.502592E-10	6.271484E+0
5.000000E-1	3.589142E-4	3.589142E-4	6.821055E-10	6.639648E+0
4.500000E-1	2.923950E-4	2.923950E-4	5.556878E-10	7.007813E+0
4.000000E-1	2.165994E-4	2.165994E-4	4.116405E-10	7.376953E+0
3.500000E-1	1.510662E-4	1.510662E-4	2.870968E-10	7.745117E+0
3.000000E-1	1.043560E-4	1.043560E-4	1.983255E-10	8.113281E+0
2.500000E-1	7.641432E-5	7.641432E-5	1.452231E-10	8.482422E+0
2.000000E-1	4.235573E-5	4.235573E-5	8.049578E-11	9.657227E+0
1.500000E-1	2.247828E-5	2.247828E-5	4.271929E-11	1.036035E+1
1.000000E-1	1.262378E-5	1.262378E-5	2.399111E-11	1.106348E+1
5.000000E-2	5.291497E-6	5.291497E-6	1.005633E-11	1.176660E+1
0.000000E+0	1.647324E-7	1.647324E-7	3.130690E-13	1.246973E+1
-5.000000E-2	4.584373E-6	-4.584373E-6	-8.712461E-12	1.317285E+1
-1.000000E-1	1.153846E-5	-1.153846E-5	-2.192849E-11	1.387598E+1
-1.500000E-1	2.114558E-5	-2.114558E-5	-4.018653E-11	1.457910E+1
-2.000000E-1	3.654505E-5	-3.654505E-5	-6.945275E-11	1.528223E+1
-2.500000E-1	5.437524E-5	-5.437524E-5	-1.033385E-10	1.598535E+1
-3.000000E-1	1.064868E-4	-1.064868E-4	-2.023750E-10	1.710059E+1
-3.500000E-1	1.536511E-4	-1.536511E-4	-2.920092E-10	1.746875E+1
-4.000000E-1	2.340327E-4	-2.340327E-4	-4.447721E-10	1.783691E+1
-4.500000E-1	3.159070E-4	-3.159070E-4	-6.003716E-10	1.820605E+1
-5.000000E-1	4.582978E-4	-4.582978E-4	-8.709810E-10	1.857422E+1
-5.000000E-1	4.594005E-4	-4.594005E-4	-8.730766E-10	1.894238E+1
-4.500000E-1	3.288018E-4	-3.288018E-4	-6.248778E-10	1.931055E+1
-4.000000E-1	2.445672E-4	-2.445672E-4	-4.647926E-10	1.967969E+1
-3.500000E-1	1.733142E-4	-1.733142E-4	-3.293784E-10	2.004785E+1
-3.000000E-1	1.151382E-4	-1.151382E-4	-2.188166E-10	2.041602E+1
-2.500000E-1	7.748969E-5	-7.748969E-5	-1.472668E-10	2.078418E+1
-2.000000E-1	4.733132E-5	-4.733132E-5	-8.995174E-11	2.195898E+1
-1.500000E-1	2.750078E-5	-2.750078E-5	-5.226440E-11	2.266211E+1
-1.000000E-1	1.412481E-5	-1.412481E-5	-2.684378E-11	2.336523E+1
-5.000000E-2	5.839957E-6	-5.839957E-6	-1.109866E-11	2.406836E+1
0.000000E+0	2.151329E-7	-2.151329E-7	-4.088535E-13	2.477148E+1
