voltage_spot_9_scan_1	absJ_spot_9_scan_1	J_spot_9_scan_1	current_spot_9_scan_1	time_spot_9_scan_1	
0.000000E+0	2.239614E-8	-2.239614E-8	-4.256318E-14	0.000000E+0
5.000000E-2	1.378003E-5	1.378003E-5	2.618853E-11	7.031250E-1
1.000000E-1	3.390323E-5	3.390323E-5	6.443205E-11	1.406250E+0
1.500000E-1	5.442523E-5	5.442523E-5	1.034335E-10	2.109375E+0
2.000000E-1	1.416327E-4	1.416327E-4	2.691687E-10	3.558594E+0
2.500000E-1	2.100026E-4	2.100026E-4	3.991035E-10	3.927734E+0
3.000000E-1	3.449850E-4	3.449850E-4	6.556336E-10	4.295898E+0
3.500000E-1	4.694829E-4	4.694829E-4	8.922380E-10	4.664063E+0
4.000000E-1	8.369705E-4	8.369705E-4	1.590637E-9	5.779297E+0
4.500000E-1	1.056370E-3	1.056370E-3	2.007599E-9	6.146484E+0
5.000000E-1	1.393894E-3	1.393894E-3	2.649053E-9	6.514648E+0
5.000000E-1	1.372849E-3	1.372849E-3	2.609058E-9	6.882813E+0
4.500000E-1	1.065861E-3	1.065861E-3	2.025637E-9	7.250000E+0
4.000000E-1	8.408722E-4	8.408722E-4	1.598052E-9	7.618164E+0
3.500000E-1	6.623405E-4	6.623405E-4	1.258758E-9	7.985352E+0
3.000000E-1	4.628806E-4	4.628806E-4	8.796906E-10	8.726563E+0
2.500000E-1	3.294346E-4	3.294346E-4	6.260804E-10	9.094727E+0
2.000000E-1	1.941126E-4	1.941126E-4	3.689051E-10	9.463867E+0
1.500000E-1	1.154376E-4	1.154376E-4	2.193857E-10	9.832031E+0
1.000000E-1	6.283221E-5	6.283221E-5	1.194107E-10	1.020020E+1
5.000000E-2	2.399589E-5	2.399589E-5	4.560345E-11	1.137500E+1
0.000000E+0	2.438236E-8	2.438236E-8	4.633793E-14	1.207812E+1
-5.000000E-2	2.220401E-5	-2.220401E-5	-4.219805E-11	1.278223E+1
-1.000000E-1	5.361065E-5	-5.361065E-5	-1.018854E-10	1.348535E+1
-1.500000E-1	1.023132E-4	-1.023132E-4	-1.944432E-10	1.493457E+1
-2.000000E-1	1.697311E-4	-1.697311E-4	-3.225689E-10	1.530273E+1
-2.500000E-1	2.532186E-4	-2.532186E-4	-4.812343E-10	1.567188E+1
-3.000000E-1	3.921581E-4	-3.921581E-4	-7.452846E-10	1.604004E+1
-3.500000E-1	5.558200E-4	-5.558200E-4	-1.056319E-9	1.715430E+1
-4.000000E-1	7.388568E-4	-7.388568E-4	-1.404175E-9	1.752246E+1
-4.500000E-1	9.888241E-4	-9.888241E-4	-1.879230E-9	1.789063E+1
-5.000000E-1	1.265519E-3	-1.265519E-3	-2.405080E-9	1.825781E+1
-5.000000E-1	1.255205E-3	-1.255205E-3	-2.385479E-9	1.862598E+1
-4.500000E-1	9.864088E-4	-9.864088E-4	-1.874640E-9	1.899316E+1
-4.000000E-1	7.858316E-4	-7.858316E-4	-1.493449E-9	1.936133E+1
-3.500000E-1	5.898690E-4	-5.898690E-4	-1.121028E-9	1.972949E+1
-3.000000E-1	4.154613E-4	-4.154613E-4	-7.895716E-10	2.046973E+1
-2.500000E-1	2.880027E-4	-2.880027E-4	-5.473404E-10	2.083887E+1
-2.000000E-1	1.899677E-4	-1.899677E-4	-3.610279E-10	2.120703E+1
-1.500000E-1	1.112452E-4	-1.112452E-4	-2.114182E-10	2.157520E+1
-1.000000E-1	6.070042E-5	-6.070042E-5	-1.153593E-10	2.194336E+1
-5.000000E-2	2.560239E-5	-2.560239E-5	-4.865656E-11	2.311816E+1
0.000000E+0	1.814401E-7	-1.814401E-7	-3.448214E-13	2.382129E+1
