voltage_spot_6_scan_1	absJ_spot_6_scan_1	J_spot_6_scan_1	current_spot_6_scan_1	time_spot_6_scan_1	
0.000000E+0	4.834119E-9	4.834119E-9	9.187096E-15	0.000000E+0
5.000000E-2	1.252012E-4	1.252012E-4	2.379410E-10	1.114258E+0
1.000000E-1	3.013944E-4	3.013944E-4	5.727909E-10	1.483398E+0
1.500000E-1	5.071388E-4	5.071388E-4	9.638019E-10	1.851563E+0
2.000000E-1	6.073083E-4	6.073083E-4	1.154171E-9	2.966797E+0
2.500000E-1	1.117860E-3	1.117860E-3	2.124459E-9	3.333984E+0
3.000000E-1	1.610182E-3	1.610182E-3	3.060102E-9	3.702148E+0
3.500000E-1	1.622561E-3	1.622561E-3	3.083628E-9	4.069336E+0
4.000000E-1	1.675951E-3	1.675951E-3	3.185093E-9	4.437500E+0
4.500000E-1	2.080610E-3	2.080610E-3	3.954137E-9	4.805664E+0
5.000000E-1	2.548435E-3	2.548435E-3	4.843224E-9	5.172852E+0
5.000000E-1	3.064580E-3	3.064580E-3	5.824141E-9	5.541016E+0
4.500000E-1	2.510062E-3	2.510062E-3	4.770296E-9	5.909180E+0
4.000000E-1	2.012842E-3	2.012842E-3	3.825345E-9	6.276367E+0
3.500000E-1	1.260767E-3	1.260767E-3	2.396049E-9	6.644531E+0
3.000000E-1	8.952361E-4	8.952361E-4	1.701369E-9	7.012695E+0
2.500000E-1	6.282016E-4	6.282016E-4	1.193878E-9	7.380859E+0
2.000000E-1	4.243806E-4	4.243806E-4	8.065225E-10	8.121094E+0
1.500000E-1	3.084945E-4	3.084945E-4	5.862844E-10	8.490234E+0
1.000000E-1	1.311251E-4	1.311251E-4	2.491993E-10	8.858398E+0
5.000000E-2	5.329599E-5	5.329599E-5	1.012874E-10	1.003320E+1
0.000000E+0	2.487965E-7	-2.487965E-7	-4.728301E-13	1.073633E+1
-5.000000E-2	5.368531E-5	-5.368531E-5	-1.020273E-10	1.143945E+1
-1.000000E-1	2.807978E-4	-2.807978E-4	-5.336477E-10	1.255469E+1
-1.500000E-1	3.649137E-4	-3.649137E-4	-6.935075E-10	1.403711E+1
-2.000000E-1	6.194795E-4	-6.194795E-4	-1.177302E-9	1.552441E+1
-2.500000E-1	1.152824E-3	-1.152824E-3	-2.190907E-9	1.589160E+1
-3.000000E-1	1.455443E-3	-1.455443E-3	-2.766026E-9	1.625977E+1
-3.500000E-1	2.404952E-3	-2.404952E-3	-4.570538E-9	1.662793E+1
-4.000000E-1	2.520873E-3	-2.520873E-3	-4.790843E-9	1.699512E+1
-4.500000E-1	2.956861E-3	-2.956861E-3	-5.619425E-9	1.736328E+1
-5.000000E-1	4.056908E-3	-4.056908E-3	-7.710030E-9	1.773047E+1
-5.000000E-1	3.280687E-3	-3.280687E-3	-6.234847E-9	1.809863E+1
-4.500000E-1	2.275641E-3	-2.275641E-3	-4.324786E-9	1.846680E+1
-4.000000E-1	1.705939E-3	-1.705939E-3	-3.242086E-9	1.883398E+1
-3.500000E-1	1.246517E-3	-1.246517E-3	-2.368967E-9	1.920215E+1
-3.000000E-1	7.465150E-4	-7.465150E-4	-1.418729E-9	1.956934E+1
-2.500000E-1	6.525240E-4	-6.525240E-4	-1.240102E-9	1.993750E+1
-2.000000E-1	5.287830E-4	-5.287830E-4	-1.004936E-9	2.030566E+1
-1.500000E-1	2.642969E-4	-2.642969E-4	-5.022882E-10	2.104590E+1
-1.000000E-1	1.331816E-4	-1.331816E-4	-2.531076E-10	2.141504E+1
-5.000000E-2	5.767195E-5	-5.767195E-5	-1.096038E-10	2.178320E+1
0.000000E+0	3.205634E-7	-3.205634E-7	-6.092210E-13	2.295801E+1
