voltage_spot_12_scan_1	absJ_spot_12_scan_1	J_spot_12_scan_1	current_spot_12_scan_1	time_spot_12_scan_1	
0.000000E+0	8.340570E-7	-8.340570E-7	-3.234898E-12	0.000000E+0
5.000000E-2	4.070417E-5	4.070417E-5	1.578715E-10	1.115234E+0
1.000000E-1	9.863389E-5	9.863389E-5	3.825525E-10	1.483398E+0
1.500000E-1	1.634222E-4	1.634222E-4	6.338347E-10	1.852539E+0
2.000000E-1	2.670709E-4	2.670709E-4	1.035837E-9	2.220703E+0
2.500000E-1	3.281428E-4	3.281428E-4	1.272705E-9	3.334961E+0
3.000000E-1	3.888419E-4	3.888419E-4	1.508127E-9	3.703125E+0
3.500000E-1	3.725101E-4	3.725101E-4	1.444784E-9	4.071289E+0
4.000000E-1	4.150989E-4	4.150989E-4	1.609965E-9	4.438477E+0
4.500000E-1	4.979369E-4	4.979369E-4	1.931253E-9	4.806641E+0
5.000000E-1	6.011168E-4	6.011168E-4	2.331437E-9	5.173828E+0
5.000000E-1	5.957611E-4	5.957611E-4	2.310665E-9	5.541992E+0
4.500000E-1	5.023783E-4	5.023783E-4	1.948479E-9	5.910156E+0
4.000000E-1	4.070682E-4	4.070682E-4	1.578818E-9	6.277344E+0
3.500000E-1	3.280531E-4	3.280531E-4	1.272357E-9	6.645508E+0
3.000000E-1	2.630049E-4	2.630049E-4	1.020067E-9	7.013672E+0
2.500000E-1	2.044908E-4	2.044908E-4	7.931194E-10	7.754883E+0
2.000000E-1	1.554663E-4	1.554663E-4	6.029776E-10	8.123047E+0
1.500000E-1	1.066148E-4	1.066148E-4	4.135065E-10	8.491211E+0
1.000000E-1	6.813692E-5	6.813692E-5	2.642697E-10	8.859375E+0
5.000000E-2	2.724242E-5	2.724242E-5	1.056600E-10	9.228516E+0
0.000000E+0	8.337030E-9	-8.337030E-9	-3.233525E-14	1.040332E+1
-5.000000E-2	2.954617E-5	-2.954617E-5	-1.145951E-10	1.151855E+1
-1.000000E-1	6.341544E-5	-6.341544E-5	-2.459574E-10	1.188672E+1
-1.500000E-1	9.047911E-5	-9.047911E-5	-3.509241E-10	1.225488E+1
-2.000000E-1	1.280966E-4	-1.280966E-4	-4.968240E-10	1.262402E+1
-2.500000E-1	1.711488E-4	-1.711488E-4	-6.638023E-10	1.299219E+1
-3.000000E-1	2.176461E-4	-2.176461E-4	-8.441423E-10	1.336035E+1
-3.500000E-1	2.446394E-4	-2.446394E-4	-9.488361E-10	1.372852E+1
-4.000000E-1	2.655507E-4	-2.655507E-4	-1.029941E-9	1.409668E+1
-4.500000E-1	3.376411E-4	-3.376411E-4	-1.309544E-9	1.521191E+1
-5.000000E-1	3.957564E-4	-3.957564E-4	-1.534945E-9	1.558008E+1
-5.000000E-1	3.961744E-4	-3.961744E-4	-1.536566E-9	1.594727E+1
-4.500000E-1	3.421763E-4	-3.421763E-4	-1.327134E-9	1.631543E+1
-4.000000E-1	3.214155E-4	-3.214155E-4	-1.246613E-9	1.668262E+1
-3.500000E-1	2.642593E-4	-2.642593E-4	-1.024932E-9	1.705078E+1
-3.000000E-1	2.255903E-4	-2.255903E-4	-8.749543E-10	1.779199E+1
-2.500000E-1	1.909979E-4	-1.909979E-4	-7.407870E-10	1.816016E+1
-2.000000E-1	1.602062E-4	-1.602062E-4	-6.213612E-10	1.852832E+1
-1.500000E-1	1.159946E-4	-1.159946E-4	-4.498862E-10	1.889746E+1
-1.000000E-1	7.252603E-5	-7.252603E-5	-2.812929E-10	1.926563E+1
-5.000000E-2	2.956917E-5	-2.956917E-5	-1.146843E-10	1.963379E+1
0.000000E+0	1.852180E-7	-1.852180E-7	-7.183698E-13	2.080859E+1
