voltage_1_1	absJ_1_1	J_1_1	current_1_1	time_1_1	
0.000000E+0	1.787813E-6	1.787813E-6	1.359074E-11	0.000000E+0
5.000000E-2	1.466063E-3	1.466063E-3	1.114483E-8	3.828125E-1
1.000000E-1	3.312398E-3	3.312398E-3	2.518045E-8	5.712891E-1
1.500000E-1	5.565884E-3	5.565884E-3	4.231117E-8	7.587891E-1
2.000000E-1	7.847943E-3	7.847943E-3	5.965911E-8	9.472656E-1
2.500000E-1	1.067678E-2	1.067678E-2	8.116358E-8	1.134766E+0
3.000000E-1	1.056213E-2	1.056213E-2	8.029201E-8	1.709961E+0
3.500000E-1	1.671829E-2	1.671829E-2	1.270904E-7	1.897461E+0
4.000000E-1	1.676517E-2	1.676517E-2	1.274468E-7	2.085938E+0
4.500000E-1	1.389734E-2	1.389734E-2	1.056459E-7	2.273438E+0
5.000000E-1	1.437062E-2	1.437062E-2	1.092437E-7	2.461914E+0
5.000000E-1	1.328155E-2	1.328155E-2	1.009647E-7	2.650391E+0
4.500000E-1	8.807506E-4	8.807506E-4	6.695359E-9	3.417969E+0
4.000000E-1	7.545557E-4	7.545557E-4	5.736041E-9	3.799805E+0
3.500000E-1	6.349225E-4	6.349225E-4	4.826604E-9	3.988281E+0
3.000000E-1	5.172350E-4	5.172350E-4	3.931958E-9	4.175781E+0
2.500000E-1	3.888506E-4	3.888506E-4	2.955995E-9	4.364258E+0
2.000000E-1	2.921790E-4	2.921790E-4	2.221109E-9	4.551758E+0
1.500000E-1	2.107529E-4	2.107529E-4	1.602118E-9	4.740234E+0
1.000000E-1	1.068385E-4	1.068385E-4	8.121734E-10	5.152344E+0
5.000000E-2	8.389534E-5	8.389534E-5	6.377622E-10	5.340820E+0
0.000000E+0	3.926370E-7	3.926370E-7	2.984779E-12	6.236328E+0
-5.000000E-2	7.393161E-5	-7.393161E-5	-5.620191E-10	6.842773E+0
-1.000000E-1	1.041594E-4	-1.041594E-4	-7.918071E-10	7.031250E+0
-1.500000E-1	2.254759E-4	-2.254759E-4	-1.714040E-9	7.606445E+0
-2.000000E-1	3.053853E-4	-3.053853E-4	-2.321502E-9	7.794922E+0
-2.500000E-1	3.910423E-4	-3.910423E-4	-2.972656E-9	7.983398E+0
-3.000000E-1	4.987990E-4	-4.987990E-4	-3.791809E-9	8.170898E+0
-3.500000E-1	5.980152E-4	-5.980152E-4	-4.546039E-9	8.359375E+0
-4.000000E-1	6.898193E-4	-6.898193E-4	-5.243922E-9	8.547852E+0
-4.500000E-1	7.654158E-4	-7.654158E-4	-5.818598E-9	8.735352E+0
-5.000000E-1	9.060078E-4	-9.060078E-4	-6.887361E-9	8.923828E+0
-5.000000E-1	8.745194E-4	-8.745194E-4	-6.647990E-9	9.111328E+0
-4.500000E-1	8.107950E-4	-8.107950E-4	-6.163565E-9	9.299805E+0
-4.000000E-1	6.848130E-4	-6.848130E-4	-5.205865E-9	9.488281E+0
-3.500000E-1	5.878822E-4	-5.878822E-4	-4.469009E-9	9.675781E+0
-3.000000E-1	4.742032E-4	-4.742032E-4	-3.604835E-9	9.864258E+0
-2.500000E-1	3.819302E-4	-3.819302E-4	-2.903387E-9	1.005273E+1
-2.000000E-1	3.017045E-4	-3.017045E-4	-2.293521E-9	1.024023E+1
-1.500000E-1	2.166620E-4	-2.166620E-4	-1.647038E-9	1.042871E+1
-1.000000E-1	1.412534E-4	-1.412534E-4	-1.073791E-9	1.061621E+1
-5.000000E-2	7.583152E-5	-7.583152E-5	-5.764620E-10	1.102832E+1
0.000000E+0	6.598335E-7	6.598335E-7	5.015974E-12	1.192383E+1
