voltage_spot_12_scan_1	absJ_spot_12_scan_1	J_spot_12_scan_1	current_spot_12_scan_1	time_spot_12_scan_1	
0.000000E+0	1.078685E-8	1.078685E-8	9.413303E-14	0.000000E+0
5.000000E-2	7.315519E-6	7.315519E-6	6.383995E-11	7.031250E-1
1.000000E-1	1.822003E-5	1.822003E-5	1.589998E-10	1.818359E+0
1.500000E-1	3.697026E-5	3.697026E-5	3.226264E-10	2.186523E+0
2.000000E-1	6.414290E-5	6.414290E-5	5.597524E-10	2.554688E+0
2.500000E-1	1.167468E-4	1.167468E-4	1.018808E-9	2.922852E+0
3.000000E-1	2.037817E-4	2.037817E-4	1.778331E-9	4.038086E+0
3.500000E-1	2.878676E-4	2.878676E-4	2.512119E-9	4.406250E+0
4.000000E-1	5.055926E-4	5.055926E-4	4.412128E-9	4.773438E+0
4.500000E-1	7.292678E-4	7.292678E-4	6.364062E-9	5.141602E+0
5.000000E-1	8.140852E-4	8.140852E-4	7.104233E-9	5.508789E+0
5.000000E-1	7.748858E-4	7.748858E-4	6.762154E-9	5.876953E+0
4.500000E-1	6.155845E-4	6.155845E-4	5.371988E-9	6.245117E+0
4.000000E-1	4.516811E-4	4.516811E-4	3.941661E-9	6.612305E+0
3.500000E-1	3.483955E-4	3.483955E-4	3.040324E-9	6.980469E+0
3.000000E-1	2.582093E-4	2.582093E-4	2.253301E-9	7.348633E+0
2.500000E-1	1.693646E-4	1.693646E-4	1.477985E-9	7.715820E+0
2.000000E-1	1.078002E-4	1.078002E-4	9.407340E-10	8.457031E+0
1.500000E-1	5.824963E-5	5.824963E-5	5.083239E-10	8.825195E+0
1.000000E-1	3.307063E-5	3.307063E-5	2.885957E-10	9.194336E+0
5.000000E-2	1.174125E-5	1.174125E-5	1.024617E-10	9.562500E+0
0.000000E+0	2.401160E-8	-2.401160E-8	-2.095407E-13	1.073730E+1
-5.000000E-2	1.060011E-5	-1.060011E-5	-9.250345E-11	1.144141E+1
-1.000000E-1	3.241028E-5	-3.241028E-5	-2.828330E-10	1.255566E+1
-1.500000E-1	5.479312E-5	-5.479312E-5	-4.781602E-10	1.292480E+1
-2.000000E-1	8.847680E-5	-8.847680E-5	-7.721057E-10	1.329297E+1
-2.500000E-1	1.426659E-4	-1.426659E-4	-1.244995E-9	1.440723E+1
-3.000000E-1	2.184554E-4	-2.184554E-4	-1.906383E-9	1.477539E+1
-3.500000E-1	2.963423E-4	-2.963423E-4	-2.586074E-9	1.514355E+1
-4.000000E-1	4.047990E-4	-4.047990E-4	-3.532538E-9	1.551074E+1
-4.500000E-1	5.164254E-4	-5.164254E-4	-4.506662E-9	1.587891E+1
-5.000000E-1	6.893403E-4	-6.893403E-4	-6.015629E-9	1.624609E+1
-5.000000E-1	6.677783E-4	-6.677783E-4	-5.827465E-9	1.661426E+1
-4.500000E-1	4.891378E-4	-4.891378E-4	-4.268532E-9	1.698242E+1
-4.000000E-1	3.747768E-4	-3.747768E-4	-3.270545E-9	1.734961E+1
-3.500000E-1	2.623385E-4	-2.623385E-4	-2.289335E-9	1.771777E+1
-3.000000E-1	1.720875E-4	-1.720875E-4	-1.501747E-9	1.808496E+1
-2.500000E-1	1.164043E-4	-1.164043E-4	-1.015819E-9	1.845312E+1
-2.000000E-1	8.946356E-5	-8.946356E-5	-7.807168E-10	1.919434E+1
-1.500000E-1	5.394856E-5	-5.394856E-5	-4.707900E-10	1.956250E+1
-1.000000E-1	2.753893E-5	-2.753893E-5	-2.403225E-10	1.993066E+1
-5.000000E-2	1.191869E-5	-1.191869E-5	-1.040102E-10	2.029883E+1
0.000000E+0	5.281310E-8	-5.281310E-8	-4.608813E-13	2.147363E+1
