voltage_2_1	absJ_2_1	J_2_1	current_2_1	time_2_1	
0.000000E+0	1.350777E-6	1.350777E-6	6.339193E-12	0.000000E+0
5.000000E-2	8.284575E-5	8.284575E-5	3.887948E-10	9.628906E-1
1.000000E-1	1.334589E-4	1.334589E-4	6.263222E-10	1.375000E+0
1.500000E-1	2.830234E-4	2.830234E-4	1.328228E-9	1.950195E+0
2.000000E-1	4.129317E-4	4.129317E-4	1.937887E-9	2.138672E+0
2.500000E-1	6.029578E-4	6.029578E-4	2.829679E-9	2.327148E+0
3.000000E-1	6.633849E-4	6.633849E-4	3.113263E-9	2.514648E+0
3.500000E-1	8.053933E-4	8.053933E-4	3.779708E-9	2.703125E+0
4.000000E-1	1.043737E-3	1.043737E-3	4.898252E-9	2.890625E+0
4.500000E-1	1.181519E-3	1.181519E-3	5.544863E-9	3.079102E+0
5.000000E-1	1.426869E-3	1.426869E-3	6.696291E-9	3.267578E+0
5.000000E-1	1.557047E-3	1.557047E-3	7.307217E-9	3.455078E+0
4.500000E-1	8.803680E-4	8.803680E-4	4.131564E-9	4.030273E+0
4.000000E-1	7.472707E-4	7.472707E-4	3.506939E-9	4.412109E+0
3.500000E-1	6.358006E-4	6.358006E-4	2.983810E-9	4.600586E+0
3.000000E-1	5.990171E-4	5.990171E-4	2.811185E-9	4.788086E+0
2.500000E-1	4.490167E-4	4.490167E-4	2.107234E-9	4.976563E+0
2.000000E-1	3.515211E-4	3.515211E-4	1.649687E-9	5.165039E+0
1.500000E-1	2.369100E-4	2.369100E-4	1.111818E-9	5.352539E+0
1.000000E-1	1.335008E-4	1.335008E-4	6.265187E-10	5.764648E+0
5.000000E-2	7.352831E-5	7.352831E-5	3.450681E-10	5.953125E+0
0.000000E+0	2.842214E-7	2.842214E-7	1.333850E-12	6.848633E+0
-5.000000E-2	4.970159E-5	-4.970159E-5	-2.332494E-10	7.455078E+0
-1.000000E-1	1.281400E-4	-1.281400E-4	-6.013605E-10	7.643555E+0
-1.500000E-1	1.457070E-4	-1.457070E-4	-6.838026E-10	7.832031E+0
-2.000000E-1	2.840185E-4	-2.840185E-4	-1.332898E-9	8.408203E+0
-2.500000E-1	3.645888E-4	-3.645888E-4	-1.711014E-9	8.596680E+0
-3.000000E-1	4.590097E-4	-4.590097E-4	-2.154131E-9	8.784180E+0
-3.500000E-1	5.528673E-4	-5.528673E-4	-2.594604E-9	8.972656E+0
-4.000000E-1	6.478533E-4	-6.478533E-4	-3.040373E-9	9.160156E+0
-4.500000E-1	7.800639E-4	-7.800639E-4	-3.660837E-9	9.348633E+0
-5.000000E-1	8.991869E-4	-8.991869E-4	-4.219881E-9	9.537109E+0
-5.000000E-1	8.960250E-4	-8.960250E-4	-4.205042E-9	9.724609E+0
-4.500000E-1	7.633415E-4	-7.633415E-4	-3.582359E-9	9.913086E+0
-4.000000E-1	6.405605E-4	-6.405605E-4	-3.006148E-9	1.010156E+1
-3.500000E-1	5.580368E-4	-5.580368E-4	-2.618865E-9	1.028906E+1
-3.000000E-1	4.489886E-4	-4.489886E-4	-2.107102E-9	1.047754E+1
-2.500000E-1	3.777733E-4	-3.777733E-4	-1.772889E-9	1.066504E+1
-2.000000E-1	2.964924E-4	-2.964924E-4	-1.391438E-9	1.085352E+1
-1.500000E-1	1.477332E-4	-1.477332E-4	-6.933116E-10	1.126562E+1
-1.000000E-1	1.322782E-4	-1.322782E-4	-6.207812E-10	1.145410E+1
-5.000000E-2	8.353610E-5	-8.353610E-5	-3.920346E-10	1.164258E+1
0.000000E+0	4.597713E-7	4.597713E-7	2.157705E-12	1.253809E+1
