voltage_spot_6_scan_2_21	absJ_spot_6_scan_2_21	J_spot_6_scan_2_21	current_spot_6_scan_2_21	time_spot_6_scan_2_21	
0.000000E+0	2.678300E-9	-2.678300E-9	-1.755540E-14	0.000000E+0
5.000000E-2	5.047018E-7	5.047018E-7	3.308159E-12	7.031250E-1
1.000000E-1	7.099146E-7	7.099146E-7	4.653264E-12	1.406250E+0
1.500000E-1	1.946606E-6	1.946606E-6	1.275938E-11	2.109375E+0
2.000000E-1	2.245664E-6	2.245664E-6	1.471961E-11	2.812500E+0
2.500000E-1	2.993746E-6	2.993746E-6	1.962305E-11	3.515625E+0
3.000000E-1	3.920859E-6	3.920859E-6	2.569998E-11	4.218750E+0
3.500000E-1	4.933270E-6	4.933270E-6	3.233601E-11	4.921875E+0
4.000000E-1	6.223090E-6	6.223090E-6	4.079037E-11	5.625000E+0
4.500000E-1	7.775252E-6	7.775252E-6	5.096430E-11	6.328125E+0
5.000000E-1	9.302834E-6	9.302834E-6	6.097711E-11	7.031250E+0
5.000000E-1	9.564473E-6	9.564473E-6	6.269207E-11	7.734375E+0
4.500000E-1	7.766578E-6	7.766578E-6	5.090744E-11	8.437500E+0
4.000000E-1	6.393236E-6	6.393236E-6	4.190562E-11	9.140625E+0
3.500000E-1	5.037508E-6	5.037508E-6	3.301926E-11	9.843750E+0
3.000000E-1	4.052278E-6	4.052278E-6	2.656139E-11	1.054688E+1
2.500000E-1	3.138638E-6	3.138638E-6	2.057277E-11	1.125000E+1
2.000000E-1	2.435731E-6	2.435731E-6	1.596544E-11	1.195313E+1
1.500000E-1	1.710192E-6	1.710192E-6	1.120976E-11	1.265625E+1
1.000000E-1	1.089202E-6	1.089202E-6	7.139372E-12	1.335938E+1
5.000000E-2	5.072573E-7	5.072573E-7	3.324910E-12	1.406250E+1
0.000000E+0	9.118923E-9	9.118923E-9	5.977163E-14	1.476563E+1
-5.000000E-2	4.127695E-7	-4.127695E-7	-2.705572E-12	1.546875E+1
-1.000000E-1	8.123506E-7	-8.123506E-7	-5.324699E-12	1.617188E+1
-1.500000E-1	1.199864E-6	-1.199864E-6	-7.864723E-12	1.687500E+1
-2.000000E-1	1.580748E-6	-1.580748E-6	-1.036130E-11	1.757813E+1
-2.500000E-1	1.976409E-6	-1.976409E-6	-1.295473E-11	1.828125E+1
-3.000000E-1	2.377618E-6	-2.377618E-6	-1.558453E-11	1.898438E+1
-3.500000E-1	2.801929E-6	-2.801929E-6	-1.836575E-11	1.968750E+1
-4.000000E-1	3.417898E-6	-3.417898E-6	-2.240323E-11	2.039063E+1
-4.500000E-1	3.892633E-6	-3.892633E-6	-2.551497E-11	2.109375E+1
-5.000000E-1	4.524211E-6	-4.524211E-6	-2.965476E-11	2.179688E+1
-5.000000E-1	4.292932E-6	-4.292932E-6	-2.813880E-11	2.250000E+1
-4.500000E-1	3.683963E-6	-3.683963E-6	-2.414720E-11	2.320313E+1
-4.000000E-1	3.118706E-6	-3.118706E-6	-2.044212E-11	2.390625E+1
-3.500000E-1	2.681083E-6	-2.681083E-6	-1.757364E-11	2.460938E+1
-3.000000E-1	2.222572E-6	-2.222572E-6	-1.456825E-11	2.531250E+1
-2.500000E-1	1.861134E-6	-1.861134E-6	-1.219914E-11	2.601563E+1
-2.000000E-1	1.462345E-6	-1.462345E-6	-9.585208E-12	2.671875E+1
-1.500000E-1	1.074206E-6	-1.074206E-6	-7.041076E-12	2.742188E+1
-1.000000E-1	7.216334E-7	-7.216334E-7	-4.730077E-12	2.812500E+1
