voltage_spot_3_scan_2_21	absJ_spot_3_scan_2_21	J_spot_3_scan_2_21	current_spot_3_scan_2_21	time_spot_3_scan_2_21	
0.000000E+0	9.085215E-8	-9.085215E-8	-3.523709E-13	0.000000E+0
5.000000E-2	1.159938E-6	1.159938E-6	4.498832E-12	7.031250E-1
1.000000E-1	1.936116E-6	1.936116E-6	7.509243E-12	1.406250E+0
1.500000E-1	2.808411E-6	2.808411E-6	1.089245E-11	2.109375E+0
2.000000E-1	4.049215E-6	4.049215E-6	1.570492E-11	2.812500E+0
2.500000E-1	5.338749E-6	5.338749E-6	2.070639E-11	3.515625E+0
3.000000E-1	6.967821E-6	6.967821E-6	2.702476E-11	4.218750E+0
3.500000E-1	8.849980E-6	8.849980E-6	3.432473E-11	4.921875E+0
4.000000E-1	9.954819E-6	9.954819E-6	3.860986E-11	5.625000E+0
4.500000E-1	1.201136E-5	1.201136E-5	4.658616E-11	6.328125E+0
5.000000E-1	1.406984E-5	1.406984E-5	5.457002E-11	7.031250E+0
5.000000E-1	1.434528E-5	1.434528E-5	5.563830E-11	7.734375E+0
4.500000E-1	1.221388E-5	1.221388E-5	4.737163E-11	8.437500E+0
4.000000E-1	1.020289E-5	1.020289E-5	3.957202E-11	9.140625E+0
3.500000E-1	8.426970E-6	8.426970E-6	3.268408E-11	9.843750E+0
3.000000E-1	6.806215E-6	6.806215E-6	2.639797E-11	1.054688E+1
2.500000E-1	5.361585E-6	5.361585E-6	2.079496E-11	1.125000E+1
2.000000E-1	4.079351E-6	4.079351E-6	1.582180E-11	1.195313E+1
1.500000E-1	2.905809E-6	2.905809E-6	1.127021E-11	1.265625E+1
1.000000E-1	1.842605E-6	1.842605E-6	7.146561E-12	1.335938E+1
5.000000E-2	8.761644E-7	8.761644E-7	3.398212E-12	1.406250E+1
0.000000E+0	1.789062E-11	-1.789062E-11	-6.938894E-17	1.476563E+1
-5.000000E-2	8.193834E-7	-8.193834E-7	-3.177986E-12	1.546973E+1
-1.000000E-1	1.580350E-6	-1.580350E-6	-6.129403E-12	1.617285E+1
-1.500000E-1	2.316084E-6	-2.316084E-6	-8.982953E-12	1.687598E+1
-2.000000E-1	3.025655E-6	-3.025655E-6	-1.173503E-11	1.757910E+1
-2.500000E-1	3.706071E-6	-3.706071E-6	-1.437403E-11	1.828223E+1
-3.000000E-1	4.353049E-6	-4.353049E-6	-1.688334E-11	1.898535E+1
-3.500000E-1	4.990660E-6	-4.990660E-6	-1.935632E-11	1.968848E+1
-4.000000E-1	5.634652E-6	-5.634652E-6	-2.185405E-11	2.039160E+1
-4.500000E-1	6.278242E-6	-6.278242E-6	-2.435022E-11	2.109473E+1
-5.000000E-1	6.870340E-6	-6.870340E-6	-2.664668E-11	2.179785E+1
-5.000000E-1	6.847082E-6	-6.847082E-6	-2.655647E-11	2.250098E+1
-4.500000E-1	6.213859E-6	-6.213859E-6	-2.410051E-11	2.320410E+1
-4.000000E-1	5.592197E-6	-5.592197E-6	-2.168939E-11	2.390723E+1
-3.500000E-1	4.977982E-6	-4.977982E-6	-1.930715E-11	2.461035E+1
-3.000000E-1	4.340335E-6	-4.340335E-6	-1.683403E-11	2.531348E+1
-2.500000E-1	3.638952E-6	-3.638952E-6	-1.411371E-11	2.601660E+1
-2.000000E-1	2.981042E-6	-2.981042E-6	-1.156200E-11	2.671973E+1
-1.500000E-1	2.283498E-6	-2.283498E-6	-8.856568E-12	2.742285E+1
-1.000000E-1	1.553003E-6	-1.553003E-6	-6.023335E-12	2.812598E+1
-5.000000E-2	7.810831E-7	-7.810831E-7	-3.029438E-12	2.882910E+1
0.000000E+0	2.571956E-8	2.571956E-8	9.975354E-14	2.953223E+1
0.000000E+0	8.458685E-9	8.458685E-9	3.280709E-14	3.023633E+1
5.000000E-2	9.050577E-7	9.050577E-7	3.510275E-12	3.093945E+1
1.000000E-1	1.871373E-6	1.871373E-6	7.258139E-12	3.164258E+1
1.500000E-1	2.939547E-6	2.939547E-6	1.140106E-11	3.234570E+1
2.000000E-1	4.112985E-6	4.112985E-6	1.595225E-11	3.304883E+1
2.500000E-1	5.417806E-6	5.417806E-6	2.101301E-11	3.375195E+1
3.000000E-1	6.848623E-6	6.848623E-6	2.656245E-11	3.445508E+1
3.500000E-1	8.462171E-6	8.462171E-6	3.282061E-11	3.515820E+1
4.000000E-1	1.027613E-5	1.027613E-5	3.985606E-11	3.586133E+1
4.500000E-1	1.230917E-5	1.230917E-5	4.774125E-11	3.656445E+1
5.000000E-1	1.458162E-5	1.458162E-5	5.655495E-11	3.726758E+1
5.000000E-1	1.454937E-5	1.454937E-5	5.642987E-11	3.797070E+1
4.500000E-1	1.234700E-5	1.234700E-5	4.788797E-11	3.867383E+1
4.000000E-1	1.036385E-5	1.036385E-5	4.019628E-11	3.937695E+1
3.500000E-1	8.565788E-6	8.565788E-6	3.322249E-11	4.008008E+1
3.000000E-1	6.915087E-6	6.915087E-6	2.682023E-11	4.078320E+1
2.500000E-1	5.468446E-6	5.468446E-6	2.120942E-11	4.148633E+1
2.000000E-1	4.154240E-6	4.154240E-6	1.611226E-11	4.218945E+1
1.500000E-1	2.960333E-6	2.960333E-6	1.148168E-11	4.289258E+1
1.000000E-1	1.873463E-6	1.873463E-6	7.266243E-12	4.359570E+1
5.000000E-2	8.922982E-7	8.922982E-7	3.460787E-12	4.429883E+1
0.000000E+0	1.760437E-9	1.760437E-9	6.827872E-15	4.500195E+1
-5.000000E-2	8.221741E-7	-8.221741E-7	-3.188810E-12	4.570605E+1
-1.000000E-1	1.606102E-6	-1.606102E-6	-6.229281E-12	4.640918E+1
-1.500000E-1	2.351912E-6	-2.351912E-6	-9.121912E-12	4.711230E+1
-2.000000E-1	3.057685E-6	-3.057685E-6	-1.185926E-11	4.781543E+1
-2.500000E-1	3.730523E-6	-3.730523E-6	-1.446887E-11	4.851855E+1
-3.000000E-1	4.364981E-6	-4.364981E-6	-1.692962E-11	4.922168E+1
-3.500000E-1	5.028373E-6	-5.028373E-6	-1.950259E-11	4.992480E+1
-4.000000E-1	5.663652E-6	-5.663652E-6	-2.196653E-11	5.062793E+1
-4.500000E-1	6.286567E-6	-6.286567E-6	-2.438251E-11	5.133105E+1
-5.000000E-1	6.934615E-6	-6.934615E-6	-2.689597E-11	5.203418E+1
-5.000000E-1	6.903603E-6	-6.903603E-6	-2.677569E-11	5.273730E+1
-4.500000E-1	6.249084E-6	-6.249084E-6	-2.423713E-11	5.344043E+1
-4.000000E-1	5.615265E-6	-5.615265E-6	-2.177886E-11	5.414355E+1
-3.500000E-1	4.964590E-6	-4.964590E-6	-1.925521E-11	5.484668E+1
-3.000000E-1	4.365572E-6	-4.365572E-6	-1.693191E-11	5.554980E+1
-2.500000E-1	3.684588E-6	-3.684588E-6	-1.429071E-11	5.625293E+1
-2.000000E-1	3.008171E-6	-3.008171E-6	-1.166722E-11	5.695605E+1
-1.500000E-1	2.302086E-6	-2.302086E-6	-8.928663E-12	5.765918E+1
-1.000000E-1	1.565583E-6	-1.565583E-6	-6.072129E-12	5.836230E+1
-5.000000E-2	7.936459E-7	-7.936459E-7	-3.078163E-12	5.906543E+1
0.000000E+0	3.046415E-8	3.046415E-8	1.181555E-13	5.976855E+1
0.000000E+0	4.608624E-9	4.608624E-9	1.787459E-14	6.047266E+1
5.000000E-2	9.097129E-7	9.097129E-7	3.528330E-12	6.117578E+1
1.000000E-1	1.874272E-6	1.874272E-6	7.269380E-12	6.187891E+1
