voltage_3_1	absJ_3_1	J_3_1	current_3_1	time_3_1	
0.000000E+0	1.341780E-6	1.341780E-6	1.170924E-11	0.000000E+0
5.000000E-2	2.838223E-4	2.838223E-4	2.476817E-9	7.431641E-1
1.000000E-1	6.687127E-4	6.687127E-4	5.835619E-9	9.316406E-1
1.500000E-1	1.157296E-3	1.157296E-3	1.009931E-8	1.119141E+0
2.000000E-1	2.110720E-3	2.110720E-3	1.841951E-8	1.694336E+0
2.500000E-1	3.261595E-3	3.261595E-3	2.846279E-8	1.882813E+0
3.000000E-1	4.836506E-3	4.836506E-3	4.220648E-8	2.070313E+0
3.500000E-1	6.857808E-3	6.857808E-3	5.984566E-8	2.258789E+0
4.000000E-1	9.425098E-3	9.425098E-3	8.224949E-8	2.447266E+0
4.500000E-1	1.292030E-2	1.292030E-2	1.127509E-7	3.021484E+0
5.000000E-1	1.671278E-2	1.671278E-2	1.458465E-7	3.209961E+0
5.000000E-1	1.726895E-2	1.726895E-2	1.507000E-7	3.397461E+0
4.500000E-1	1.364326E-2	1.364326E-2	1.190599E-7	3.585938E+0
4.000000E-1	1.023657E-2	1.023657E-2	8.933093E-8	3.967773E+0
3.500000E-1	7.550646E-3	7.550646E-3	6.589182E-8	4.155273E+0
3.000000E-1	5.390933E-3	5.390933E-3	4.704476E-8	4.343750E+0
2.500000E-1	3.727826E-3	3.727826E-3	3.253142E-8	4.532227E+0
2.000000E-1	2.439639E-3	2.439639E-3	2.128987E-8	4.719727E+0
1.500000E-1	1.457362E-3	1.457362E-3	1.271788E-8	4.908203E+0
1.000000E-1	7.949752E-4	7.949752E-4	6.937467E-9	5.290039E+0
5.000000E-2	3.406562E-4	3.406562E-4	2.972786E-9	5.477539E+0
0.000000E+0	1.185875E-6	1.185875E-6	1.034871E-11	6.372070E+0
-5.000000E-2	3.231052E-4	-3.231052E-4	-2.819625E-9	6.949219E+0
-1.000000E-1	7.738168E-4	-7.738168E-4	-6.752826E-9	7.136719E+0
-1.500000E-1	1.188824E-3	-1.188824E-3	-1.037445E-8	7.325195E+0
-2.000000E-1	2.315255E-3	-2.315255E-3	-2.020441E-8	7.900391E+0
-2.500000E-1	3.547718E-3	-3.547718E-3	-3.095968E-8	8.088867E+0
-3.000000E-1	5.110165E-3	-5.110165E-3	-4.459460E-8	8.276367E+0
-3.500000E-1	7.173854E-3	-7.173854E-3	-6.260369E-8	8.464844E+0
-4.000000E-1	9.711806E-3	-9.711806E-3	-8.475149E-8	8.652344E+0
-4.500000E-1	1.279445E-2	-1.279445E-2	-1.116526E-7	9.227539E+0
-5.000000E-1	1.632464E-2	-1.632464E-2	-1.424594E-7	9.415039E+0
-5.000000E-1	1.634729E-2	-1.634729E-2	-1.426570E-7	9.603516E+0
-4.500000E-1	1.280342E-2	-1.280342E-2	-1.117309E-7	9.791992E+0
-4.000000E-1	9.791829E-3	-9.791829E-3	-8.544983E-8	1.017285E+1
-3.500000E-1	7.292874E-3	-7.292874E-3	-6.364233E-8	1.036133E+1
-3.000000E-1	5.239508E-3	-5.239508E-3	-4.572333E-8	1.054980E+1
-2.500000E-1	3.603951E-3	-3.603951E-3	-3.145041E-8	1.073730E+1
-2.000000E-1	2.359661E-3	-2.359661E-3	-2.059193E-8	1.092578E+1
-1.500000E-1	1.422488E-3	-1.422488E-3	-1.241355E-8	1.111426E+1
-1.000000E-1	7.827831E-4	-7.827831E-4	-6.831071E-9	1.149512E+1
-5.000000E-2	3.392198E-4	-3.392198E-4	-2.960251E-9	1.168359E+1
0.000000E+0	1.588884E-6	1.588884E-6	1.386563E-11	1.257813E+1
