voltage_4_1	absJ_4_1	J_4_1	current_4_1	time_4_1	
0.000000E+0	1.528030E-6	1.528030E-6	1.333458E-11	0.000000E+0
5.000000E-2	1.184624E-5	1.184624E-5	1.033779E-10	5.234375E-1
1.000000E-1	6.279910E-4	6.279910E-4	5.480255E-9	1.099609E+0
1.500000E-1	1.135322E-3	1.135322E-3	9.907556E-9	1.287109E+0
2.000000E-1	2.018050E-3	2.018050E-3	1.761081E-8	1.862305E+0
2.500000E-1	3.185782E-3	3.185782E-3	2.780119E-8	2.050781E+0
3.000000E-1	4.774303E-3	4.774303E-3	4.166365E-8	2.238281E+0
3.500000E-1	6.842945E-3	6.842945E-3	5.971596E-8	2.426758E+0
4.000000E-1	9.481832E-3	9.481832E-3	8.274459E-8	2.615234E+0
4.500000E-1	1.427435E-2	1.427435E-2	1.245672E-7	3.189453E+0
5.000000E-1	1.837280E-2	1.837280E-2	1.603329E-7	3.376953E+0
5.000000E-1	1.845761E-2	1.845761E-2	1.610730E-7	3.565430E+0
4.500000E-1	1.431249E-2	1.431249E-2	1.249000E-7	3.753906E+0
4.000000E-1	1.073476E-2	1.073476E-2	9.367846E-8	4.135742E+0
3.500000E-1	7.962688E-3	7.962688E-3	6.948756E-8	4.323242E+0
3.000000E-1	5.691787E-3	5.691787E-3	4.967021E-8	4.511719E+0
2.500000E-1	3.853857E-3	3.853857E-3	3.363125E-8	4.699219E+0
2.000000E-1	2.502491E-3	2.502491E-3	2.183835E-8	4.887695E+0
1.500000E-1	1.523896E-3	1.523896E-3	1.329850E-8	5.076172E+0
1.000000E-1	8.333730E-4	8.333730E-4	7.272551E-9	5.458008E+0
5.000000E-2	3.592477E-4	3.592477E-4	3.135028E-9	5.645508E+0
0.000000E+0	1.132567E-6	1.132567E-6	9.883511E-12	6.540039E+0
-5.000000E-2	3.375318E-4	-3.375318E-4	-2.945521E-9	7.117188E+0
-1.000000E-1	7.910865E-4	-7.910865E-4	-6.903532E-9	7.304688E+0
-1.500000E-1	1.469656E-3	-1.469656E-3	-1.282517E-8	7.879883E+0
-2.000000E-1	2.380334E-3	-2.380334E-3	-2.077233E-8	8.068359E+0
-2.500000E-1	3.653203E-3	-3.653203E-3	-3.188021E-8	8.256836E+0
-3.000000E-1	5.348740E-3	-5.348740E-3	-4.667656E-8	8.444336E+0
-3.500000E-1	7.490000E-3	-7.490000E-3	-6.536258E-8	8.632813E+0
-4.000000E-1	1.017899E-2	-1.017899E-2	-8.882843E-8	8.821289E+0
-4.500000E-1	1.361413E-2	-1.361413E-2	-1.188057E-7	9.395508E+0
-5.000000E-1	1.743443E-2	-1.743443E-2	-1.521441E-7	9.583008E+0
-5.000000E-1	1.753783E-2	-1.753783E-2	-1.530464E-7	9.771484E+0
-4.500000E-1	1.372625E-2	-1.372625E-2	-1.197841E-7	9.959961E+0
-4.000000E-1	1.047374E-2	-1.047374E-2	-9.140061E-8	1.034180E+1
-3.500000E-1	7.833399E-3	-7.833399E-3	-6.835930E-8	1.052930E+1
-3.000000E-1	5.641673E-3	-5.641673E-3	-4.923288E-8	1.071777E+1
-2.500000E-1	3.906761E-3	-3.906761E-3	-3.409292E-8	1.090527E+1
-2.000000E-1	2.578375E-3	-2.578375E-3	-2.250057E-8	1.109375E+1
-1.500000E-1	1.590376E-3	-1.590376E-3	-1.387865E-8	1.128223E+1
-1.000000E-1	8.798467E-4	-8.798467E-4	-7.678111E-9	1.166406E+1
-5.000000E-2	3.826883E-4	-3.826883E-4	-3.339585E-9	1.185156E+1
0.000000E+0	2.050111E-6	2.050111E-6	1.789059E-11	1.274609E+1
