voltage_4_1	absJ_4_1	J_4_1	current_4_1	time_4_1	
0.000000E+0	8.709572E-6	8.709572E-6	3.378016E-11	0.000000E+0
5.000000E-2	2.593228E-2	2.593228E-2	1.005786E-7	3.828125E-1
1.000000E-1	4.739311E-2	4.739311E-2	1.838146E-7	9.570313E-1
1.500000E-1	7.481663E-2	7.481663E-2	2.901770E-7	1.144531E+0
2.000000E-1	1.078101E-1	1.078101E-1	4.181426E-7	1.333008E+0
2.500000E-1	1.417726E-1	1.417726E-1	5.498665E-7	1.521484E+0
3.000000E-1	1.824902E-1	1.824902E-1	7.077899E-7	1.708984E+0
3.500000E-1	2.294944E-1	2.294944E-1	8.900963E-7	1.897461E+0
4.000000E-1	2.697567E-1	2.697567E-1	1.046254E-6	2.085938E+0
4.500000E-1	3.405306E-1	3.405306E-1	1.320751E-6	2.666992E+0
5.000000E-1	4.077334E-1	4.077334E-1	1.581398E-6	2.855469E+0
5.000000E-1	4.110613E-1	4.110613E-1	1.594305E-6	3.042969E+0
4.500000E-1	3.481335E-1	3.481335E-1	1.350239E-6	3.231445E+0
4.000000E-1	2.886104E-1	2.886104E-1	1.119378E-6	3.419922E+0
3.500000E-1	2.325031E-1	2.325031E-1	9.017655E-7	3.800781E+0
3.000000E-1	1.844347E-1	1.844347E-1	7.153317E-7	3.989258E+0
2.500000E-1	1.428170E-1	1.428170E-1	5.539171E-7	4.177734E+0
2.000000E-1	1.057394E-1	1.057394E-1	4.101114E-7	4.365234E+0
1.500000E-1	7.328534E-2	7.328534E-2	2.842379E-7	4.553711E+0
1.000000E-1	4.624893E-2	4.624893E-2	1.793769E-7	4.741211E+0
5.000000E-2	2.231960E-2	2.231960E-2	8.656677E-8	5.123047E+0
0.000000E+0	9.495578E-6	9.495578E-6	3.682869E-11	6.241211E+0
-5.000000E-2	2.126098E-2	-2.126098E-2	-8.246093E-8	6.624023E+0
-1.000000E-1	4.421093E-2	-4.421093E-2	-1.714725E-7	7.199219E+0
-1.500000E-1	6.830675E-2	-6.830675E-2	-2.649284E-7	7.386719E+0
-2.000000E-1	9.555132E-2	-9.555132E-2	-3.705967E-7	7.575195E+0
-2.500000E-1	1.240937E-1	-1.240937E-1	-4.812987E-7	7.763672E+0
-3.000000E-1	1.493247E-1	-1.493247E-1	-5.791571E-7	7.951172E+0
-3.500000E-1	1.792712E-1	-1.792712E-1	-6.953049E-7	8.139648E+0
-4.000000E-1	2.118168E-1	-2.118168E-1	-8.215333E-7	8.327148E+0
-4.500000E-1	2.436799E-1	-2.436799E-1	-9.451147E-7	8.515625E+0
-5.000000E-1	2.773199E-1	-2.773199E-1	-1.075588E-6	9.097656E+0
-5.000000E-1	2.783801E-1	-2.783801E-1	-1.079700E-6	9.285156E+0
-4.500000E-1	2.407157E-1	-2.407157E-1	-9.336180E-7	9.666992E+0
-4.000000E-1	2.050048E-1	-2.050048E-1	-7.951129E-7	9.855469E+0
-3.500000E-1	1.755861E-1	-1.755861E-1	-6.810122E-7	1.004297E+1
-3.000000E-1	1.477512E-1	-1.477512E-1	-5.730546E-7	1.023145E+1
-2.500000E-1	1.184785E-1	-1.184785E-1	-4.595198E-7	1.041992E+1
-2.000000E-1	9.188205E-2	-9.188205E-2	-3.563654E-7	1.060742E+1
-1.500000E-1	6.722157E-2	-6.722157E-2	-2.607195E-7	1.079590E+1
-1.000000E-1	4.333928E-2	-4.333928E-2	-1.680918E-7	1.098340E+1
-5.000000E-2	2.122485E-2	-2.122485E-2	-8.232078E-8	1.136523E+1
0.000000E+0	1.004493E-5	1.004493E-5	3.895937E-11	1.248340E+1
0.000000E+0	4.796180E-6	4.796180E-6	1.860203E-11	1.300781E+1
5.000000E-2	2.133930E-2	2.133930E-2	8.276468E-8	1.339063E+1
1.000000E-1	4.494495E-2	4.494495E-2	1.743194E-7	1.396484E+1
1.500000E-1	7.031348E-2	7.031348E-2	2.727115E-7	1.415234E+1
2.000000E-1	9.804115E-2	9.804115E-2	3.802535E-7	1.434082E+1
2.500000E-1	1.296753E-1	1.296753E-1	5.029467E-7	1.452930E+1
3.000000E-1	1.642194E-1	1.642194E-1	6.369264E-7	1.471680E+1
3.500000E-1	2.044669E-1	2.044669E-1	7.930268E-7	1.490527E+1
4.000000E-1	2.460527E-1	2.460527E-1	9.543178E-7	1.509277E+1
4.500000E-1	3.058180E-1	3.058180E-1	1.186118E-6	1.567480E+1
5.000000E-1	3.727545E-1	3.727545E-1	1.445732E-6	1.586328E+1
5.000000E-1	3.771191E-1	3.771191E-1	1.462660E-6	1.605078E+1
4.500000E-1	3.230225E-1	3.230225E-1	1.252846E-6	1.623926E+1
4.000000E-1	2.693460E-1	2.693460E-1	1.044661E-6	1.642676E+1
3.500000E-1	2.244000E-1	2.244000E-1	8.703375E-7	1.680859E+1
3.000000E-1	1.809058E-1	1.809058E-1	7.016448E-7	1.699707E+1
2.500000E-1	1.432696E-1	1.432696E-1	5.556726E-7	1.718457E+1
2.000000E-1	1.087758E-1	1.087758E-1	4.218880E-7	1.737305E+1
1.500000E-1	7.689642E-2	7.689642E-2	2.982435E-7	1.756152E+1
1.000000E-1	4.727218E-2	4.727218E-2	1.833456E-7	1.774902E+1
5.000000E-2	2.214849E-2	2.214849E-2	8.590312E-8	1.813086E+1
0.000000E+0	1.051677E-5	1.051677E-5	4.078940E-11	1.924902E+1
-5.000000E-2	2.163825E-2	-2.163825E-2	-8.392416E-8	1.963184E+1
-1.000000E-1	4.412247E-2	-4.412247E-2	-1.711294E-7	2.020703E+1
-1.500000E-1	6.829322E-2	-6.829322E-2	-2.648759E-7	2.039453E+1
-2.000000E-1	9.269092E-2	-9.269092E-2	-3.595026E-7	2.058301E+1
-2.500000E-1	1.189830E-1	-1.189830E-1	-4.614768E-7	2.077051E+1
-3.000000E-1	1.454750E-1	-1.454750E-1	-5.642262E-7	2.095898E+1
-3.500000E-1	1.744738E-1	-1.744738E-1	-6.766981E-7	2.114746E+1
-4.000000E-1	2.030854E-1	-2.030854E-1	-7.876687E-7	2.133496E+1
-4.500000E-1	2.339624E-1	-2.339624E-1	-9.074253E-7	2.152344E+1
-5.000000E-1	2.674945E-1	-2.674945E-1	-1.037480E-6	2.171191E+1
-5.000000E-1	2.683781E-1	-2.683781E-1	-1.040907E-6	2.189941E+1
-4.500000E-1	2.356425E-1	-2.356425E-1	-9.139416E-7	2.208789E+1
-4.000000E-1	2.038658E-1	-2.038658E-1	-7.906955E-7	2.227539E+1
-3.500000E-1	1.741464E-1	-1.741464E-1	-6.754284E-7	2.246387E+1
-3.000000E-1	1.461257E-1	-1.461257E-1	-5.667499E-7	2.265234E+1
-2.500000E-1	1.187157E-1	-1.187157E-1	-4.604400E-7	2.283984E+1
-2.000000E-1	9.230499E-2	-9.230499E-2	-3.580058E-7	2.302832E+1
-1.500000E-1	6.767363E-2	-6.767363E-2	-2.624728E-7	2.321680E+1
-1.000000E-1	4.402119E-2	-4.402119E-2	-1.707366E-7	2.340430E+1
-5.000000E-2	2.181967E-2	-2.181967E-2	-8.462780E-8	2.378613E+1
0.000000E+0	1.092858E-5	1.092858E-5	4.238660E-11	2.490430E+1
