J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1082e-009
1.5849e-008	-7.8	0	6.5305e-009
2.1544e-008	-7.6667	0	3.599e-008
2.9286e-008	-7.5333	0	1.8548e-007
3.9811e-008	-7.4	0	8.9397e-007
5.4117e-008	-7.2667	0	4.0294e-006
7.3564e-008	-7.1333	0	1.6984e-005
1e-007	-7	0	6.6951e-005
1.3594e-007	-6.8667	0	0.00024681
1.8478e-007	-6.7333	0	0.00085086
2.5119e-007	-6.6	0	0.0027432
3.4145e-007	-6.4667	0	0.0082707
4.6416e-007	-6.3333	0	0.02332
6.3096e-007	-6.2	0	0.061491
8.577e-007	-6.0667	0	0.15163
1.1659e-006	-5.9333	0	0.34967
1.5849e-006	-5.8	0	0.75409
2.1544e-006	-5.6667	0	1.5209
2.9286e-006	-5.5333	0	2.8684
3.9811e-006	-5.4	0	5.0594
5.4117e-006	-5.2667	0	8.3455
7.3564e-006	-5.1333	3	12.874
1e-005	-5	15	18.571
1.3594e-005	-4.8667	37	25.054
1.8478e-005	-4.7333	43	31.609
2.5119e-005	-4.6	43	37.294
3.4145e-005	-4.4667	34	41.149
4.6416e-005	-4.3333	29	42.46
6.3096e-005	-4.2	39	40.973
8.577e-005	-4.0667	58	36.975
0.00011659	-3.9333	27	31.204
0.00015849	-3.8	12	24.627
0.00021544	-3.6667	4	18.177
0.00029286	-3.5333	18	12.546
0.00039811	-3.4	38	8.0983
0.00054117	-3.2667	4	4.8885
0.00073564	-3.1333	0	2.7597
0.001	-3	0	1.4569
0.0013594	-2.8667	0	0.71929
0.0018478	-2.7333	0	0.3321
0.0025119	-2.6	0	0.14339
0.0034145	-2.4667	0	0.057902
0.0046416	-2.3333	0	0.021865
0.0063096	-2.2	0	0.0077214
0.008577	-2.0667	0	0.00255
0.011659	-1.9333	0	0.00078755
0.015849	-1.8	0	0.00022747
0.021544	-1.6667	0	6.1439e-005
0.029286	-1.5333	0	1.5519e-005
0.039811	-1.4	0	3.666e-006
0.054117	-1.2667	0	8.0987e-007
0.073564	-1.1333	0	1.6731e-007
0.1	-1	0	3.2325e-008
0.13594	-0.86667	0	5.8404e-009
0.18478	-0.73333	0	9.8684e-010
0.25119	-0.6	0	1.5593e-010
0.34145	-0.46667	0	2.3043e-011
0.46416	-0.33333	0	3.1844e-012
0.63096	-0.2	0	4.1153e-013
0.8577	-0.066667	0	4.9738e-014
1.1659	0.066667	0	5.6216e-015
1.5849	0.2	0	5.942e-016
2.1544	0.33333	0	5.8735e-017
2.9286	0.46667	0	5.4295e-018
3.9811	0.6	0	4.6937e-019
5.4117	0.73333	0	3.7946e-020
7.3564	0.86667	0	2.8689e-021
10	1	0	2.0284e-022
13.594	1.1333	0	1.3412e-023
18.478	1.2667	0	8.2935e-025
25.119	1.4	0	4.7959e-026
34.145	1.5333	0	2.5935e-027
46.416	1.6667	0	1.3116e-028
63.096	1.8	0	6.2034e-030
85.77	1.9333	0	2.7438e-031
