J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.8946e-005
1.5849e-008	-7.8	0	6.5323e-005
2.1544e-008	-7.6667	0	0.00021316
2.9286e-008	-7.5333	0	0.0006583
3.9811e-008	-7.4	0	0.0019242
5.4117e-008	-7.2667	0	0.005323
7.3564e-008	-7.1333	0	0.013937
1e-007	-7	0	0.034536
1.3594e-007	-6.8667	0	0.080995
1.8478e-007	-6.7333	0	0.17978
2.5119e-007	-6.6	0	0.37768
3.4145e-007	-6.4667	0	0.75092
4.6416e-007	-6.3333	0	1.4131
6.3096e-007	-6.2	0	2.5166
8.577e-007	-6.0667	0	4.242
1.1659e-006	-5.9333	1	6.7672
1.5849e-006	-5.8	0	10.218
2.1544e-006	-5.6667	5	14.601
2.9286e-006	-5.5333	17	19.747
3.9811e-006	-5.4	35	25.276
5.4117e-006	-5.2667	42	30.621
7.3564e-006	-5.1333	53	35.11
1e-005	-5	42	38.1
1.3594e-005	-4.8667	11	39.13
1.8478e-005	-4.7333	34	38.036
2.5119e-005	-4.6	34	34.992
3.4145e-005	-4.4667	38	30.467
4.6416e-005	-4.3333	31	25.107
6.3096e-005	-4.2	1	19.581
8.577e-005	-4.0667	19	14.454
0.00011659	-3.9333	30	10.098
0.00015849	-3.8	11	6.6767
0.00021544	-3.6667	0	4.1782
0.00029286	-3.5333	0	2.4746
0.00039811	-3.4	0	1.3871
0.00054117	-3.2667	0	0.7359
0.00073564	-3.1333	0	0.3695
0.001	-3	0	0.17559
0.0013594	-2.8667	0	0.078975
0.0018478	-2.7333	0	0.033618
0.0025119	-2.6	0	0.013544
0.0034145	-2.4667	0	0.0051642
0.0046416	-2.3333	0	0.0018636
0.0063096	-2.2	0	0.00063651
0.008577	-2.0667	0	0.00020575
0.011659	-1.9333	0	6.2947e-005
0.015849	-1.8	0	1.8227e-005
0.021544	-1.6667	0	4.9949e-006
0.029286	-1.5333	0	1.2955e-006
0.039811	-1.4	0	3.1801e-007
0.054117	-1.2667	0	7.3883e-008
0.073564	-1.1333	0	1.6246e-008
0.1	-1	0	3.3808e-009
0.13594	-0.86667	0	6.6589e-010
0.18478	-0.73333	0	1.2413e-010
0.25119	-0.6	0	2.19e-011
0.34145	-0.46667	0	3.6568e-012
0.46416	-0.33333	0	5.7789e-013
0.63096	-0.2	0	8.6435e-014
0.8577	-0.066667	0	1.2236e-014
1.1659	0.066667	0	1.6393e-015
1.5849	0.2	0	2.0786e-016
2.1544	0.33333	0	2.4946e-017
2.9286	0.46667	0	2.8334e-018
3.9811	0.6	0	3.0458e-019
5.4117	0.73333	0	3.0988e-020
7.3564	0.86667	0	2.9839e-021
10	1	0	2.7194e-022
13.594	1.1333	0	2.3455e-023
18.478	1.2667	0	1.9147e-024
25.119	1.4	0	1.4793e-025
34.145	1.5333	0	1.0817e-026
46.416	1.6667	0	7.4863e-028
63.096	1.8	0	4.9035e-029
85.77	1.9333	0	3.0398e-030
