J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	5.712e-010
1.5849e-008	-7.8	0	3.3866e-009
2.1544e-008	-7.6667	0	1.8803e-008
2.9286e-008	-7.5333	0	9.7773e-008
3.9811e-008	-7.4	0	4.761e-007
5.4117e-008	-7.2667	0	2.1711e-006
7.3564e-008	-7.1333	0	9.2721e-006
1e-007	-7	0	3.7082e-005
1.3594e-007	-6.8667	0	0.00013889
1.8478e-007	-6.7333	0	0.00048715
2.5119e-007	-6.6	0	0.0016002
3.4145e-007	-6.4667	0	0.0049223
4.6416e-007	-6.3333	0	0.01418
6.3096e-007	-6.2	0	0.038255
8.577e-007	-6.0667	0	0.096649
1.1659e-006	-5.9333	0	0.22867
1.5849e-006	-5.8	0	0.50668
2.1544e-006	-5.6667	0	1.0514
2.9286e-006	-5.5333	0	2.0431
3.9811e-006	-5.4	0	3.718
5.4117e-006	-5.2667	0	6.3364
7.3564e-006	-5.1333	2	10.113
1e-005	-5	5	15.115
1.3594e-005	-4.8667	19	21.157
1.8478e-005	-4.7333	48	27.733
2.5119e-005	-4.6	43	34.044
3.4145e-005	-4.4667	30	39.138
4.6416e-005	-4.3333	51	42.135
6.3096e-005	-4.2	30	42.482
8.577e-005	-4.0667	35	40.111
0.00011659	-3.9333	37	35.467
0.00015849	-3.8	40	29.369
0.00021544	-3.6667	4	22.775
0.00029286	-3.5333	16	16.54
0.00039811	-3.4	37	11.249
0.00054117	-3.2667	7	7.1644
0.00073564	-3.1333	0	4.2732
0.001	-3	0	2.3869
0.0013594	-2.8667	0	1.2486
0.0018478	-2.7333	0	0.61167
0.0025119	-2.6	0	0.28061
0.0034145	-2.4667	0	0.12056
0.0046416	-2.3333	0	0.048506
0.0063096	-2.2	0	0.018277
0.008577	-2.0667	0	0.0064492
0.011659	-1.9333	0	0.0021311
0.015849	-1.8	0	0.00065951
0.021544	-1.6667	0	0.00019113
0.029286	-1.5333	0	5.1874e-005
0.039811	-1.4	0	1.3185e-005
0.054117	-1.2667	0	3.1383e-006
0.073564	-1.1333	0	6.9955e-007
0.1	-1	0	1.4603e-007
0.13594	-0.86667	0	2.8548e-008
0.18478	-0.73333	0	5.2265e-009
0.25119	-0.6	0	8.9608e-010
0.34145	-0.46667	0	1.4388e-010
0.46416	-0.33333	0	2.1634e-011
0.63096	-0.2	0	3.0463e-012
0.8577	-0.066667	0	4.0172e-013
1.1659	0.066667	0	4.9611e-014
1.5849	0.2	0	5.7376e-015
2.1544	0.33333	0	6.2143e-016
2.9286	0.46667	0	6.3031e-017
3.9811	0.6	0	5.9871e-018
5.4117	0.73333	0	5.3258e-019
7.3564	0.86667	0	4.4366e-020
10	1	0	3.4612e-021
13.594	1.1333	0	2.5287e-022
18.478	1.2667	0	1.7301e-023
25.119	1.4	0	1.1086e-024
34.145	1.5333	0	6.652e-026
46.416	1.6667	0	3.738e-027
63.096	1.8	0	1.9671e-028
85.77	1.9333	0	9.6945e-030
