J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.8975e-005
1.5849e-008	-7.8	0	0.00010304
2.1544e-008	-7.6667	0	0.00034521
2.9286e-008	-7.5333	0	0.0010896
3.9811e-008	-7.4	0	0.0032402
5.4117e-008	-7.2667	0	0.009078
7.3564e-008	-7.1333	0	0.023962
1e-007	-7	0	0.059587
1.3594e-007	-6.8667	0	0.13961
1.8478e-007	-6.7333	0	0.30815
2.5119e-007	-6.6	0	0.64081
3.4145e-007	-6.4667	0	1.2555
4.6416e-007	-6.3333	0	2.3174
6.3096e-007	-6.2	0	4.03
8.577e-007	-6.0667	2	6.6026
1.1659e-006	-5.9333	2	10.192
1.5849e-006	-5.8	9	14.821
2.1544e-006	-5.6667	32	20.306
2.9286e-006	-5.5333	29	26.21
3.9811e-006	-5.4	30	31.874
5.4117e-006	-5.2667	44	36.519
7.3564e-006	-5.1333	36	39.419
1e-005	-5	41	40.087
1.3594e-005	-4.8667	27	38.408
1.8478e-005	-4.7333	42	34.669
2.5119e-005	-4.6	38	29.483
3.4145e-005	-4.4667	12	23.622
4.6416e-005	-4.3333	5	17.831
6.3096e-005	-4.2	12	12.68
8.577e-005	-4.0667	40	8.4958
0.00011659	-3.9333	3	5.3628
0.00015849	-3.8	0	3.1893
0.00021544	-3.6667	0	1.7869
0.00029286	-3.5333	0	0.94323
0.00039811	-3.4	0	0.46908
0.00054117	-3.2667	0	0.21978
0.00073564	-3.1333	0	0.097014
0.001	-3	0	0.040346
0.0013594	-2.8667	0	0.015808
0.0018478	-2.7333	0	0.0058352
0.0025119	-2.6	0	0.0020293
0.0034145	-2.4667	0	0.0006649
0.0046416	-2.3333	0	0.00020524
0.0063096	-2.2	0	5.9689e-005
0.008577	-2.0667	0	1.6354e-005
0.011659	-1.9333	0	4.2217e-006
0.015849	-1.8	0	1.0267e-006
0.021544	-1.6667	0	2.3524e-007
0.029286	-1.5333	0	5.078e-008
0.039811	-1.4	0	1.0327e-008
0.054117	-1.2667	0	1.9787e-009
0.073564	-1.1333	0	3.5719e-010
0.1	-1	0	6.0747e-011
0.13594	-0.86667	0	9.7334e-012
0.18478	-0.73333	0	1.4693e-012
0.25119	-0.6	0	2.0896e-013
0.34145	-0.46667	0	2.7998e-014
0.46416	-0.33333	0	3.5344e-015
0.63096	-0.2	0	4.2034e-016
0.8577	-0.066667	0	4.7098e-017
1.1659	0.066667	0	4.9718e-018
1.5849	0.2	0	4.9447e-019
2.1544	0.33333	0	4.6331e-020
2.9286	0.46667	0	4.0899e-021
3.9811	0.6	0	3.4015e-022
5.4117	0.73333	0	2.6652e-023
7.3564	0.86667	0	1.9675e-024
10	1	0	1.3683e-025
13.594	1.1333	0	8.9659e-027
18.478	1.2667	0	5.5348e-028
25.119	1.4	0	3.219e-029
34.145	1.5333	0	1.7638e-030
46.416	1.6667	0	9.1053e-032
63.096	1.8	0	4.4284e-033
85.77	1.9333	0	2.0291e-034
