J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.0823e-011
1.5849e-008	-7.8	0	1.5591e-010
2.1544e-008	-7.6667	0	1.084e-009
2.9286e-008	-7.5333	0	6.9993e-009
3.9811e-008	-7.4	0	4.1966e-008
5.4117e-008	-7.2667	0	2.3365e-007
7.3564e-008	-7.1333	0	1.2081e-006
1e-007	-7	0	5.8002e-006
1.3594e-007	-6.8667	0	2.586e-005
1.8478e-007	-6.7333	0	0.00010707
2.5119e-007	-6.6	0	0.00041164
3.4145e-007	-6.4667	0	0.0014697
4.6416e-007	-6.3333	0	0.0048725
6.3096e-007	-6.2	0	0.015001
8.577e-007	-6.0667	0	0.042887
1.1659e-006	-5.9333	0	0.11386
1.5849e-006	-5.8	0	0.28071
2.1544e-006	-5.6667	0	0.64265
2.9286e-006	-5.5333	0	1.3662
3.9811e-006	-5.4	0	2.6972
5.4117e-006	-5.2667	0	4.9447
7.3564e-006	-5.1333	0	8.4179
1e-005	-5	7	13.308
1.3594e-005	-4.8667	9	19.536
1.8478e-005	-4.7333	36	26.633
2.5119e-005	-4.6	59	33.715
3.4145e-005	-4.4667	33	39.634
4.6416e-005	-4.3333	31	43.266
6.3096e-005	-4.2	41	43.86
8.577e-005	-4.0667	56	41.288
0.00011659	-3.9333	25	36.092
0.00015849	-3.8	36	29.298
0.00021544	-3.6667	8	22.086
0.00029286	-3.5333	3	15.46
0.00039811	-3.4	26	10.05
0.00054117	-3.2667	33	6.0662
0.00073564	-3.1333	1	3.4004
0.001	-3	0	1.77
0.0013594	-2.8667	0	0.85558
0.0018478	-2.7333	0	0.38404
0.0025119	-2.6	0	0.16008
0.0034145	-2.4667	0	0.061963
0.0046416	-2.3333	0	0.022272
0.0063096	-2.2	0	0.007434
0.008577	-2.0667	0	0.0023042
0.011659	-1.9333	0	0.00066323
0.015849	-1.8	0	0.00017727
0.021544	-1.6667	0	4.4e-005
0.029286	-1.5333	0	1.0141e-005
0.039811	-1.4	0	2.1706e-006
0.054117	-1.2667	0	4.3143e-007
0.073564	-1.1333	0	7.9628e-008
0.1	-1	0	1.3648e-008
0.13594	-0.86667	0	2.1722e-009
0.18478	-0.73333	0	3.2104e-010
0.25119	-0.6	0	4.4062e-011
0.34145	-0.46667	0	5.6157e-012
0.46416	-0.33333	0	6.6463e-013
0.63096	-0.2	0	7.3045e-014
0.8577	-0.066667	0	7.4549e-015
1.1659	0.066667	0	7.0652e-016
1.5849	0.2	0	6.218e-017
2.1544	0.33333	0	5.0817e-018
2.9286	0.46667	0	3.8566e-019
3.9811	0.6	0	2.7179e-020
5.4117	0.73333	0	1.7787e-021
7.3564	0.86667	0	1.081e-022
10	1	0	6.1003e-024
13.594	1.1333	0	3.1969e-025
18.478	1.2667	0	1.5558e-026
25.119	1.4	0	7.0306e-028
34.145	1.5333	0	2.9504e-029
46.416	1.6667	0	1.1498e-030
63.096	1.8	0	4.1607e-032
85.77	1.9333	0	1.3982e-033
