J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.4143e-012
1.5849e-008	-7.8	0	1.1525e-011
2.1544e-008	-7.6667	0	8.7274e-011
2.9286e-008	-7.5333	0	6.1418e-010
3.9811e-008	-7.4	0	4.0167e-009
5.4117e-008	-7.2667	0	2.4412e-008
7.3564e-008	-7.1333	0	1.3788e-007
1e-007	-7	0	7.2367e-007
1.3594e-007	-6.8667	0	3.5298e-006
1.8478e-007	-6.7333	0	1.6e-005
2.5119e-007	-6.6	0	6.7399e-005
3.4145e-007	-6.4667	0	0.00026384
4.6416e-007	-6.3333	0	0.00095984
6.3096e-007	-6.2	0	0.003245
8.577e-007	-6.0667	0	0.010195
1.1659e-006	-5.9333	0	0.029766
1.5849e-006	-5.8	0	0.080763
2.1544e-006	-5.6667	0	0.20364
2.9286e-006	-5.5333	0	0.47718
3.9811e-006	-5.4	0	1.0391
5.4117e-006	-5.2667	0	2.1028
7.3564e-006	-5.1333	0	3.9545
1e-005	-5	0	6.911
1.3594e-005	-4.8667	0	11.224
1.8478e-005	-4.7333	6	16.941
2.5119e-005	-4.6	14	23.761
3.4145e-005	-4.4667	64	30.972
4.6416e-005	-4.3333	43	37.517
6.3096e-005	-4.2	39	42.232
8.577e-005	-4.0667	48	44.179
0.00011659	-3.9333	25	42.949
0.00015849	-3.8	31	38.802
0.00021544	-3.6667	50	32.577
0.00029286	-3.5333	21	25.418
0.00039811	-3.4	3	18.429
0.00054117	-3.2667	10	12.418
0.00073564	-3.1333	46	7.7759
0.001	-3	2	4.5249
0.0013594	-2.8667	2	2.447
0.0018478	-2.7333	0	1.2297
0.0025119	-2.6	0	0.57432
0.0034145	-2.4667	0	0.24926
0.0046416	-2.3333	0	0.10053
0.0063096	-2.2	0	0.037682
0.008577	-2.0667	0	0.013126
0.011659	-1.9333	0	0.0042488
0.015849	-1.8	0	0.0012781
0.021544	-1.6667	0	0.0003573
0.029286	-1.5333	0	9.2822e-005
0.039811	-1.4	0	2.241e-005
0.054117	-1.2667	0	5.0278e-006
0.073564	-1.1333	0	1.0483e-006
0.1	-1	0	2.0312e-007
0.13594	-0.86667	0	3.6574e-008
0.18478	-0.73333	0	6.1201e-009
0.25119	-0.6	0	9.5171e-010
0.34145	-0.46667	0	1.3753e-010
0.46416	-0.33333	0	1.847e-011
0.63096	-0.2	0	2.3052e-012
0.8577	-0.066667	0	2.6736e-013
1.1659	0.066667	0	2.8816e-014
1.5849	0.2	0	2.8863e-015
2.1544	0.33333	0	2.6866e-016
2.9286	0.46667	0	2.324e-017
3.9811	0.6	0	1.8682e-018
5.4117	0.73333	0	1.3956e-019
7.3564	0.86667	0	9.6891e-021
10	1	0	6.251e-022
13.594	1.1333	0	3.7478e-023
18.478	1.2667	0	2.0882e-024
25.119	1.4	0	1.0812e-025
34.145	1.5333	0	5.2027e-027
46.416	1.6667	0	2.3265e-028
63.096	1.8	0	9.6679e-030
85.77	1.9333	0	3.7336e-031
