J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	4.743e-005
1.5849e-008	-7.8	0	0.00016459
2.1544e-008	-7.6667	0	0.00053822
2.9286e-008	-7.5333	0	0.0016584
3.9811e-008	-7.4	0	0.0048152
5.4117e-008	-7.2667	0	0.013174
7.3564e-008	-7.1333	0	0.033963
1e-007	-7	0	0.082504
1.3594e-007	-6.8667	0	0.18886
1.8478e-007	-6.7333	0	0.40735
2.5119e-007	-6.6	0	0.82794
3.4145e-007	-6.4667	0	1.5857
4.6416e-007	-6.3333	0	2.8616
6.3096e-007	-6.2	0	4.8661
8.577e-007	-6.0667	1	7.7974
1.1659e-006	-5.9333	2	11.773
1.5849e-006	-5.8	14	16.751
2.1544e-006	-5.6667	40	22.457
2.9286e-006	-5.5333	21	28.37
3.9811e-006	-5.4	48	33.771
5.4117e-006	-5.2667	44	37.881
7.3564e-006	-5.1333	22	40.038
1e-005	-5	36	39.877
1.3594e-005	-4.8667	40	37.424
1.8478e-005	-4.7333	36	33.095
2.5119e-005	-4.6	39	27.577
3.4145e-005	-4.4667	8	21.654
4.6416e-005	-4.3333	2	16.021
6.3096e-005	-4.2	20	11.17
8.577e-005	-4.0667	31	7.3382
0.00011659	-3.9333	0	4.5426
0.00015849	-3.8	0	2.6498
0.00021544	-3.6667	0	1.4565
0.00029286	-3.5333	0	0.75436
0.00039811	-3.4	0	0.36816
0.00054117	-3.2667	0	0.16931
0.00073564	-3.1333	0	0.073368
0.001	-3	0	0.029959
0.0013594	-2.8667	0	0.011527
0.0018478	-2.7333	0	0.0041793
0.0025119	-2.6	0	0.0014278
0.0034145	-2.4667	0	0.00045964
0.0046416	-2.3333	0	0.00013943
0.0063096	-2.2	0	3.9855e-005
0.008577	-2.0667	0	1.0735e-005
0.011659	-1.9333	0	2.7244e-006
0.015849	-1.8	0	6.5156e-007
0.021544	-1.6667	0	1.4683e-007
0.029286	-1.5333	0	3.1179e-008
0.039811	-1.4	0	6.2386e-009
0.054117	-1.2667	0	1.1763e-009
0.073564	-1.1333	0	2.0898e-010
0.1	-1	0	3.4985e-011
0.13594	-0.86667	0	5.5189e-012
0.18478	-0.73333	0	8.2036e-013
0.25119	-0.6	0	1.1491e-013
0.34145	-0.46667	0	1.5166e-014
0.46416	-0.33333	0	1.8861e-015
0.63096	-0.2	0	2.2104e-016
0.8577	-0.066667	0	2.4409e-017
1.1659	0.066667	0	2.5398e-018
1.5849	0.2	0	2.4903e-019
2.1544	0.33333	0	2.3008e-020
2.9286	0.46667	0	2.0031e-021
3.9811	0.6	0	1.6432e-022
5.4117	0.73333	0	1.2702e-023
7.3564	0.86667	0	9.2523e-025
10	1	0	6.3505e-026
13.594	1.1333	0	4.1072e-027
18.478	1.2667	0	2.503e-028
25.119	1.4	0	1.4374e-029
34.145	1.5333	0	7.778e-031
46.416	1.6667	0	3.966e-032
63.096	1.8	0	1.9055e-033
85.77	1.9333	0	8.627e-035
