J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	4.6246e-008
1.5849e-008	-7.8	0	2.1588e-007
2.1544e-008	-7.6667	0	9.4919e-007
2.9286e-008	-7.5333	0	3.9309e-006
3.9811e-008	-7.4	0	1.5333e-005
5.4117e-008	-7.2667	0	5.6332e-005
7.3564e-008	-7.1333	0	0.00019493
1e-007	-7	0	0.00063535
1.3594e-007	-6.8667	0	0.0019505
1.8478e-007	-6.7333	0	0.0056397
2.5119e-007	-6.6	0	0.01536
3.4145e-007	-6.4667	0	0.0394
4.6416e-007	-6.3333	0	0.095195
6.3096e-007	-6.2	0	0.21664
8.577e-007	-6.0667	0	0.46435
1.1659e-006	-5.9333	0	0.93747
1.5849e-006	-5.8	0	1.7827
2.1544e-006	-5.6667	0	3.1928
2.9286e-006	-5.5333	0	5.3862
3.9811e-006	-5.4	0	8.5582
5.4117e-006	-5.2667	3	12.808
7.3564e-006	-5.1333	11	18.054
1e-005	-5	37	23.971
1.3594e-005	-4.8667	55	29.976
1.8478e-005	-4.7333	31	35.308
2.5119e-005	-4.6	30	39.171
3.4145e-005	-4.4667	39	40.931
4.6416e-005	-4.3333	31	40.285
6.3096e-005	-4.2	30	37.345
8.577e-005	-4.0667	64	32.607
0.00011659	-3.9333	11	26.816
0.00015849	-3.8	4	20.772
0.00021544	-3.6667	24	15.155
0.00029286	-3.5333	30	10.414
0.00039811	-3.4	4	6.7407
0.00054117	-3.2667	0	4.1094
0.00073564	-3.1333	0	2.3596
0.001	-3	0	1.2762
0.0013594	-2.8667	0	0.6501
0.0018478	-2.7333	0	0.31192
0.0025119	-2.6	0	0.14096
0.0034145	-2.4667	0	0.060002
0.0046416	-2.3333	0	0.024056
0.0063096	-2.2	0	0.0090842
0.008577	-2.0667	0	0.003231
0.011659	-1.9333	0	0.0010824
0.015849	-1.8	0	0.00034154
0.021544	-1.6667	0	0.00010151
0.029286	-1.5333	0	2.8414e-005
0.039811	-1.4	0	7.4917e-006
0.054117	-1.2667	0	1.8605e-006
0.073564	-1.1333	0	4.3518e-007
0.1	-1	0	9.5875e-008
0.13594	-0.86667	0	1.9895e-008
0.18478	-0.73333	0	3.8885e-009
0.25119	-0.6	0	7.1583e-010
0.34145	-0.46667	0	1.2412e-010
0.46416	-0.33333	0	2.0271e-011
0.63096	-0.2	0	3.1182e-012
0.8577	-0.066667	0	4.5178e-013
1.1659	0.066667	0	6.1652e-014
1.5849	0.2	0	7.9245e-015
2.1544	0.33333	0	9.5938e-016
2.9286	0.46667	0	1.094e-016
3.9811	0.6	0	1.175e-017
5.4117	0.73333	0	1.1886e-018
7.3564	0.86667	0	1.1325e-019
10	1	0	1.0164e-020
13.594	1.1333	0	8.5914e-022
18.478	1.2667	0	6.8402e-023
25.119	1.4	0	5.1295e-024
34.145	1.5333	0	3.6231e-025
46.416	1.6667	0	2.4103e-026
63.096	1.8	0	1.5103e-027
85.77	1.9333	0	8.9139e-029
