J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	5.367e-007
1.5849e-008	-7.8	0	2.174e-006
2.1544e-008	-7.6667	0	8.3253e-006
2.9286e-008	-7.5333	0	3.0139e-005
3.9811e-008	-7.4	0	0.00010315
5.4117e-008	-7.2667	0	0.00033373
7.3564e-008	-7.1333	0	0.0010208
1e-007	-7	0	0.0029517
1.3594e-007	-6.8667	0	0.0080687
1.8478e-007	-6.7333	0	0.020852
2.5119e-007	-6.6	0	0.050942
3.4145e-007	-6.4667	0	0.11766
4.6416e-007	-6.3333	0	0.25689
6.3096e-007	-6.2	0	0.53026
8.577e-007	-6.0667	0	1.0347
1.1659e-006	-5.9333	0	1.9088
1.5849e-006	-5.8	0	3.3289
2.1544e-006	-5.6667	0	5.4883
2.9286e-006	-5.5333	0	8.5542
3.9811e-006	-5.4	2	12.604
5.4117e-006	-5.2667	9	17.557
7.3564e-006	-5.1333	32	23.121
1e-005	-5	60	28.783
1.3594e-005	-4.8667	31	33.875
1.8478e-005	-4.7333	36	37.69
2.5119e-005	-4.6	22	39.643
3.4145e-005	-4.4667	39	39.419
4.6416e-005	-4.3333	35	37.055
6.3096e-005	-4.2	39	32.93
8.577e-005	-4.0667	38	27.666
0.00011659	-3.9333	2	21.973
0.00015849	-3.8	13	16.498
0.00021544	-3.6667	36	11.71
0.00029286	-3.5333	10	7.8581
0.00039811	-3.4	0	4.985
0.00054117	-3.2667	0	2.9896
0.00073564	-3.1333	0	1.6949
0.001	-3	0	0.90845
0.0013594	-2.8667	0	0.46031
0.0018478	-2.7333	0	0.22049
0.0025119	-2.6	0	0.09985
0.0034145	-2.4667	0	0.042746
0.0046416	-2.3333	0	0.0173
0.0063096	-2.2	0	0.006619
0.008577	-2.0667	0	0.0023941
0.011659	-1.9333	0	0.00081864
0.015849	-1.8	0	0.00026463
0.021544	-1.6667	0	8.0871e-005
0.029286	-1.5333	0	2.3364e-005
0.039811	-1.4	0	6.3811e-006
0.054117	-1.2667	0	1.6476e-006
0.073564	-1.1333	0	4.0216e-007
0.1	-1	0	9.2801e-008
0.13594	-0.86667	0	2.0245e-008
0.18478	-0.73333	0	4.1751e-009
0.25119	-0.6	0	8.1398e-010
0.34145	-0.46667	0	1.5003e-010
0.46416	-0.33333	0	2.6141e-011
0.63096	-0.2	0	4.3061e-012
0.8577	-0.066667	0	6.7056e-013
1.1659	0.066667	0	9.8717e-014
1.5849	0.2	0	1.3739e-014
2.1544	0.33333	0	1.8076e-015
2.9286	0.46667	0	2.2483e-016
3.9811	0.6	0	2.6438e-017
5.4117	0.73333	0	2.9389e-018
7.3564	0.86667	0	3.0884e-019
10	1	0	3.0683e-020
13.594	1.1333	0	2.8818e-021
18.478	1.2667	0	2.5587e-022
25.119	1.4	0	2.1477e-023
34.145	1.5333	0	1.7043e-024
46.416	1.6667	0	1.2785e-025
63.096	1.8	0	9.0669e-027
85.77	1.9333	0	6.0788e-028
