J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0014227
1.5849e-008	-7.8	0	0.0040083
2.1544e-008	-7.6667	0	0.010686
2.9286e-008	-7.5333	0	0.026954
3.9811e-008	-7.4	0	0.064332
5.4117e-008	-7.2667	0	0.14529
7.3564e-008	-7.1333	0	0.31047
1e-007	-7	0	0.62775
1.3594e-007	-6.8667	0	1.201
1.8478e-007	-6.7333	1	2.1742
2.5119e-007	-6.6	1	3.7242
3.4145e-007	-6.4667	0	6.0361
4.6416e-007	-6.3333	2	9.2569
6.3096e-007	-6.2	7	13.433
8.577e-007	-6.0667	28	18.444
1.1659e-006	-5.9333	27	23.962
1.5849e-006	-5.8	32	29.457
2.1544e-006	-5.6667	55	34.264
2.9286e-006	-5.5333	30	37.712
3.9811e-006	-5.4	19	39.274
5.4117e-006	-5.2667	21	38.7
7.3564e-006	-5.1333	50	36.084
1e-005	-5	54	31.835
1.3594e-005	-4.8667	31	26.576
1.8478e-005	-4.7333	2	20.992
2.5119e-005	-4.6	8	15.689
3.4145e-005	-4.4667	22	11.095
4.6416e-005	-4.3333	14	7.4244
6.3096e-005	-4.2	0	4.7009
8.577e-005	-4.0667	0	2.8163
0.00011659	-3.9333	0	1.5965
0.00015849	-3.8	0	0.85634
0.00021544	-3.6667	0	0.43462
0.00029286	-3.5333	0	0.20872
0.00039811	-3.4	0	0.094843
0.00054117	-3.2667	0	0.040779
0.00073564	-3.1333	0	0.01659
0.001	-3	0	0.0063864
0.0013594	-2.8667	0	0.0023262
0.0018478	-2.7333	0	0.00080173
0.0025119	-2.6	0	0.00026145
0.0034145	-2.4667	0	8.0677e-005
0.0046416	-2.3333	0	2.3555e-005
0.0063096	-2.2	0	6.5076e-006
0.008577	-2.0667	0	1.7011e-006
0.011659	-1.9333	0	4.2077e-007
0.015849	-1.8	0	9.8477e-008
0.021544	-1.6667	0	2.1808e-008
0.029286	-1.5333	0	4.5697e-009
0.039811	-1.4	0	9.0603e-010
0.054117	-1.2667	0	1.6998e-010
0.073564	-1.1333	0	3.0173e-011
0.1	-1	0	5.068e-012
0.13594	-0.86667	0	8.0546e-013
0.18478	-0.73333	0	1.2113e-013
0.25119	-0.6	0	1.7235e-014
0.34145	-0.46667	0	2.3206e-015
0.46416	-0.33333	0	2.9563e-016
0.63096	-0.2	0	3.5636e-017
0.8577	-0.066667	0	4.0647e-018
1.1659	0.066667	0	4.3868e-019
1.5849	0.2	0	4.4798e-020
2.1544	0.33333	0	4.3287e-021
2.9286	0.46667	0	3.9576e-022
3.9811	0.6	0	3.4238e-023
5.4117	0.73333	0	2.8026e-024
7.3564	0.86667	0	2.1708e-025
10	1	0	1.5909e-026
13.594	1.1333	0	1.1032e-027
18.478	1.2667	0	7.2391e-029
25.119	1.4	0	4.4945e-030
34.145	1.5333	0	2.6404e-031
46.416	1.6667	0	1.4677e-032
63.096	1.8	0	7.7197e-034
85.77	1.9333	0	3.8419e-035
