J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00074726
1.5849e-008	-7.8	0	0.0022114
2.1544e-008	-7.6667	0	0.0061816
2.9286e-008	-7.5333	0	0.016323
3.9811e-008	-7.4	0	0.040715
5.4117e-008	-7.2667	0	0.09593
7.3564e-008	-7.1333	0	0.21351
1e-007	-7	0	0.44887
1.3594e-007	-6.8667	1	0.89143
1.8478e-007	-6.7333	0	1.6723
2.5119e-007	-6.6	0	2.9633
3.4145e-007	-6.4667	0	4.9602
4.6416e-007	-6.3333	1	7.843
6.3096e-007	-6.2	7	11.714
8.577e-007	-6.0667	26	16.527
1.1659e-006	-5.9333	25	22.026
1.5849e-006	-5.8	22	27.729
2.1544e-006	-5.6667	50	32.974
2.9286e-006	-5.5333	42	37.041
3.9811e-006	-5.4	20	39.303
5.4117e-006	-5.2667	18	39.395
7.3564e-006	-5.1333	51	37.299
1e-005	-5	59	33.359
1.3594e-005	-4.8667	26	28.183
1.8478e-005	-4.7333	7	22.491
2.5119e-005	-4.6	5	16.954
3.4145e-005	-4.4667	20	12.073
4.6416e-005	-4.3333	24	8.1206
6.3096e-005	-4.2	0	5.1597
8.577e-005	-4.0667	0	3.0968
0.00011659	-3.9333	0	1.7557
0.00015849	-3.8	0	0.94026
0.00021544	-3.6667	0	0.47566
0.00029286	-3.5333	0	0.2273
0.00039811	-3.4	0	0.1026
0.00054117	-3.2667	0	0.043749
0.00073564	-3.1333	0	0.017621
0.001	-3	0	0.0067043
0.0013594	-2.8667	0	0.0024095
0.0018478	-2.7333	0	0.00081799
0.0025119	-2.6	0	0.00026232
0.0034145	-2.4667	0	7.9461e-005
0.0046416	-2.3333	0	2.2737e-005
0.0063096	-2.2	0	6.1458e-006
0.008577	-2.0667	0	1.5692e-006
0.011659	-1.9333	0	3.7846e-007
0.015849	-1.8	0	8.6222e-008
0.021544	-1.6667	0	1.8555e-008
0.029286	-1.5333	0	3.772e-009
0.039811	-1.4	0	7.2433e-010
0.054117	-1.2667	0	1.3139e-010
0.073564	-1.1333	0	2.2512e-011
0.1	-1	0	3.6436e-012
0.13594	-0.86667	0	5.5707e-013
0.18478	-0.73333	0	8.0452e-014
0.25119	-0.6	0	1.0975e-014
0.34145	-0.46667	0	1.4143e-015
0.46416	-0.33333	0	1.7216e-016
0.63096	-0.2	0	1.9796e-017
0.8577	-0.066667	0	2.1502e-018
1.1659	0.066667	0	2.2061e-019
1.5849	0.2	0	2.1381e-020
2.1544	0.33333	0	1.9574e-021
2.9286	0.46667	0	1.6928e-022
3.9811	0.6	0	1.3828e-023
5.4117	0.73333	0	1.067e-024
7.3564	0.86667	0	7.7776e-026
10	1	0	5.3551e-027
13.594	1.1333	0	3.4829e-028
18.478	1.2667	0	2.1398e-029
25.119	1.4	0	1.2418e-030
34.145	1.5333	0	6.8077e-032
46.416	1.6667	0	3.5253e-033
63.096	1.8	0	1.7244e-034
85.77	1.9333	0	7.9677e-036
