J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.6223e-009
1.5849e-008	-7.8	0	9.3408e-009
2.1544e-008	-7.6667	0	5.0331e-008
2.9286e-008	-7.5333	0	2.538e-007
3.9811e-008	-7.4	0	1.1977e-006
5.4117e-008	-7.2667	0	5.2897e-006
7.3564e-008	-7.1333	0	2.1863e-005
1e-007	-7	0	8.4566e-005
1.3594e-007	-6.8667	0	0.00030612
1.8478e-007	-6.7333	0	0.001037
2.5119e-007	-6.6	0	0.0032878
3.4145e-007	-6.4667	0	0.0097549
4.6416e-007	-6.3333	0	0.027086
6.3096e-007	-6.2	0	0.070386
8.577e-007	-6.0667	0	0.17117
1.1659e-006	-5.9333	0	0.38956
1.5849e-006	-5.8	0	0.82972
2.1544e-006	-5.6667	0	1.6539
2.9286e-006	-5.5333	0	3.0851
3.9811e-006	-5.4	0	5.3858
5.4117e-006	-5.2667	2	8.7991
7.3564e-006	-5.1333	2	13.453
1e-005	-5	12	19.25
1.3594e-005	-4.8667	42	25.778
1.8478e-005	-4.7333	55	32.305
2.5119e-005	-4.6	25	37.887
3.4145e-005	-4.4667	41	41.584
4.6416e-005	-4.3333	41	42.714
6.3096e-005	-4.2	22	41.06
8.577e-005	-4.0667	55	36.938
0.00011659	-3.9333	42	31.098
0.00015849	-3.8	4	24.502
0.00021544	-3.6667	4	18.067
0.00029286	-3.5333	38	12.467
0.00039811	-3.4	16	8.0514
0.00054117	-3.2667	3	4.866
0.00073564	-3.1333	0	2.7522
0.001	-3	0	1.4568
0.0013594	-2.8667	0	0.72165
0.0018478	-2.7333	0	0.33455
0.0025119	-2.6	0	0.14515
0.0034145	-2.4667	0	0.058932
0.0046416	-2.3333	0	0.022393
0.0063096	-2.2	0	0.0079629
0.008577	-2.0667	0	0.00265
0.011659	-1.9333	0	0.00082532
0.015849	-1.8	0	0.00024055
0.021544	-1.6667	0	6.5616e-005
0.029286	-1.5333	0	1.675e-005
0.039811	-1.4	0	4.0015e-006
0.054117	-1.2667	0	8.9462e-007
0.073564	-1.1333	0	1.8718e-007
0.1	-1	0	3.6652e-008
0.13594	-0.86667	0	6.7164e-009
0.18478	-0.73333	0	1.1518e-009
0.25119	-0.6	0	1.8486e-010
0.34145	-0.46667	0	2.7766e-011
0.46416	-0.33333	0	3.9028e-012
0.63096	-0.2	0	5.134e-013
0.8577	-0.066667	0	6.3204e-014
1.1659	0.066667	0	7.2818e-015
1.5849	0.2	0	7.8513e-016
2.1544	0.33333	0	7.9224e-017
2.9286	0.46667	0	7.4812e-018
3.9811	0.6	0	6.6115e-019
5.4117	0.73333	0	5.468e-020
7.3564	0.86667	0	4.2323e-021
10	1	0	3.0656e-022
13.594	1.1333	0	2.0782e-023
18.478	1.2667	0	1.3184e-024
25.119	1.4	0	7.8273e-026
34.145	1.5333	0	4.349e-027
46.416	1.6667	0	2.2614e-028
63.096	1.8	0	1.1005e-029
85.77	1.9333	0	5.0116e-031
