J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.6537e-006
1.5849e-008	-7.8	0	6.2541e-006
2.1544e-008	-7.6667	0	2.2404e-005
2.9286e-008	-7.5333	0	7.6016e-005
3.9811e-008	-7.4	0	0.0002443
5.4117e-008	-7.2667	0	0.00074369
7.3564e-008	-7.1333	0	0.0021443
1e-007	-7	0	0.0058564
1.3594e-007	-6.8667	0	0.01515
1.8478e-007	-6.7333	0	0.037122
2.5119e-007	-6.6	0	0.086155
3.4145e-007	-6.4667	0	0.1894
4.6416e-007	-6.3333	0	0.39437
6.3096e-007	-6.2	0	0.77781
8.577e-007	-6.0667	0	1.4531
1.1659e-006	-5.9333	0	2.5712
1.5849e-006	-5.8	0	4.3094
2.1544e-006	-5.6667	0	6.8412
2.9286e-006	-5.5333	0	10.287
3.9811e-006	-5.4	3	14.652
5.4117e-006	-5.2667	24	19.767
7.3564e-006	-5.1333	42	25.258
1e-005	-5	44	30.572
1.3594e-005	-4.8667	42	35.049
1.8478e-005	-4.7333	22	38.059
2.5119e-005	-4.6	22	39.146
3.4145e-005	-4.4667	47	38.138
4.6416e-005	-4.3333	34	35.194
6.3096e-005	-4.2	44	30.761
8.577e-005	-4.0667	19	25.468
0.00011659	-3.9333	5	19.971
0.00015849	-3.8	15	14.834
0.00021544	-3.6667	37	10.437
0.00029286	-3.5333	4	6.955
0.00039811	-3.4	0	4.3901
0.00054117	-3.2667	0	2.6247
0.00073564	-3.1333	0	1.4864
0.001	-3	0	0.79729
0.0013594	-2.8667	0	0.40508
0.0018478	-2.7333	0	0.19494
0.0025119	-2.6	0	0.088861
0.0034145	-2.4667	0	0.038366
0.0046416	-2.3333	0	0.01569
0.0063096	-2.2	0	0.0060778
0.008577	-2.0667	0	0.00223
0.011659	-1.9333	0	0.00077499
0.015849	-1.8	0	0.00025511
0.021544	-1.6667	0	7.9542e-005
0.029286	-1.5333	0	2.3491e-005
0.039811	-1.4	0	6.5713e-006
0.054117	-1.2667	0	1.7412e-006
0.073564	-1.1333	0	4.3698e-007
0.1	-1	0	1.0388e-007
0.13594	-0.86667	0	2.339e-008
0.18478	-0.73333	0	4.9884e-009
0.25119	-0.6	0	1.0077e-009
0.34145	-0.46667	0	1.9282e-010
0.46416	-0.33333	0	3.4947e-011
0.63096	-0.2	0	5.9992e-012
0.8577	-0.066667	0	9.7549e-013
1.1659	0.066667	0	1.5024e-013
1.5849	0.2	0	2.1918e-014
2.1544	0.33333	0	3.0286e-015
2.9286	0.46667	0	3.9639e-016
3.9811	0.6	0	4.9141e-017
5.4117	0.73333	0	5.7704e-018
7.3564	0.86667	0	6.418e-019
10	1	0	6.7614e-020
13.594	1.1333	0	6.747e-021
18.478	1.2667	0	6.3771e-022
25.119	1.4	0	5.7092e-023
34.145	1.5333	0	4.8413e-024
46.416	1.6667	0	3.8886e-025
63.096	1.8	0	2.9584e-026
85.77	1.9333	0	2.1318e-027
