voltage_4_12	absJ_4_12	J_4_12	current_4_12	time_4_12	
0.000000E+0	1.626272E-6	1.626272E-6	1.236272E-11	0.000000E+0
5.000000E-2	7.147086E-4	7.147086E-4	5.433128E-9	5.761719E-1
1.000000E-1	9.101354E-4	9.101354E-4	6.918739E-9	1.151367E+0
1.500000E-1	1.582025E-3	1.582025E-3	1.202636E-8	1.339844E+0
2.000000E-1	2.511528E-3	2.511528E-3	1.909233E-8	1.527344E+0
2.500000E-1	3.723453E-3	3.723453E-3	2.830524E-8	1.715820E+0
3.000000E-1	5.251224E-3	5.251224E-3	3.991917E-8	1.903320E+0
3.500000E-1	7.125802E-3	7.125802E-3	5.416948E-8	2.091797E+0
4.000000E-1	9.231787E-3	9.231787E-3	7.017892E-8	2.280273E+0
4.500000E-1	1.184659E-2	1.184659E-2	9.005633E-8	2.467773E+0
5.000000E-1	1.467228E-2	1.467228E-2	1.115369E-7	3.042969E+0
5.000000E-1	1.460730E-2	1.460730E-2	1.110429E-7	3.230469E+0
4.500000E-1	1.163098E-2	1.163098E-2	8.841727E-8	3.612305E+0
4.000000E-1	9.093319E-3	9.093319E-3	6.912631E-8	3.800781E+0
3.500000E-1	6.922236E-3	6.922236E-3	5.262200E-8	3.988281E+0
3.000000E-1	5.100840E-3	5.100840E-3	3.877597E-8	4.176758E+0
2.500000E-1	3.623813E-3	3.623813E-3	2.754779E-8	4.364258E+0
2.000000E-1	2.450714E-3	2.450714E-3	1.863003E-8	4.552734E+0
1.500000E-1	1.563040E-3	1.563040E-3	1.188204E-8	4.741211E+0
1.000000E-1	8.885682E-4	8.885682E-4	6.754788E-9	5.123047E+0
5.000000E-2	3.928790E-4	3.928790E-4	2.986618E-9	5.310547E+0
0.000000E+0	1.036740E-6	1.036740E-6	7.881168E-12	6.205078E+0
-5.000000E-2	3.684588E-4	-3.684588E-4	-2.800979E-9	6.782227E+0
-1.000000E-1	8.380026E-4	-8.380026E-4	-6.370394E-9	6.969727E+0
-1.500000E-1	1.305250E-3	-1.305250E-3	-9.922353E-9	7.158203E+0
-2.000000E-1	2.252262E-3	-2.252262E-3	-1.712142E-8	7.733398E+0
-2.500000E-1	3.280340E-3	-3.280340E-3	-2.493675E-8	7.921875E+0
-3.000000E-1	4.545731E-3	-4.545731E-3	-3.455609E-8	8.109375E+0
-3.500000E-1	6.050848E-3	-6.050848E-3	-4.599781E-8	8.297852E+0
-4.000000E-1	7.915602E-3	-7.915602E-3	-6.017345E-8	8.486328E+0
-4.500000E-1	9.990316E-3	-9.990316E-3	-7.594517E-8	8.673828E+0
-5.000000E-1	1.239366E-2	-1.239366E-2	-9.421510E-8	8.862305E+0
-5.000000E-1	1.238515E-2	-1.238515E-2	-9.415038E-8	9.049805E+0
-4.500000E-1	1.001043E-2	-1.001043E-2	-7.609805E-8	9.238281E+0
-4.000000E-1	7.910039E-3	-7.910039E-3	-6.013116E-8	9.426758E+0
-3.500000E-1	6.062111E-3	-6.062111E-3	-4.608343E-8	9.614258E+0
-3.000000E-1	4.532547E-3	-4.532547E-3	-3.445587E-8	9.802734E+0
-2.500000E-1	3.267687E-3	-3.267687E-3	-2.484056E-8	9.991211E+0
-2.000000E-1	2.242313E-3	-2.242313E-3	-1.704579E-8	1.017871E+1
-1.500000E-1	1.445070E-3	-1.445070E-3	-1.098525E-8	1.036719E+1
-1.000000E-1	8.296581E-4	-8.296581E-4	-6.306960E-9	1.074902E+1
-5.000000E-2	3.737962E-4	-3.737962E-4	-2.841553E-9	1.093652E+1
0.000000E+0	9.310754E-7	9.310754E-7	7.077922E-12	1.183105E+1
