J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1429e-006
1.5849e-008	-7.8	0	3.0398e-006
2.1544e-008	-7.6667	0	7.8631e-006
2.9286e-008	-7.5333	0	1.9781e-005
3.9811e-008	-7.4	0	4.8396e-005
5.4117e-008	-7.2667	0	0.00011515
7.3564e-008	-7.1333	0	0.00026647
1e-007	-7	0	0.00059971
1.3594e-007	-6.8667	0	0.0013126
1.8478e-007	-6.7333	0	0.002794
2.5119e-007	-6.6	0	0.0057842
3.4145e-007	-6.4667	0	0.011645
4.6416e-007	-6.3333	0	0.022802
6.3096e-007	-6.2	0	0.043422
8.577e-007	-6.0667	0	0.080417
1.1659e-006	-5.9333	0	0.14484
1.5849e-006	-5.8	0	0.25372
2.1544e-006	-5.6667	0	0.43223
2.9286e-006	-5.5333	0	0.71611
3.9811e-006	-5.4	0	1.1539
5.4117e-006	-5.2667	0	1.8082
7.3564e-006	-5.1333	0	2.7557
1e-005	-5	1	4.0845
1.3594e-005	-4.8667	1	5.8877
1.8478e-005	-4.7333	0	8.2539
2.5119e-005	-4.6	1	11.253
3.4145e-005	-4.4667	14	14.921
4.6416e-005	-4.3333	22	19.242
6.3096e-005	-4.2	26	24.132
8.577e-005	-4.0667	44	29.434
0.00011659	-3.9333	31	34.915
0.00015849	-3.8	41	40.279
0.00021544	-3.6667	34	45.192
0.00029286	-3.5333	92	49.311
0.00039811	-3.4	59	52.328
0.00054117	-3.2667	33	54.006
0.00073564	-3.1333	14	54.206
0.001	-3	23	52.913
0.0013594	-2.8667	72	50.233
0.0018478	-2.7333	66	46.379
0.0025119	-2.6	77	41.644
0.0034145	-2.4667	48	36.367
0.0046416	-2.3333	18	30.886
0.0063096	-2.2	3	25.511
0.008577	-2.0667	4	20.492
0.011659	-1.9333	30	16.009
0.015849	-1.8	5	12.163
0.021544	-1.6667	5	8.9876
0.029286	-1.5333	20	6.4587
0.039811	-1.4	0	4.5139
0.054117	-1.2667	5	3.0681
0.073564	-1.1333	11	2.0281
0.1	-1	0	1.3038
0.13594	-0.86667	0	0.8152
0.18478	-0.73333	0	0.49569
0.25119	-0.6	0	0.29313
0.34145	-0.46667	0	0.16859
0.46416	-0.33333	0	0.094297
0.63096	-0.2	0	0.051295
0.8577	-0.066667	0	0.027137
1.1659	0.066667	0	0.013962
1.5849	0.2	0	0.0069864
2.1544	0.33333	0	0.0033999
2.9286	0.46667	0	0.0016091
3.9811	0.6	0	0.00074063
5.4117	0.73333	0	0.00033154
7.3564	0.86667	0	0.00014434
10	1	0	6.1111e-005
13.594	1.1333	0	2.5164e-005
18.478	1.2667	0	1.0077e-005
25.119	1.4	0	3.9247e-006
34.145	1.5333	0	1.4866e-006
46.416	1.6667	0	5.4761e-007
63.096	1.8	0	1.9619e-007
85.77	1.9333	0	6.8354e-008
