J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	5.6203e-006
1.5849e-008	-7.8	0	1.4402e-005
2.1544e-008	-7.6667	0	3.5873e-005
2.9286e-008	-7.5333	0	8.6855e-005
3.9811e-008	-7.4	0	0.00020441
5.4117e-008	-7.2667	0	0.00046763
7.3564e-008	-7.1333	0	0.0010399
1e-007	-7	0	0.0022477
1.3594e-007	-6.8667	0	0.0047226
1.8478e-007	-6.7333	0	0.0096451
2.5119e-007	-6.6	0	0.019148
3.4145e-007	-6.4667	0	0.036949
4.6416e-007	-6.3333	0	0.069307
6.3096e-007	-6.2	0	0.12637
8.577e-007	-6.0667	0	0.22396
1.1659e-006	-5.9333	0	0.38583
1.5849e-006	-5.8	0	0.64609
2.1544e-006	-5.6667	0	1.0517
2.9286e-006	-5.5333	0	1.664
3.9811e-006	-5.4	0	2.5592
5.4117e-006	-5.2667	1	3.8259
7.3564e-006	-5.1333	1	5.5596
1e-005	-5	5	7.8532
1.3594e-005	-4.8667	13	10.783
1.8478e-005	-4.7333	5	14.391
2.5119e-005	-4.6	21	18.67
3.4145e-005	-4.4667	22	23.543
4.6416e-005	-4.3333	40	28.858
6.3096e-005	-4.2	33	34.385
8.577e-005	-4.0667	18	39.824
0.00011659	-3.9333	55	44.833
0.00015849	-3.8	93	49.062
0.00021544	-3.6667	62	52.187
0.00029286	-3.5333	35	53.96
0.00039811	-3.4	8	54.233
0.00054117	-3.2667	28	52.983
0.00073564	-3.1333	66	50.314
0.001	-3	65	46.443
0.0013594	-2.8667	77	41.672
0.0018478	-2.7333	48	36.345
0.0025119	-2.6	22	30.813
0.0034145	-2.4667	2	25.392
0.0046416	-2.3333	2	20.34
0.0063096	-2.2	24	15.837
0.008577	-2.0667	14	11.986
0.011659	-1.9333	4	8.8183
0.015849	-1.8	17	6.3062
0.021544	-1.6667	3	4.3836
0.029286	-1.5333	3	2.9619
0.039811	-1.4	11	1.9454
0.054117	-1.2667	2	1.242
0.073564	-1.1333	0	0.77073
0.1	-1	0	0.46492
0.13594	-0.86667	0	0.2726
0.18478	-0.73333	0	0.15537
0.25119	-0.6	0	0.086079
0.34145	-0.46667	0	0.046355
0.46416	-0.33333	0	0.024265
0.63096	-0.2	0	0.012347
0.8577	-0.066667	0	0.0061067
1.1659	0.066667	0	0.0029359
1.5849	0.2	0	0.001372
2.1544	0.33333	0	0.00062325
2.9286	0.46667	0	0.0002752
3.9811	0.6	0	0.00011812
5.4117	0.73333	0	4.9279e-005
7.3564	0.86667	0	1.9984e-005
10	1	0	7.8778e-006
13.594	1.1333	0	3.0185e-006
18.478	1.2667	0	1.1243e-006
25.119	1.4	0	4.0704e-007
34.145	1.5333	0	1.4325e-007
46.416	1.6667	0	4.9001e-008
63.096	1.8	0	1.6293e-008
85.77	1.9333	0	5.2663e-009
