J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00029825
1.5849e-008	-7.8	0	0.00064671
2.1544e-008	-7.6667	0	0.0013667
2.9286e-008	-7.5333	0	0.0028151
3.9811e-008	-7.4	0	0.0056515
5.4117e-008	-7.2667	0	0.011058
7.3564e-008	-7.1333	0	0.021088
1e-007	-7	0	0.039195
1.3594e-007	-6.8667	0	0.071002
1.8478e-007	-6.7333	0	0.12536
2.5119e-007	-6.6	0	0.21573
3.4145e-007	-6.4667	0	0.36181
4.6416e-007	-6.3333	0	0.59144
6.3096e-007	-6.2	0	0.9423
8.577e-007	-6.0667	0	1.4632
1.1659e-006	-5.9333	0	2.2145
1.5849e-006	-5.8	1	3.2665
2.1544e-006	-5.6667	2	4.6962
2.9286e-006	-5.5333	3	6.5803
3.9811e-006	-5.4	9	8.9866
5.4117e-006	-5.2667	21	11.962
7.3564e-006	-5.1333	27	15.518
1e-005	-5	22	19.621
1.3594e-005	-4.8667	41	24.18
1.8478e-005	-4.7333	18	29.042
2.5119e-005	-4.6	23	33.998
3.4145e-005	-4.4667	19	38.79
4.6416e-005	-4.3333	37	43.136
6.3096e-005	-4.2	72	46.752
8.577e-005	-4.0667	75	49.386
0.00011659	-3.9333	31	50.846
0.00015849	-3.8	23	51.022
0.00021544	-3.6667	32	49.9
0.00029286	-3.5333	67	47.565
0.00039811	-3.4	62	44.19
0.00054117	-3.2667	65	40.013
0.00073564	-3.1333	45	35.313
0.001	-3	21	30.374
0.0013594	-2.8667	2	25.464
0.0018478	-2.7333	2	20.806
0.0025119	-2.6	21	16.569
0.0034145	-2.4667	14	12.86
0.0046416	-2.3333	6	9.7287
0.0063096	-2.2	19	7.173
0.008577	-2.0667	4	5.1546
0.011659	-1.9333	1	3.6102
0.015849	-1.8	13	2.4644
0.021544	-1.6667	2	1.6396
0.029286	-1.5333	0	1.0632
0.039811	-1.4	0	0.67196
0.054117	-1.2667	0	0.41392
0.073564	-1.1333	0	0.2485
0.1	-1	0	0.14541
0.13594	-0.86667	0	0.082926
0.18478	-0.73333	0	0.046094
0.25119	-0.6	0	0.024971
0.34145	-0.46667	0	0.013185
0.46416	-0.33333	0	0.0067853
0.63096	-0.2	0	0.0034033
0.8577	-0.066667	0	0.0016637
1.1659	0.066667	0	0.00079269
1.5849	0.2	0	0.00036811
2.1544	0.33333	0	0.00016661
2.9286	0.46667	0	7.3495e-005
3.9811	0.6	0	3.1598e-005
5.4117	0.73333	0	1.3241e-005
7.3564	0.86667	0	5.4078e-006
10	1	0	2.1526e-006
13.594	1.1333	0	8.3513e-007
18.478	1.2667	0	3.1578e-007
25.119	1.4	0	1.1638e-007
34.145	1.5333	0	4.1802e-008
46.416	1.6667	0	1.4634e-008
63.096	1.8	0	4.9934e-009
85.77	1.9333	0	1.6606e-009
