J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0041284
1.5849e-008	-7.8	0	0.0079225
2.1544e-008	-7.6667	0	0.014851
2.9286e-008	-7.5333	0	0.027194
3.9811e-008	-7.4	0	0.048642
5.4117e-008	-7.2667	0	0.084989
7.3564e-008	-7.1333	0	0.14506
1e-007	-7	0	0.24184
1.3594e-007	-6.8667	0	0.39385
1.8478e-007	-6.7333	0	0.62655
2.5119e-007	-6.6	0	0.97363
3.4145e-007	-6.4667	0	1.4779
4.6416e-007	-6.3333	0	2.1915
6.3096e-007	-6.2	0	3.1741
8.577e-007	-6.0667	1	4.491
1.1659e-006	-5.9333	1	6.2069
1.5849e-006	-5.8	2	8.3796
2.1544e-006	-5.6667	7	11.051
2.9286e-006	-5.5333	18	14.236
3.9811e-006	-5.4	30	17.913
5.4117e-006	-5.2667	17	22.019
7.3564e-006	-5.1333	45	26.438
1e-005	-5	25	31.009
1.3594e-005	-4.8667	41	35.528
1.8478e-005	-4.7333	9	39.761
2.5119e-005	-4.6	61	43.468
3.4145e-005	-4.4667	58	46.419
4.6416e-005	-4.3333	63	48.422
6.3096e-005	-4.2	36	49.341
8.577e-005	-4.0667	8	49.112
0.00011659	-3.9333	25	47.751
0.00015849	-3.8	85	45.353
0.00021544	-3.6667	56	42.076
0.00029286	-3.5333	55	38.132
0.00039811	-3.4	47	33.757
0.00054117	-3.2667	20	29.191
0.00073564	-3.1333	9	24.658
0.001	-3	1	20.346
0.0013594	-2.8667	6	16.399
0.0018478	-2.7333	26	12.912
0.0025119	-2.6	8	9.9303
0.0034145	-2.4667	14	7.4604
0.0046416	-2.3333	10	5.4749
0.0063096	-2.2	0	3.9247
0.008577	-2.0667	9	2.7482
0.011659	-1.9333	7	1.8799
0.015849	-1.8	0	1.2561
0.021544	-1.6667	0	0.81981
0.029286	-1.5333	0	0.52268
0.039811	-1.4	0	0.32552
0.054117	-1.2667	0	0.19803
0.073564	-1.1333	0	0.11768
0.1	-1	0	0.068312
0.13594	-0.86667	0	0.038735
0.18478	-0.73333	0	0.021455
0.25119	-0.6	0	0.011609
0.34145	-0.46667	0	0.0061354
0.46416	-0.33333	0	0.0031676
0.63096	-0.2	0	0.0015975
0.8577	-0.066667	0	0.00078695
1.1659	0.066667	0	0.00037869
1.5849	0.2	0	0.00017801
2.1544	0.33333	0	8.1735e-005
2.9286	0.46667	0	3.666e-005
3.9811	0.6	0	1.6062e-005
5.4117	0.73333	0	6.8743e-006
7.3564	0.86667	0	2.8739e-006
10	1	0	1.1736e-006
13.594	1.1333	0	4.6818e-007
18.478	1.2667	0	1.8243e-007
25.119	1.4	0	6.9442e-008
34.145	1.5333	0	2.582e-008
46.416	1.6667	0	9.3779e-009
63.096	1.8	0	3.3271e-009
85.77	1.9333	0	1.1531e-009
