J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.042568
1.5849e-008	-7.8	0	0.072995
2.1544e-008	-7.6667	0	0.12251
2.9286e-008	-7.5333	0	0.20122
3.9811e-008	-7.4	0	0.32347
5.4117e-008	-7.2667	0	0.50891
7.3564e-008	-7.1333	0	0.78361
1e-007	-7	0	1.1809
1.3594e-007	-6.8667	0	1.7417
1.8478e-007	-6.7333	0	2.5141
2.5119e-007	-6.6	1	3.5518
3.4145e-007	-6.4667	0	4.9108
4.6416e-007	-6.3333	0	6.6453
6.3096e-007	-6.2	1	8.8009
8.577e-007	-6.0667	3	11.408
1.1659e-006	-5.9333	4	14.471
1.5849e-006	-5.8	25	17.967
2.1544e-006	-5.6667	29	21.831
2.9286e-006	-5.5333	30	25.962
3.9811e-006	-5.4	37	30.217
5.4117e-006	-5.2667	21	34.42
7.3564e-006	-5.1333	49	38.373
1e-005	-5	60	41.869
1.3594e-005	-4.8667	64	44.71
1.8478e-005	-4.7333	38	46.726
2.5119e-005	-4.6	46	47.794
3.4145e-005	-4.4667	20	47.845
4.6416e-005	-4.3333	9	46.876
6.3096e-005	-4.2	33	44.948
8.577e-005	-4.0667	68	42.182
0.00011659	-3.9333	73	38.743
0.00015849	-3.8	50	34.826
0.00021544	-3.6667	38	30.638
0.00029286	-3.5333	20	26.38
0.00039811	-3.4	1	22.23
0.00054117	-3.2667	0	18.334
0.00073564	-3.1333	17	14.799
0.001	-3	20	11.691
0.0013594	-2.8667	7	9.0385
0.0018478	-2.7333	17	6.8393
0.0025119	-2.6	3	5.065
0.0034145	-2.4667	3	3.671
0.0046416	-2.3333	10	2.6041
0.0063096	-2.2	3	1.8079
0.008577	-2.0667	0	1.2284
0.011659	-1.9333	0	0.81686
0.015849	-1.8	0	0.53163
0.021544	-1.6667	0	0.33863
0.029286	-1.5333	0	0.2111
0.039811	-1.4	0	0.1288
0.054117	-1.2667	0	0.076908
0.073564	-1.1333	0	0.044945
0.1	-1	0	0.025707
0.13594	-0.86667	0	0.01439
0.18478	-0.73333	0	0.0078837
0.25119	-0.6	0	0.0042271
0.34145	-0.46667	0	0.0022183
0.46416	-0.33333	0	0.0011393
0.63096	-0.2	0	0.00057265
0.8577	-0.066667	0	0.00028171
1.1659	0.066667	0	0.00013564
1.5849	0.2	0	6.3913e-005
2.1544	0.33333	0	2.9475e-005
2.9286	0.46667	0	1.3304e-005
3.9811	0.6	0	5.8768e-006
5.4117	0.73333	0	2.5407e-006
7.3564	0.86667	0	1.075e-006
10	1	0	4.4518e-007
13.594	1.1333	0	1.8043e-007
18.478	1.2667	0	7.1568e-008
25.119	1.4	0	2.7783e-008
34.145	1.5333	0	1.0556e-008
46.416	1.6667	0	3.9253e-009
63.096	1.8	0	1.4285e-009
85.77	1.9333	0	5.0881e-010
