J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0001006
1.5849e-008	-7.8	0	0.00023254
2.1544e-008	-7.6667	0	0.00052295
2.9286e-008	-7.5333	0	0.0011441
3.9811e-008	-7.4	0	0.0024351
5.4117e-008	-7.2667	0	0.0050419
7.3564e-008	-7.1333	0	0.010156
1e-007	-7	0	0.019902
1.3594e-007	-6.8667	0	0.03794
1.8478e-007	-6.7333	0	0.070364
2.5119e-007	-6.6	0	0.12695
3.4145e-007	-6.4667	0	0.22283
4.6416e-007	-6.3333	0	0.3805
6.3096e-007	-6.2	0	0.63207
8.577e-007	-6.0667	0	1.0215
1.1659e-006	-5.9333	0	1.6059
1.5849e-006	-5.8	0	2.4562
2.1544e-006	-5.6667	0	3.6547
2.9286e-006	-5.5333	1	5.2903
3.9811e-006	-5.4	4	7.4498
5.4117e-006	-5.2667	15	10.206
7.3564e-006	-5.1333	32	13.602
1e-005	-5	18	17.636
1.3594e-005	-4.8667	28	22.245
1.8478e-005	-4.7333	18	27.296
2.5119e-005	-4.6	27	32.585
3.4145e-005	-4.4667	20	37.843
4.6416e-005	-4.3333	42	42.754
6.3096e-005	-4.2	76	46.992
8.577e-005	-4.0667	65	50.246
0.00011659	-3.9333	48	52.267
0.00015849	-3.8	23	52.893
0.00021544	-3.6667	24	52.072
0.00029286	-3.5333	61	49.872
0.00039811	-3.4	66	46.467
0.00054117	-3.2667	57	42.119
0.00073564	-3.1333	61	37.141
0.001	-3	31	31.861
0.0013594	-2.8667	3	26.59
0.0018478	-2.7333	0	21.588
0.0025119	-2.6	12	17.052
0.0034145	-2.4667	26	13.102
0.0046416	-2.3333	2	9.7942
0.0063096	-2.2	12	7.1225
0.008577	-2.0667	12	5.039
0.011659	-1.9333	0	3.4681
0.015849	-1.8	10	2.3221
0.021544	-1.6667	6	1.5126
0.029286	-1.5333	0	0.95848
0.039811	-1.4	0	0.59088
0.054117	-1.2667	0	0.35437
0.073564	-1.1333	0	0.20675
0.1	-1	0	0.11735
0.13594	-0.86667	0	0.0648
0.18478	-0.73333	0	0.034809
0.25119	-0.6	0	0.018191
0.34145	-0.46667	0	0.0092484
0.46416	-0.33333	0	0.0045742
0.63096	-0.2	0	0.0022009
0.8577	-0.066667	0	0.0010302
1.1659	0.066667	0	0.00046915
1.5849	0.2	0	0.00020784
2.1544	0.33333	0	8.9573e-005
2.9286	0.46667	0	3.7556e-005
3.9811	0.6	0	1.5318e-005
5.4117	0.73333	0	6.0785e-006
7.3564	0.86667	0	2.3465e-006
10	1	0	8.8121e-007
13.594	1.1333	0	3.2195e-007
18.478	1.2667	0	1.1443e-007
25.119	1.4	0	3.9566e-008
34.145	1.5333	0	1.3309e-008
46.416	1.6667	0	4.3553e-009
63.096	1.8	0	1.3865e-009
85.77	1.9333	0	4.2943e-010
