J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	4.2267e-006
1.5849e-008	-7.8	0	1.0643e-005
2.1544e-008	-7.6667	0	2.6089e-005
2.9286e-008	-7.5333	0	6.2257e-005
3.9811e-008	-7.4	0	0.00014463
5.4117e-008	-7.2667	0	0.00032711
7.3564e-008	-7.1333	0	0.00072021
1e-007	-7	0	0.0015437
1.3594e-007	-6.8667	0	0.0032213
1.8478e-007	-6.7333	0	0.0065437
2.5119e-007	-6.6	0	0.012941
3.4145e-007	-6.4667	0	0.024914
4.6416e-007	-6.3333	0	0.046695
6.3096e-007	-6.2	0	0.085199
8.577e-007	-6.0667	0	0.15134
1.1659e-006	-5.9333	0	0.2617
1.5849e-006	-5.8	0	0.44055
2.1544e-006	-5.6667	0	0.722
2.9286e-006	-5.5333	0	1.1519
3.9811e-006	-5.4	0	1.7891
5.4117e-006	-5.2667	1	2.7053
7.3564e-006	-5.1333	1	3.9822
1e-005	-5	1	5.7067
1.3594e-005	-4.8667	3	7.9612
1.8478e-005	-4.7333	1	10.812
2.5119e-005	-4.6	8	14.296
3.4145e-005	-4.4667	20	18.401
4.6416e-005	-4.3333	20	23.057
6.3096e-005	-4.2	54	28.126
8.577e-005	-4.0667	17	33.402
0.00011659	-3.9333	36	38.616
0.00015849	-3.8	57	43.462
0.00021544	-3.6667	70	47.621
0.00029286	-3.5333	75	50.795
0.00039811	-3.4	31	52.746
0.00054117	-3.2667	16	53.322
0.00073564	-3.1333	8	52.476
0.001	-3	47	50.276
0.0013594	-2.8667	92	46.893
0.0018478	-2.7333	74	42.579
0.0025119	-2.6	58	37.637
0.0034145	-2.4667	23	32.389
0.0046416	-2.3333	5	27.133
0.0063096	-2.2	0	22.129
0.008577	-2.0667	27	17.57
0.011659	-1.9333	14	13.58
0.015849	-1.8	1	10.219
0.021544	-1.6667	17	7.4855
0.029286	-1.5333	7	5.3382
0.039811	-1.4	2	3.7061
0.054117	-1.2667	12	2.5048
0.073564	-1.1333	2	1.6481
0.1	-1	0	1.0556
0.13594	-0.86667	0	0.65827
0.18478	-0.73333	0	0.39961
0.25119	-0.6	0	0.23616
0.34145	-0.46667	0	0.13587
0.46416	-0.33333	0	0.0761
0.63096	-0.2	0	0.041494
0.8577	-0.066667	0	0.022026
1.1659	0.066667	0	0.011382
1.5849	0.2	0	0.005726
2.1544	0.33333	0	0.0028043
2.9286	0.46667	0	0.001337
3.9811	0.6	0	0.00062059
5.4117	0.73333	0	0.00028042
7.3564	0.86667	0	0.00012335
10	1	0	5.2825e-005
13.594	1.1333	0	2.2023e-005
18.478	1.2667	0	8.9382e-006
25.119	1.4	0	3.5316e-006
34.145	1.5333	0	1.3584e-006
46.416	1.6667	0	5.0866e-007
63.096	1.8	0	1.8543e-007
85.77	1.9333	0	6.5807e-008
