J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.050987
1.5849e-008	-7.8	0	0.086741
2.1544e-008	-7.6667	0	0.14443
2.9286e-008	-7.5333	0	0.23538
3.9811e-008	-7.4	0	0.37544
5.4117e-008	-7.2667	0	0.58612
7.3564e-008	-7.1333	0	0.89558
1e-007	-7	0	1.3393
1.3594e-007	-6.8667	0	1.9604
1.8478e-007	-6.7333	0	2.8085
2.5119e-007	-6.6	0	3.938
3.4145e-007	-6.4667	2	5.4043
4.6416e-007	-6.3333	0	7.259
6.3096e-007	-6.2	3	9.5429
8.577e-007	-6.0667	4	12.279
1.1659e-006	-5.9333	13	15.463
1.5849e-006	-5.8	27	19.06
2.1544e-006	-5.6667	16	22.994
2.9286e-006	-5.5333	40	27.15
3.9811e-006	-5.4	37	31.376
5.4117e-006	-5.2667	17	35.489
7.3564e-006	-5.1333	50	39.288
1e-005	-5	62	42.57
1.3594e-005	-4.8667	68	45.145
1.8478e-005	-4.7333	27	46.859
2.5119e-005	-4.6	63	47.604
3.4145e-005	-4.4667	17	47.332
4.6416e-005	-4.3333	8	46.063
6.3096e-005	-4.2	29	43.874
8.577e-005	-4.0667	65	40.901
0.00011659	-3.9333	69	37.32
0.00015849	-3.8	56	33.328
0.00021544	-3.6667	25	29.131
0.00029286	-3.5333	20	24.921
0.00039811	-3.4	0	20.866
0.00054117	-3.2667	1	17.1
0.00073564	-3.1333	18	13.715
0.001	-3	19	10.767
0.0013594	-2.8667	10	8.273
0.0018478	-2.7333	18	6.2215
0.0025119	-2.6	0	4.5793
0.0034145	-2.4667	4	3.2989
0.0046416	-2.3333	11	2.326
0.0063096	-2.2	1	1.6052
0.008577	-2.0667	0	1.0842
0.011659	-1.9333	0	0.71673
0.015849	-1.8	0	0.46375
0.021544	-1.6667	0	0.29368
0.029286	-1.5333	0	0.18203
0.039811	-1.4	0	0.11043
0.054117	-1.2667	0	0.065565
0.073564	-1.1333	0	0.038102
0.1	-1	0	0.021672
0.13594	-0.86667	0	0.012064
0.18478	-0.73333	0	0.0065734
0.25119	-0.6	0	0.0035054
0.34145	-0.46667	0	0.0018296
0.46416	-0.33333	0	0.00093467
0.63096	-0.2	0	0.00046733
0.8577	-0.066667	0	0.0002287
1.1659	0.066667	0	0.00010954
1.5849	0.2	0	5.135e-005
2.1544	0.33333	0	2.356e-005
2.9286	0.46667	0	1.058e-005
3.9811	0.6	0	4.6503e-006
5.4117	0.73333	0	2.0005e-006
7.3564	0.86667	0	8.423e-007
10	1	0	3.4711e-007
13.594	1.1333	0	1.4e-007
18.478	1.2667	0	5.5267e-008
25.119	1.4	0	2.1354e-008
34.145	1.5333	0	8.0751e-009
46.416	1.6667	0	2.9888e-009
63.096	1.8	0	1.0827e-009
85.77	1.9333	0	3.8388e-010
