J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.4658e-005
1.5849e-008	-7.8	0	3.5966e-005
2.1544e-008	-7.6667	0	8.5857e-005
2.9286e-008	-7.5333	0	0.0001994
3.9811e-008	-7.4	0	0.00045053
5.4117e-008	-7.2667	0	0.00099035
7.3564e-008	-7.1333	0	0.002118
1e-007	-7	0	0.0044067
1.3594e-007	-6.8667	0	0.00892
1.8478e-007	-6.7333	0	0.017566
2.5119e-007	-6.6	0	0.033656
3.4145e-007	-6.4667	0	0.062734
4.6416e-007	-6.3333	0	0.11377
6.3096e-007	-6.2	0	0.20071
8.577e-007	-6.0667	0	0.34452
1.1659e-006	-5.9333	0	0.57531
1.5849e-006	-5.8	0	0.93467
2.1544e-006	-5.6667	0	1.4773
2.9286e-006	-5.5333	0	2.2717
3.9811e-006	-5.4	1	3.3986
5.4117e-006	-5.2667	3	4.9467
7.3564e-006	-5.1333	3	7.0046
1e-005	-5	14	9.6497
1.3594e-005	-4.8667	11	12.933
1.8478e-005	-4.7333	6	16.864
2.5119e-005	-4.6	23	21.394
3.4145e-005	-4.4667	36	26.404
4.6416e-005	-4.3333	29	31.704
6.3096e-005	-4.2	31	37.036
8.577e-005	-4.0667	29	42.092
0.00011659	-3.9333	84	46.54
0.00015849	-3.8	76	50.064
0.00021544	-3.6667	45	52.394
0.00029286	-3.5333	22	53.347
0.00039811	-3.4	9	52.844
0.00054117	-3.2667	42	50.926
0.00073564	-3.1333	80	47.747
0.001	-3	65	43.553
0.0013594	-2.8667	77	38.651
0.0018478	-2.7333	14	33.37
0.0025119	-2.6	18	28.03
0.0034145	-2.4667	1	22.906
0.0046416	-2.3333	13	18.211
0.0063096	-2.2	24	14.086
0.008577	-2.0667	4	10.6
0.011659	-1.9333	13	7.76
0.015849	-1.8	11	5.5271
0.021544	-1.6667	0	3.83
0.029286	-1.5333	10	2.582
0.039811	-1.4	6	1.6935
0.054117	-1.2667	0	1.0806
0.073564	-1.1333	0	0.67085
0.1	-1	0	0.40517
0.13594	-0.86667	0	0.23807
0.18478	-0.73333	0	0.1361
0.25119	-0.6	0	0.075692
0.34145	-0.46667	0	0.040956
0.46416	-0.33333	0	0.02156
0.63096	-0.2	0	0.011042
0.8577	-0.066667	0	0.0055015
1.1659	0.066667	0	0.0026668
1.5849	0.2	0	0.0012577
2.1544	0.33333	0	0.00057705
2.9286	0.46667	0	0.00025758
3.9811	0.6	0	0.00011186
5.4117	0.73333	0	4.7262e-005
7.3564	0.86667	0	1.9427e-005
10	1	0	7.7688e-006
13.594	1.1333	0	3.0225e-006
18.478	1.2667	0	1.1441e-006
25.119	1.4	0	4.213e-007
34.145	1.5333	0	1.5094e-007
46.416	1.6667	0	5.2609e-008
63.096	1.8	0	1.784e-008
85.77	1.9333	0	5.8855e-009
