J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.4575e-007
1.5849e-008	-7.8	0	6.9436e-007
2.1544e-008	-7.6667	0	1.9061e-006
2.9286e-008	-7.5333	0	5.0839e-006
3.9811e-008	-7.4	0	1.3174e-005
5.4117e-008	-7.2667	0	3.3168e-005
7.3564e-008	-7.1333	0	8.1132e-005
1e-007	-7	0	0.00019282
1.3594e-007	-6.8667	0	0.00044521
1.8478e-007	-6.7333	0	0.00099878
2.5119e-007	-6.6	0	0.0021769
3.4145e-007	-6.4667	0	0.00461
4.6416e-007	-6.3333	0	0.0094849
6.3096e-007	-6.2	0	0.01896
8.577e-007	-6.0667	0	0.036823
1.1659e-006	-5.9333	0	0.069483
1.5849e-006	-5.8	0	0.12738
2.1544e-006	-5.6667	0	0.22689
2.9286e-006	-5.5333	0	0.39265
3.9811e-006	-5.4	0	0.66019
5.4117e-006	-5.2667	0	1.0785
7.3564e-006	-5.1333	0	1.7117
1e-005	-5	0	2.6394
1.3594e-005	-4.8667	1	3.9543
1.8478e-005	-4.7333	0	5.7559
2.5119e-005	-4.6	1	8.1402
3.4145e-005	-4.4667	2	11.185
4.6416e-005	-4.3333	18	14.931
6.3096e-005	-4.2	24	19.366
8.577e-005	-4.0667	20	24.404
0.00011659	-3.9333	50	29.879
0.00015849	-3.8	32	35.541
0.00021544	-3.6667	19	41.076
0.00029286	-3.5333	58	46.122
0.00039811	-3.4	93	50.316
0.00054117	-3.2667	52	53.332
0.00073564	-3.1333	34	54.921
0.001	-3	9	54.95
0.0013594	-2.8667	29	53.417
0.0018478	-2.7333	84	50.449
0.0025119	-2.6	55	46.293
0.0034145	-2.4667	90	41.271
0.0046416	-2.3333	39	35.748
0.0063096	-2.2	9	30.084
0.008577	-2.0667	1	24.598
0.011659	-1.9333	7	19.541
0.015849	-1.8	32	15.082
0.021544	-1.6667	1	11.309
0.029286	-1.5333	10	8.2396
0.039811	-1.4	14	5.8324
0.054117	-1.2667	0	4.0111
0.073564	-1.1333	9	2.6802
0.1	-1	7	1.7399
0.13594	-0.86667	0	1.0974
0.18478	-0.73333	0	0.6725
0.25119	-0.6	0	0.4004
0.34145	-0.46667	0	0.23161
0.46416	-0.33333	0	0.13017
0.63096	-0.2	0	0.071079
0.8577	-0.066667	0	0.037709
1.1659	0.066667	0	0.019436
1.5849	0.2	0	0.0097335
2.1544	0.33333	0	0.0047359
2.9286	0.46667	0	0.0022387
3.9811	0.6	0	0.0010282
5.4117	0.73333	0	0.00045882
7.3564	0.86667	0	0.00019892
10	1	0	8.3788e-005
13.594	1.1333	0	3.429e-005
18.478	1.2667	0	1.3634e-005
25.119	1.4	0	5.267e-006
34.145	1.5333	0	1.9769e-006
46.416	1.6667	0	7.2089e-007
63.096	1.8	0	2.5541e-007
85.77	1.9333	0	8.7917e-008
